,0,1,2,3,4
37,11.050281,7.291301,4.3087816,11.585412,10.960203
38,11.0358515,7.4285717,4.203067,11.410356,11.125749
39,10.938521,7.200638,4.0877824,11.280107,11.019947
40,10.949371,7.298355,4.1106143,11.022451,11.091099
41,10.78392,7.0020914,3.918194,11.125681,11.071923
42,10.728406,6.9506545,3.8998966,11.145363,11.225128
43,10.768481,7.0687165,3.7521687,10.969006,11.023453
44,10.792417,6.853496,3.726568,11.012445,10.955508
45,10.817479,6.8641143,3.5969877,10.948895,11.026048
46,10.785977,6.832937,3.5426006,11.06369,10.930607
47,10.698277,6.6997566,3.346892,10.670907,10.870156
48,10.653264,6.6685543,3.4436808,10.795321,10.97475
49,10.603486,6.479436,3.3232684,10.733136,10.989227
50,10.557109,6.5550475,3.2137437,10.738242,10.78729
51,10.6458435,6.5211105,3.2171307,10.819472,10.879765
52,10.334439,6.527764,3.1774156,10.806455,10.765278
53,10.411589,6.4822664,3.0942671,10.733331,10.689198
54,10.325774,6.421053,3.1084075,10.473603,10.779406
55,10.2675705,6.3559804,3.0417864,10.732068,10.649242
56,10.141217,6.334867,2.931045,10.53681,10.5283785
57,10.287634,6.2492957,2.8975792,10.49354,10.618109
58,10.195411,6.363896,2.9577262,10.748502,10.497077
59,10.183367,6.1981254,2.8164067,10.62824,10.364032
60,10.178718,6.211602,2.8455148,10.663315,10.378277
61,10.069175,6.226911,2.8237205,10.620116,10.411903
62,10.192496,6.0666485,2.7578354,10.565024,10.373662
63,9.998996,6.0103927,2.6833777,10.417624,10.359681
64,9.919571,5.9828105,2.7436104,10.358999,10.169161
65,10.152787,6.000011,2.6732109,10.46757,10.209561
66,9.924778,5.9791484,2.7314837,10.4064045,10.216018
67,9.8698845,5.922425,2.7327347,10.438152,10.175734
68,9.855159,6.114269,2.697915,10.598414,9.909485
69,9.731216,6.0641794,2.65225,10.458268,9.860692
70,9.78176,5.91642,2.6094651,10.5122795,9.910234
71,9.803157,5.945832,2.5956876,10.424245,10.038332
72,9.7024,5.9014516,2.539947,10.310824,9.931822
73,9.691346,5.7685003,2.5827422,10.317041,9.916155
74,9.8608055,5.838143,2.5319605,10.14215,9.81801
75,9.569961,5.7930074,2.5246644,10.362269,9.758335
76,9.660108,5.786182,2.5138993,10.295134,9.777517
77,9.491913,5.72458,2.4867866,10.235278,9.710431
78,9.578396,5.738355,2.4437015,10.313947,9.744142
79,9.598212,5.7590175,2.4853737,10.237878,9.691111
80,9.620148,5.5880737,2.545902,10.172253,9.668337
81,9.509439,5.757741,2.4610777,10.221689,9.783736
82,9.439791,5.6530995,2.4143302,10.138227,9.899994
83,9.375412,5.7307568,2.4173481,10.237701,9.668766
84,9.413659,5.5894203,2.4428208,10.036763,9.58848
85,9.320207,5.6598754,2.360139,10.137332,9.595586
86,9.3467455,5.646641,2.4234211,10.201311,9.585547
87,9.433779,5.701763,2.3208592,9.988592,9.471775
88,9.236643,5.58217,2.4559774,9.942726,9.510287
89,9.1387,5.598944,2.382083,10.013528,9.373157
90,9.18882,5.6337533,2.3094444,9.930532,9.463161
91,9.105332,5.5151973,2.328527,9.818845,9.722283
92,9.159787,5.5927815,2.3397887,9.89914,9.476232
93,9.193557,5.5536723,2.3047383,9.921194,9.561933
94,9.175478,5.374494,2.3256645,9.901666,9.44185
95,9.236846,5.5030217,2.2562516,9.997255,9.306738
96,9.148728,5.4327626,2.2771297,9.918411,9.373021
97,8.956064,5.4157166,2.2680352,9.828979,9.236435
98,9.096898,5.455268,2.299979,9.881122,9.334417
99,9.004201,5.397114,2.227534,9.86769,9.253044
100,9.149654,5.398715,2.306772,9.65517,9.396663
101,8.949986,5.3625493,2.2772133,9.828359,9.41586
102,8.930731,5.300411,2.2458081,9.706459,9.345266
103,8.98619,5.3991704,2.1953843,9.813787,9.428131
104,8.909602,5.33175,2.2542503,9.64583,9.215257
105,8.874155,5.374632,2.2886906,9.79251,9.236762
106,9.028882,5.279167,2.2221885,9.6574,9.196053
107,8.957845,5.2957625,2.2589598,9.666359,9.246431
108,8.853539,5.285434,2.1992772,9.62767,9.218199
109,8.900693,5.343976,2.2174828,9.686089,9.082561
110,8.796779,5.4064126,2.3014076,9.703223,9.0922365
111,8.646865,5.2400427,2.2495334,9.639129,9.089137
112,8.72847,5.278724,2.2571983,9.525095,9.068625
113,8.613184,5.1200337,2.2093585,9.5750065,9.084323
114,8.647056,5.125715,2.2696116,9.494673,9.092782
115,8.713031,5.1733384,2.133598,9.614545,9.063327
116,8.656838,5.2240515,2.2051022,9.604731,9.044856
117,8.660438,5.3083816,2.224682,9.635586,8.912673
118,8.611841,5.149848,2.262248,9.521912,8.946032
119,8.578703,5.222233,2.1647806,9.628109,9.025574
120,8.564283,5.203004,2.181767,9.596838,8.732613
121,8.733982,5.0663357,2.232896,9.367232,8.944971
122,8.596108,5.1174397,2.1313312,9.598199,8.864836
123,8.440553,5.172641,2.185993,9.602817,8.829516
124,8.496154,5.1017146,2.1595547,9.575426,8.714467
125,8.462179,5.141767,2.2292979,9.417109,8.821923
126,8.387788,5.171785,2.163756,9.377391,8.837242
127,8.401807,5.1771646,2.223835,9.328563,8.9029875
128,8.327006,5.143253,2.1633143,9.390088,8.821449
129,8.407119,5.1686854,2.1526332,9.573734,8.795349
130,8.432353,5.010903,2.158503,9.359188,8.784977
131,8.437053,5.131329,2.1820548,9.39277,8.786557
132,8.33659,5.0067577,2.1296587,9.332347,8.830673
133,8.248905,5.1230407,2.0999763,9.304723,8.714844
134,8.380214,5.146524,2.121705,9.293239,8.830645
135,8.32696,4.9975767,2.1455965,9.431743,8.680442
136,8.2859335,5.045621,2.1033762,9.22638,8.662352
137,8.271652,5.072739,2.0663986,9.241252,8.714047
138,8.227905,4.9681406,2.0881495,9.446702,8.533907
139,8.202295,4.9227867,2.140404,9.34351,8.600948
140,8.304944,4.9968204,2.153202,9.291669,8.646862
141,8.174696,4.9943266,2.0245645,9.205366,8.639435
142,8.237587,4.9783154,2.125705,9.239389,8.594021
143,8.289645,4.974147,2.1502616,9.327181,8.579638
144,8.036188,4.94789,2.1041315,9.224709,8.520344
145,8.267622,4.9767523,2.053936,9.119654,8.67998
146,8.068563,4.8202896,2.131029,9.215942,8.675485
147,8.115891,4.9437304,2.1152043,9.229678,8.486468
148,8.099055,4.8938284,2.0589914,9.219622,8.641241
149,8.061924,4.9105988,2.0828457,9.236181,8.440704
150,8.108709,4.9082513,2.0690863,9.215482,8.544836
151,8.144882,5.0208344,2.0852208,9.15769,8.438737
152,8.097299,4.9217944,1.9963712,9.130412,8.425868
153,8.005824,4.902433,2.0824828,9.048066,8.436957
154,7.9173717,5.000992,2.0773911,9.124221,8.482109
155,7.9856296,4.8962493,2.0550377,9.148179,8.405989
156,7.8060603,4.875519,2.080867,9.093719,8.360108
157,7.992664,4.906668,2.037941,9.026967,8.418524
158,7.932567,4.858396,2.0040438,9.107401,8.366363
159,7.9632063,4.8117204,2.0229595,8.990222,8.402573
160,7.876373,4.9188395,2.0115173,9.08346,8.256199
161,7.829355,4.9237714,2.0713618,9.070796,8.160388
162,7.815004,4.8521056,2.0312061,8.998716,8.311822
163,7.834325,4.8400517,2.035736,9.122553,8.214609
164,7.761403,4.898549,1.974234,8.914917,8.398703
165,7.981735,4.845056,2.0489073,8.934203,8.290074
166,7.7740073,4.906426,2.0780272,9.064391,8.214693
167,7.746885,4.7762227,2.052577,8.998451,8.272573
168,7.7297034,4.8242908,2.0179915,9.008523,8.175575
169,7.7628646,4.9405932,2.0471828,8.973769,8.174154
170,7.678599,4.854839,2.0555747,8.911799,8.2301
171,7.6190643,4.7651267,1.9515824,8.928699,7.986048
172,7.69368,4.7068505,1.9973607,8.839577,8.223386
173,7.6564093,4.735455,1.9863988,8.8220825,8.053185
174,7.6381617,4.7325096,1.990781,8.84296,8.037542
175,7.6309934,4.828209,2.0343442,8.980723,8.186159
176,7.7875295,4.892402,2.026912,8.884174,8.091566
177,7.584091,4.778234,1.9310827,8.915195,8.071678
178,7.567909,4.770106,1.9607489,8.7814,7.9973197
179,7.5366254,4.801044,1.931837,8.79373,8.161443
180,7.609225,4.8747263,2.0029485,8.865699,8.069718
181,7.4660945,4.82665,2.0069656,8.835754,8.011908
182,7.4781547,4.880214,1.9716971,8.978169,8.057503
183,7.508834,4.827396,2.059339,9.017944,8.081806
184,7.562272,4.8160315,1.9380168,8.752168,8.036382
185,7.447353,4.8300276,1.9875762,8.83715,8.020178
186,7.4073377,4.7313933,1.9798892,8.876582,8.066891
187,7.494653,4.80294,1.9977095,8.793559,8.032663
188,7.3286333,4.794587,1.9653951,8.848927,7.9657245
189,7.459549,4.6955523,1.9451864,8.670241,7.962126
190,7.4930115,4.767717,1.9781792,8.813462,7.8797474
191,7.345285,4.6929393,1.9936025,8.770777,7.867669
192,7.495172,4.756037,1.9487991,8.7386675,7.9452143
193,7.4022236,4.8197656,2.0157726,8.723626,7.9645443
194,7.2597632,4.796527,1.9254098,8.871044,7.9401197
195,7.382222,4.731386,1.9733582,8.772726,7.9652185
196,7.27181,4.8436036,1.9664983,8.873728,7.8869176
197,7.2882524,4.7788982,1.9455922,8.781562,7.8206487
198,7.4394417,4.7052484,1.9798534,8.733126,7.8477273
199,7.406416,4.7058535,1.9558076,8.726966,7.794299
200,7.305834,4.6887016,1.9270406,8.637759,7.887742
201,7.2274275,4.7590966,1.9498322,8.735239,7.80557
202,7.2784233,4.746271,1.9683553,8.684144,7.6777678
203,7.357385,4.692892,2.0127053,8.724463,7.7126865
204,7.1940804,4.712586,1.947562,8.714991,7.6443725
205,7.3779087,4.732993,1.9736654,8.61917,7.7428055
206,7.248402,4.8282294,2.004595,8.732255,7.690237
207,7.176826,4.756325,1.8884013,8.699252,7.716221
208,7.2078314,4.7894907,1.9026568,8.700326,7.6665883
209,7.2250113,4.7341657,1.9455085,8.650825,7.7760043
210,7.175307,4.7008986,1.8929186,8.702038,7.762204
211,7.253195,4.672238,1.8747087,8.54822,7.6599445
212,7.128547,4.698173,1.9235592,8.541928,7.6933784
213,7.3587737,4.761751,1.9370404,8.476529,7.688037
214,7.1278815,4.6985393,1.9203949,8.531276,7.692099
215,7.129832,4.766279,1.926159,8.674675,7.619754
216,7.1606483,4.674804,1.9058405,8.515878,7.638934
217,7.179677,4.78219,1.9916806,8.485432,7.6227655
218,7.109244,4.6798434,1.9486651,8.553612,7.5469513
219,7.116788,4.7314444,1.9434242,8.515332,7.483062
220,7.1383123,4.6546783,1.8867453,8.436164,7.619279
221,7.1699142,4.6797757,1.8876146,8.488126,7.560551
222,7.0586953,4.734545,1.8968498,8.601223,7.537433
223,7.067365,4.5849667,1.9225526,8.497471,7.5689497
224,7.176101,4.7117095,1.8922181,8.545078,7.5220666
225,6.9868097,4.657294,1.8599772,8.4407215,7.5874767
226,7.0926576,4.6684904,1.9094654,8.35645,7.6074767
227,6.982897,4.6480584,1.9021932,8.490677,7.5824485
228,7.011063,4.731226,1.9158949,8.594348,7.501789
229,7.145184,4.6976805,1.8946289,8.457973,7.564474
230,7.0751896,4.6713643,1.893427,8.393578,7.6814036
231,6.9730883,4.546199,1.8903595,8.490536,7.5217514
232,7.011516,4.656557,1.8684565,8.429369,7.360537
233,7.0215597,4.626112,1.8115501,8.352548,7.517754
234,7.031919,4.5856595,1.8912151,8.495422,7.473153
235,7.014707,4.6271744,1.906292,8.417182,7.4578543
236,6.9881787,4.6854634,1.876528,8.403525,7.4631667
237,6.9846516,4.6142225,1.8618681,8.393407,7.4826107
238,7.024869,4.6275163,1.8663094,8.3815565,7.416039
239,7.044984,4.6954966,1.9165604,8.460621,7.311561
240,7.0263624,4.6423244,1.9004054,8.38058,7.2722874
241,6.95215,4.5986447,1.8817136,8.349318,7.362494
242,7.010854,4.642074,1.8918177,8.30441,7.3406553
243,6.910267,4.647246,1.9026413,8.378268,7.317711
244,6.9021087,4.568715,1.8521087,8.205979,7.3408327
245,6.9313116,4.7182527,1.9382651,8.261481,7.317337
246,6.9909635,4.681307,1.9208176,8.381546,7.3149257
247,6.9844613,4.6623087,1.8712617,8.234556,7.31848
248,6.9388146,4.612503,1.9004129,8.22609,7.3717265
249,6.954079,4.6577106,1.9027501,8.226277,7.243209
250,7.067892,4.605265,1.8880287,8.247142,7.219361
251,6.8966765,4.6704,1.8841534,8.197834,7.2828455
252,6.875163,4.615519,1.8703442,8.201115,7.401705
253,6.970496,4.6245384,1.8433789,8.185754,7.264541
254,6.9227104,4.5896106,1.8297253,8.205119,7.3477554
255,6.915671,4.5174704,1.9106753,8.321351,7.2969527
256,6.79941,4.697044,1.8827308,8.234325,7.2557664
257,7.000437,4.656079,1.871023,8.334668,7.19614
258,6.835792,4.596387,1.8210578,8.284149,7.209498
259,6.8439975,4.628239,1.8633806,8.244245,7.2375293
260,6.8684926,4.637259,1.8344951,8.1978035,7.2957144
261,6.873139,4.5548153,1.842382,8.088978,7.1810503
262,6.8838377,4.6005955,1.8369538,8.206559,7.19043
263,6.815859,4.5380435,1.8584006,8.232749,7.2557054
264,6.8168387,4.5517893,1.8376344,8.237097,7.075343
265,6.8069835,4.5935907,1.8684963,8.201058,7.1842394
266,6.8339334,4.5378065,1.8529564,8.148932,7.057175
267,6.8508935,4.6664143,1.8569345,8.157572,7.128015
268,6.8067226,4.64401,1.8980737,8.13707,7.0663624
269,6.9259677,4.605524,1.8526977,8.145575,7.264299
270,6.863107,4.5718746,1.840307,8.061119,7.1791406
271,6.8488746,4.607746,1.8078135,8.191536,7.1573553
272,6.8047414,4.464452,1.839979,8.172644,7.129899
273,6.7688527,4.5963063,1.8554608,8.09525,7.109474
274,6.88885,4.5318236,1.8714426,8.154056,7.0429406
275,6.828714,4.5691795,1.8180063,8.050648,7.1451206
276,6.803494,4.5501366,1.8888947,8.038674,7.024901
277,6.842219,4.612807,1.8112024,8.172339,6.9689393
278,6.7510414,4.5132456,1.8392354,8.15238,7.0092053
279,6.7280006,4.4908524,1.8278465,8.012158,7.0108743
280,6.7258368,4.52226,1.8488462,7.914307,7.0714116
281,6.731958,4.576788,1.8553886,7.9953165,7.0623584
282,6.8692985,4.428549,1.8429841,8.122976,7.1133995
283,6.7805862,4.5710187,1.8604462,8.0107355,7.0301714
284,6.6494713,4.517216,1.8373877,7.9973674,7.0292625
285,6.683869,4.515585,1.814418,8.118151,6.910064
286,6.7648764,4.5067644,1.8031197,7.9966288,6.9311385
287,6.6691084,4.5744076,1.8483235,8.019536,6.9202213
288,6.708073,4.4903812,1.8040506,7.925312,6.9679456
289,6.765212,4.4771743,1.8322855,7.915841,6.9461937
290,6.741708,4.4975157,1.8401818,8.094439,6.983728
291,6.750678,4.578261,1.860542,8.1244,6.988285
292,6.682773,4.4667544,1.8241107,8.055916,6.875363
293,6.7055597,4.4939737,1.8266742,8.098759,6.9904876
294,6.821211,4.5139203,1.8564992,7.908931,6.835095
295,6.745363,4.493747,1.8224542,7.9478903,6.826607
296,6.7312374,4.4521,1.8080035,7.954785,7.028189
297,6.596756,4.4855185,1.8553518,8.008163,6.9954424
298,6.6720424,4.494542,1.8219377,8.001771,6.824745
299,6.6474657,4.534323,1.8321189,8.022324,6.805312
300,6.589188,4.4765277,1.8383769,7.8415556,6.974819
301,6.6437974,4.427073,1.7867346,7.9565783,6.85444
302,6.757494,4.52662,1.8318558,7.918214,6.740219
303,6.5638413,4.489547,1.7803807,7.9830437,6.8479805
304,6.7582135,4.5272937,1.8247426,7.9813275,6.748807
305,6.709901,4.4918537,1.8144479,7.9922614,6.7944393
306,6.6141396,4.4594364,1.7912254,7.8491573,6.7380667
307,6.664478,4.4928675,1.8071741,7.883698,6.8040686
308,6.590698,4.4859643,1.7989142,7.9334574,6.75823
309,6.6659503,4.4893327,1.8301334,7.888943,6.747731
310,6.6675525,4.475501,1.7899038,7.789588,6.660845
311,6.662698,4.4425745,1.8499012,7.8183537,6.788642
312,6.681596,4.4473996,1.8167897,7.9432445,6.6738014
313,6.655757,4.527749,1.8105847,7.7996397,6.716374
314,6.6310472,4.4083476,1.8126593,7.851058,6.776041
315,6.783057,4.417341,1.8481057,7.871767,6.7365103
316,6.618559,4.4808292,1.8071914,7.8622775,6.7356873
317,6.598392,4.436796,1.7672482,7.7733665,6.7552004
318,6.6646504,4.553831,1.8069652,7.884657,6.689167
319,6.5700445,4.3840837,1.8026499,7.760974,6.65186
320,6.5987353,4.408162,1.8420546,7.855648,6.755614
321,6.597954,4.516144,1.781402,7.7748446,6.6438074
322,6.7178164,4.404182,1.7967247,7.825433,6.6178246
323,6.5482783,4.4671435,1.7723347,7.7487593,6.727482
324,6.590124,4.428807,1.8009398,7.82477,6.705195
325,6.5409894,4.475939,1.7246711,7.753973,6.7588687
326,6.6048207,4.4747086,1.7968272,7.8367734,6.631805
327,6.4826665,4.3723145,1.7764783,7.7780156,6.739098
328,6.5712047,4.4076138,1.8128581,7.7598944,6.588786
329,6.5504766,4.4111023,1.8092135,7.750199,6.691611
330,6.568317,4.4185543,1.7959749,7.6569424,6.689046
331,6.547602,4.3983893,1.7806816,7.827676,6.6334805
332,6.498563,4.43851,1.8015167,7.7046347,6.7109094
333,6.5598216,4.3538737,1.7636565,7.775963,6.582221
334,6.581479,4.475214,1.7628785,7.6718717,6.6224756
335,6.5728335,4.4033966,1.757562,7.7294273,6.623094
336,6.629367,4.4368796,1.8017385,7.6727257,6.5126786
337,6.5525975,4.4638953,1.8250242,7.62152,6.6472645
338,6.508079,4.5261106,1.8014865,7.688678,6.599981
339,6.6091056,4.4144707,1.7944338,7.7116528,6.5965285
340,6.5421395,4.403259,1.8043708,7.7001414,6.5267878
341,6.5583415,4.4120874,1.8339722,7.709127,6.6044297
342,6.6074286,4.351148,1.8099865,7.6789947,6.548368
343,6.589176,4.3621287,1.7601775,7.743377,6.5713573
344,6.5527096,4.45366,1.8063471,7.6393485,6.619702
345,6.596478,4.415512,1.7669013,7.6374764,6.505561
346,6.436499,4.4313493,1.7813127,7.68934,6.5944123
347,6.460496,4.3982687,1.8135446,7.719823,6.580347
348,6.4735312,4.3862643,1.7874937,7.6071477,6.5412264
349,6.5379705,4.431262,1.7742419,7.595013,6.68388
350,6.5953255,4.3546877,1.7869697,7.6856375,6.5833797
351,6.478123,4.4013147,1.7899183,7.7038703,6.553538
352,6.479769,4.2774596,1.7517037,7.6605835,6.546189
353,6.355643,4.3838882,1.7886643,7.566196,6.567934
354,6.4708905,4.329333,1.7763296,7.6360726,6.5247335
355,6.4333286,4.3414793,1.7968646,7.5673757,6.4911294
356,6.5117936,4.34789,1.7355896,7.6119146,6.4456124
357,6.4367847,4.382132,1.7780635,7.5982027,6.482014
358,6.4805875,4.4015965,1.7385842,7.65934,6.4886627
359,6.408407,4.3579164,1.7721959,7.530261,6.4951415
360,6.4485035,4.396844,1.7657244,7.572443,6.4074197
361,6.447208,4.287725,1.7587224,7.628952,6.5049396
362,6.409433,4.3609576,1.7472692,7.4823074,6.472939
363,6.518097,4.336616,1.7909113,7.6716766,6.3685784
364,6.370575,4.3848257,1.8001568,7.528741,6.469259
365,6.3996234,4.388745,1.7415513,7.5061345,6.3400216
366,6.428124,4.3844995,1.8015851,7.4734645,6.4598274
367,6.4122562,4.4407988,1.7550415,7.4831614,6.385958
368,6.413069,4.2961903,1.7802502,7.593043,6.3819056
369,6.3648496,4.318548,1.8094366,7.57291,6.426063
370,6.4164753,4.3824735,1.79668,7.634435,6.3547397
371,6.37773,4.4177403,1.7319384,7.6065855,6.3304687
372,6.3695297,4.361486,1.7748976,7.5261545,6.468927
373,6.3737135,4.349343,1.7811888,7.454478,6.370688
374,6.354015,4.3764434,1.7545372,7.5061216,6.414026
375,6.325946,4.4219313,1.7737755,7.490753,6.4334764
376,6.372771,4.2826953,1.7228855,7.4917107,6.4169946
377,6.438635,4.3692527,1.7834058,7.5074244,6.3740807
378,6.3192353,4.323926,1.7551959,7.566838,6.331928
379,6.328368,4.351721,1.8059114,7.4694843,6.4177456
380,6.366035,4.3327456,1.7526587,7.476532,6.39814
381,6.272265,4.314373,1.7650073,7.5476866,6.3620644
382,6.428903,4.3157597,1.790142,7.519369,6.3248286
383,6.3170094,4.377668,1.7666751,7.4096465,6.3027864
384,6.3420115,4.363536,1.7633992,7.5117445,6.3495355
385,6.3845496,4.328157,1.7652638,7.514611,6.401259
386,6.2680526,4.3263865,1.7804459,7.525996,6.3803186
387,6.337115,4.325371,1.7991167,7.4925795,6.4193697
388,6.2570763,4.288961,1.7928222,7.4399266,6.321172
389,6.341038,4.2935386,1.7798058,7.4440136,6.247364
390,6.3184886,4.270218,1.7436816,7.4031644,6.2834954
391,6.3412666,4.313907,1.7709419,7.4214387,6.306521
392,6.2886734,4.289912,1.7757751,7.389878,6.3552027
393,6.3298645,4.349384,1.7633193,7.417828,6.2228055
394,6.2561183,4.275569,1.722507,7.383821,6.282354
395,6.345691,4.3336864,1.8064148,7.3708344,6.3461933
396,6.267181,4.269083,1.7441409,7.426608,6.2006936
397,6.2958913,4.2707944,1.7447597,7.4392743,6.235987
398,6.346401,4.3512473,1.7377365,7.4247737,6.172404
399,6.3916445,4.269418,1.7430652,7.364828,6.2785487
400,6.288604,4.2496047,1.7979428,7.3435845,6.3245173
401,6.2372384,4.2265415,1.756478,7.445231,6.232897
402,6.2772226,4.2566113,1.7456676,7.290591,6.254175
403,6.3082275,4.3087225,1.7522198,7.437934,6.2143483
404,6.333242,4.2398543,1.7634394,7.3376913,6.242467
405,6.242045,4.234806,1.7760783,7.3555217,6.266725
406,6.2751746,4.2906957,1.7597301,7.393679,6.280721
407,6.251132,4.3267756,1.7361895,7.295318,6.194248
408,6.3078747,4.210531,1.7610215,7.4743357,6.2718987
409,6.302451,4.3381715,1.7885792,7.3539963,6.1633897
410,6.273177,4.264442,1.7694327,7.3486156,6.242789
411,6.2583075,4.268324,1.7651595,7.33041,6.171587
412,6.230851,4.3139715,1.7551062,7.4175844,6.1850963
413,6.3244424,4.217057,1.762519,7.442872,6.216612
414,6.203988,4.247748,1.7496277,7.2565255,6.201291
415,6.2751555,4.312208,1.7606144,7.292298,6.1640944
416,6.242353,4.320278,1.7553407,7.3054767,6.17322
417,6.293948,4.2566185,1.7377044,7.287906,6.1727653
418,6.2294273,4.2497706,1.7112609,7.266263,6.1076717
419,6.2546334,4.2515593,1.7902454,7.2581205,6.2000327
420,6.2633657,4.320533,1.7377933,7.419857,6.1552672
421,6.1770034,4.2074604,1.7645516,7.2467036,6.1758857
422,6.1956663,4.1815844,1.7528708,7.3374057,6.1704974
423,6.224388,4.2580967,1.6904185,7.2495685,6.095703
424,6.2042704,4.2164636,1.7797818,7.3063684,6.051105
425,6.1824865,4.308976,1.7460772,7.186069,6.1019034
426,6.182514,4.318955,1.7391968,7.3043756,6.236002
427,6.2731967,4.2314224,1.7546144,7.2093024,6.1570616
428,6.1540365,4.179902,1.7274971,7.2613573,6.121363
429,6.2357183,4.2273583,1.7404318,7.183664,6.1827884
430,6.2064247,4.2451534,1.7326394,7.3050456,6.1310925
431,6.2317085,4.2341757,1.73655,7.196504,6.079496
432,6.1945,4.220141,1.7254229,7.205309,6.047915
433,6.1722655,4.272275,1.7469621,7.2427526,6.0608525
434,6.219844,4.248364,1.7363932,7.286047,6.108433
435,6.138585,4.231091,1.7529496,7.261493,6.0881352
436,6.089867,4.206817,1.7622184,7.3228607,6.100272
437,6.1707463,4.2057023,1.7648504,7.3366237,6.1303434
438,6.2196164,4.2429643,1.7548823,7.248604,6.0679045
439,6.1282263,4.1925693,1.7199574,7.191762,6.0929217
440,6.1735835,4.235367,1.7438709,7.193162,6.061797
441,6.2062206,4.2035184,1.7674236,7.1756377,6.0621557
442,6.221616,4.2569246,1.762202,7.1884484,6.0783644
443,6.2347445,4.2204623,1.7492567,7.17728,6.0956926
444,6.1409483,4.2338595,1.7335917,7.2368565,6.0698524
445,6.1371284,4.166637,1.7198374,7.178059,5.9982657
446,6.200609,4.231105,1.7254076,7.156479,6.0715494
447,6.1693625,4.164943,1.7281595,7.12504,6.0239005
448,6.1341453,4.17244,1.74202,7.1195946,5.992034
449,6.145804,4.2669787,1.7657689,7.141395,6.0776353
450,6.152989,4.2191453,1.7873796,7.2094193,6.1127033
451,6.168658,4.2138367,1.7513455,7.205207,6.114203
452,6.131702,4.189671,1.7431116,7.1939435,5.970846
453,6.1470046,4.174226,1.7328043,7.1245937,5.9404006
454,6.097665,4.1282535,1.731183,7.0806227,6.01298
455,6.1187754,4.1734433,1.7368001,7.1027007,5.992815
456,6.052738,4.1625037,1.7690009,7.150151,6.1004667
457,6.0716586,4.236747,1.7420846,7.23389,5.956566
458,6.113764,4.1637845,1.7579632,7.07988,6.0075445
459,6.1927223,4.2039313,1.737342,7.109029,6.035708
460,6.150864,4.168795,1.6998676,7.1680284,5.89427
461,6.0297856,4.1445026,1.7374789,6.968211,6.0438786
462,6.1087346,4.1472783,1.7473369,7.09601,6.003418
463,6.0899916,4.155527,1.7467929,7.1640882,5.9476147
464,6.0928373,4.185175,1.7357749,7.1696277,5.9680924
465,6.077974,4.2009897,1.7198453,7.2042937,5.9714727
466,6.0956883,4.1797347,1.7706484,7.12021,6.0429316
467,6.125554,4.1747117,1.7318653,7.1106877,5.912716
468,6.0492997,4.1238217,1.7405386,7.1422424,5.9545407
469,6.0460367,4.192913,1.7330248,7.1433673,6.0285077
470,6.0335183,4.109538,1.7203908,7.1904807,5.9779267
471,6.065327,4.132367,1.671702,7.0396185,5.9935946
472,6.083928,4.1036487,1.7204332,7.0526085,6.0044017
473,6.040006,4.158518,1.7098082,7.1460223,5.970019
474,6.107263,4.1075726,1.7008483,7.1113734,5.941173
475,5.950227,4.1276464,1.7176423,7.152863,6.0406466
476,6.040916,4.1873026,1.7605209,7.115264,5.9360957
