,time [s]
461,117.77586627006531
462,118.12823224067688
463,118.48015666007996
464,118.8433039188385
465,119.15836596488953
466,119.48539805412292
467,119.83971309661865
468,120.18361783027649
469,120.53549647331238
470,120.88617658615112
471,121.23070192337036
472,121.57537961006165
473,121.9109570980072
474,122.2447156906128
475,122.5809907913208
476,122.9398148059845
477,123.27661037445068
478,123.636554479599
479,123.99220848083496
480,124.3406400680542
481,124.69114184379578
482,125.03041958808899
483,125.35533428192139
484,125.69057369232178
485,125.96191048622131
486,126.21924185752869
487,126.46393918991089
488,126.69908905029297
489,126.94907474517822
490,127.18958020210266
491,127.45028591156006
492,127.69372868537903
493,127.93655776977539
494,128.19713735580444
495,128.45427441596985
496,128.73947668075562
497,128.98159265518188
498,129.30495834350586
499,129.53027248382568
500,129.81625604629517
501,130.0486979484558
502,130.31336092948914
503,130.54341673851013
504,130.76834416389465
505,131.00763964653015
506,131.23525261878967
507,131.48784852027893
508,131.7218782901764
509,131.9636676311493
510,132.21132445335388
511,132.46233224868774
512,132.709139585495
513,132.94248819351196
514,133.17448711395264
515,133.43252277374268
516,133.68069767951965
517,133.93913674354553
518,134.19576787948608
519,134.45529770851135
520,134.69540667533875
521,134.91894602775574
522,135.14361095428467
523,135.3777585029602
524,135.61517930030823
525,135.85522866249084
526,136.08477902412415
527,136.35352087020874
528,136.58363556861877
529,136.81462979316711
530,137.05844974517822
531,137.30962800979614
532,137.55782079696655
533,137.79716420173645
534,138.04133129119873
535,138.3121268749237
536,138.55104041099548
537,138.78696608543396
538,139.02212619781494
539,139.24828624725342
540,139.51960444450378
541,139.76883578300476
542,139.98352527618408
543,140.28681564331055
544,140.54798102378845
545,140.83877515792847
546,141.08165311813354
547,141.3602705001831
548,141.6233570575714
549,141.84375095367432
550,142.087543964386
551,142.3393006324768
552,142.59680652618408
553,142.86646676063538
554,143.0945634841919
555,143.35806465148926
556,143.60616517066956
557,143.85609602928162
558,144.10266280174255
559,144.35081481933594
560,144.60975694656372
561,144.8255934715271
562,145.09051084518433
563,145.32509398460388
564,145.5915915966034
565,145.821280002594
566,146.05706214904785
567,146.35572862625122
568,146.5657994747162
569,146.7970793247223
570,147.05091404914856
571,147.31465482711792
572,147.56662559509277
573,147.84944319725037
574,148.07800674438477
575,148.33051013946533
576,148.59085178375244
577,148.81958436965942
578,149.0722210407257
579,149.34379649162292
580,149.60381269454956
581,149.84470629692078
582,150.0783302783966
583,150.31220722198486
584,150.56014108657837
585,150.79553532600403
586,151.05033683776855
587,151.2717924118042
588,151.49491930007935
589,151.7271089553833
590,151.95008492469788
591,152.19610452651978
592,152.4315221309662
593,152.68627429008484
594,152.9365041255951
595,153.22351574897766
596,153.4283196926117
597,153.66531443595886
598,153.91675758361816
599,154.16650986671448
600,154.45720982551575
601,154.66969966888428
602,154.9125533103943
603,155.1615138053894
604,155.4077661037445
605,155.62095499038696
606,155.8922255039215
607,156.10944485664368
608,156.33177137374878
609,156.58478903770447
610,156.82619786262512
611,157.11507511138916
612,157.32495260238647
613,157.57619857788086
614,157.81216716766357
615,158.05584049224854
616,158.2946915626526
617,158.53643774986267
618,158.7729697227478
619,159.01547622680664
620,159.24339246749878
621,159.50357723236084
622,159.72963213920593
623,160.01236248016357
624,160.25198698043823
625,160.4991307258606
626,160.72576570510864
627,160.9774830341339
628,161.1636724472046
629,161.38806772232056
630,161.61155438423157
631,161.85527849197388
632,162.09982562065125
633,162.33119177818298
634,162.5701026916504
635,162.80745196342468
636,163.03438091278076
637,163.2897298336029
638,163.53541207313538
639,163.76877784729004
640,164.00981044769287
641,164.23431015014648
642,164.4990086555481
643,164.71482300758362
644,164.9601285457611
645,165.22462463378906
646,165.45886397361755
647,165.7056441307068
648,165.9551453590393
649,166.2094795703888
650,166.4472725391388
651,166.7029299736023
652,166.95594263076782
653,167.19474506378174
654,167.4184694290161
655,167.65367603302002
656,167.90398335456848
657,168.1716911792755
658,168.41452145576477
659,168.66107892990112
660,168.91818952560425
661,169.14573526382446
662,169.39078783988953
663,169.6551332473755
664,169.89490699768066
665,170.12386107444763
666,170.35008001327515
667,170.5855255126953
668,170.81723356246948
669,171.03436493873596
670,171.25117683410645
671,171.51471328735352
672,171.7386085987091
673,171.9606113433838
674,172.23625659942627
675,172.4479901790619
676,172.6637988090515
677,172.87556147575378
678,173.10352444648743
679,173.34418749809265
680,173.5929913520813
681,173.82117080688477
682,174.04424929618835
683,174.2655165195465
684,174.47520995140076
685,174.73501920700073
686,174.9427535533905
687,175.19839143753052
688,175.4443962574005
689,175.69809651374817
690,175.95791220664978
691,176.20062041282654
692,176.4132800102234
693,176.65254974365234
694,176.90273356437683
695,177.1328272819519
696,177.3902554512024
697,177.6265833377838
698,177.85268378257751
699,178.11872100830078
700,178.34062957763672
701,178.58691596984863
702,178.821631193161
703,179.05497527122498
704,179.27588868141174
705,179.51393055915833
706,179.74952864646912
707,179.98919248580933
708,180.20331406593323
709,180.44289565086365
710,180.6880075931549
711,180.93111658096313
712,181.1872317790985
713,181.42917108535767
714,181.67982149124146
715,181.94471526145935
716,182.20654964447021
717,182.4434938430786
718,182.68790912628174
719,182.93359112739563
720,183.17418456077576
721,183.41393756866455
722,183.65325903892517
723,183.88399529457092
724,184.11513352394104
725,184.3564646244049
726,184.6011290550232
727,184.8402874469757
728,185.07993078231812
729,185.3506875038147
730,185.58530068397522
731,185.8577573299408
732,186.0969021320343
733,186.33429837226868
734,186.57918882369995
735,186.8439576625824
736,187.12138509750366
737,187.42996668815613
738,187.70980763435364
739,187.95546889305115
740,188.20778465270996
741,188.48209476470947
742,188.71565747261047
743,188.98659944534302
744,189.2625551223755
745,189.5329372882843
746,189.80835127830505
747,190.05177545547485
748,190.30458045005798
749,190.53534173965454
750,190.7727334499359
751,190.99389052391052
752,191.25708985328674
753,191.46901941299438
754,191.702862739563
755,191.9666769504547
756,192.20257353782654
757,192.4448812007904
758,192.70208024978638
759,192.9403920173645
760,193.15734481811523
761,193.378910779953
762,193.63392996788025
763,193.88519191741943
764,194.1214587688446
765,194.35669326782227
766,194.61916995048523
767,194.84043550491333
768,195.08451175689697
769,195.3272671699524
770,195.53478717803955
771,195.76249265670776
772,195.9956316947937
773,196.24754333496094
774,196.4790599346161
775,196.73627758026123
776,196.9854974746704
777,197.25703525543213
778,197.50647115707397
779,197.80953454971313
780,198.0632803440094
781,198.28050136566162
782,198.52431774139404
783,198.77471590042114
784,198.99621558189392
785,199.23108172416687
786,199.4736671447754
787,199.69555830955505
788,199.949547290802
789,200.1861174106598
790,200.43669199943542
791,200.73469758033752
792,201.02531242370605
793,201.28405594825745
794,201.54012727737427
795,201.7920904159546
796,202.04000782966614
797,202.34145641326904
798,202.5864064693451
799,202.82881665229797
800,203.09677529335022
801,203.35290670394897
802,203.56779527664185
803,203.8179874420166
804,204.09333634376526
805,204.31733441352844
806,204.57197833061218
807,204.81783962249756
808,205.06098461151123
809,205.30104613304138
810,205.57405138015747
811,205.80195665359497
812,206.0553059577942
813,206.306396484375
814,206.56334805488586
815,206.84603023529053
816,207.0626609325409
817,207.34108757972717
818,207.59083223342896
819,207.85215950012207
820,208.08043265342712
821,208.32444715499878
822,208.57578921318054
823,208.8256893157959
824,209.06009197235107
825,209.32780861854553
826,209.56407165527344
827,209.8239986896515
828,210.0598223209381
829,210.31599807739258
830,210.56255292892456
831,210.79484009742737
832,211.03291654586792
833,211.28614020347595
834,211.5292136669159
835,211.7987756729126
836,212.02937865257263
837,212.27034878730774
838,212.53826594352722
839,212.77207589149475
840,213.0416965484619
841,213.31545639038086
842,213.5819149017334
843,213.78852796554565
844,214.04704308509827
845,214.2505738735199
846,214.47639322280884
847,214.7306478023529
848,214.95495176315308
849,215.19380927085876
850,215.43570685386658
851,215.69491863250732
852,215.9303538799286
853,216.23704767227173
854,216.54717469215393
855,216.80871534347534
856,217.0571632385254
857,217.34156942367554
858,217.67326974868774
859,217.9043848514557
860,218.11380076408386
861,218.38415932655334
862,218.6245720386505
863,218.85807180404663
864,219.07625341415405
865,219.32344937324524
866,219.56521701812744
867,219.81469583511353
868,220.04119324684143
869,220.308687210083
870,220.58426594734192
871,220.8405122756958
872,221.10319828987122
873,221.3734359741211
874,221.65229415893555
875,221.92388653755188
876,222.19566297531128
877,222.46790599822998
878,222.72362351417542
879,223.04316520690918
880,223.43370151519775
881,223.80243563652039
882,224.2014079093933
883,224.57843828201294
884,224.97695112228394
885,225.3542685508728
886,225.69962859153748
887,226.07745933532715
888,226.4590346813202
889,226.87200355529785
890,227.20388102531433
891,227.570317029953
892,227.92308974266052
893,228.2763078212738
894,228.6299409866333
895,228.9872386455536
896,229.34373259544373
897,229.72542667388916
898,230.06466341018677
899,230.41990971565247
900,230.77939629554749
901,231.1265676021576
902,231.48077082633972
903,231.82573056221008
904,232.1810019016266
905,232.544939994812
906,232.85543632507324
907,233.22162556648254
908,233.58595323562622
909,233.94925093650818
910,234.34094953536987
911,234.68530249595642
912,235.0310618877411
913,235.38289999961853
914,235.75363540649414
915,236.10857796669006
916,236.44364666938782
917,236.81608772277832
918,237.15544652938843
919,237.3968482017517
920,237.6266689300537
921,237.88173866271973
922,238.11281275749207
923,238.3347454071045
924,238.56118655204773
925,238.82009649276733
926,239.05440497398376
927,239.31744122505188
928,239.58263540267944
929,239.8268301486969
930,240.07324194908142
931,240.30888891220093
932,240.54964804649353
933,240.78373765945435
934,241.01560235023499
935,241.23782992362976
936,241.49756050109863
937,241.7138602733612
938,241.96393847465515
939,242.18732857704163
940,242.43125534057617
941,242.6831750869751
942,242.9192132949829
943,243.16110062599182
944,243.39739060401917
945,243.6352560520172
946,243.8941707611084
947,244.10622262954712
948,244.3244264125824
949,244.5641894340515
950,244.8335075378418
951,245.05770683288574
952,245.2978961467743
953,245.53981685638428
954,245.75873517990112
955,246.0277066230774
956,246.23715591430664
957,246.47793841362
958,246.67168188095093
959,246.9398353099823
960,247.17945885658264
961,247.39962482452393
962,247.64158272743225
963,247.8620433807373
964,248.09064412117004
965,248.35073685646057
966,248.59554481506348
967,248.81367230415344
968,249.03305172920227
969,249.27130460739136
970,249.51632046699524
971,249.74206233024597
972,249.98319029808044
973,250.278578042984
974,250.49995255470276
975,250.70533323287964
976,250.96063232421875
977,251.19603538513184
978,251.42507767677307
979,251.71308541297913
980,251.92939066886902
981,252.2308599948883
982,252.49776983261108
983,252.77291202545166
984,253.02981233596802
985,253.28848600387573
986,253.5314745903015
987,253.77676558494568
988,254.05096626281738
989,254.3388831615448
990,254.5917773246765
991,254.823073387146
992,255.0954647064209
993,255.32484602928162
994,255.55477166175842
995,255.79727578163147
996,256.03710985183716
997,256.2855567932129
998,256.55142855644226
999,256.8241939544678
1000,257.0386235713959
1001,257.2806921005249
1002,257.57466435432434
1003,257.8312072753906
1004,258.08240127563477
1005,258.3571033477783
1006,258.581636428833
1007,258.8326542377472
1008,259.0940191745758
1009,259.30805563926697
1010,259.5327453613281
1011,259.7579207420349
1012,259.990571975708
1013,260.2397954463959
1014,260.4796392917633
1015,260.7333199977875
1016,260.95922684669495
1017,261.2020037174225
1018,261.41822266578674
1019,261.6609613895416
1020,261.9008185863495
1021,262.12315034866333
1022,262.3369314670563
1023,262.56494998931885
1024,262.7992854118347
1025,263.0517420768738
1026,263.34030199050903
1027,263.55220580101013
1028,263.77727818489075
1029,264.0132038593292
1030,264.2188718318939
1031,264.47092866897583
1032,264.6805911064148
1033,264.9402997493744
1034,265.17978405952454
1035,265.4053599834442
1036,265.6364803314209
1037,265.8779122829437
1038,266.11541724205017
1039,266.358521938324
1040,266.57761812210083
1041,266.8081781864166
1042,267.0364978313446
1043,267.2595548629761
1044,267.5216782093048
1045,267.7757260799408
1046,268.0096411705017
1047,268.2451527118683
1048,268.50097489356995
1049,268.70340394973755
1050,268.921927690506
1051,269.1522982120514
1052,269.35719299316406
1053,269.5788094997406
1054,269.7945258617401
1055,270.03090596199036
1056,270.2845492362976
1057,270.51849150657654
1058,270.77764225006104
1059,270.99456453323364
1060,271.21906185150146
1061,271.44766545295715
1062,271.7167704105377
1063,271.9207375049591
1064,272.1600422859192
1065,272.4040503501892
1066,272.64870619773865
1067,272.88356161117554
1068,273.1321430206299
1069,273.3899018764496
1070,273.6395080089569
1071,273.88818097114563
1072,274.1262016296387
1073,274.370778799057
1074,274.609836101532
1075,274.8944866657257
1076,275.14465498924255
1077,275.39792919158936
1078,275.64078092575073
1079,275.8722529411316
1080,276.11436438560486
1081,276.3555998802185
1082,276.59958124160767
1083,276.81557297706604
1084,277.05097675323486
1085,277.2783257961273
1086,277.5068304538727
1087,277.7459011077881
1088,277.9800090789795
1089,278.24953961372375
1090,278.49062299728394
1091,278.73187828063965
1092,278.9493577480316
1093,279.2140312194824
1094,279.4162061214447
1095,279.64202785491943
1096,279.86281871795654
1097,280.0825312137604
1098,280.3192789554596
1099,280.55113673210144
1100,280.7832627296448
1101,281.0027666091919
1102,281.2628011703491
1103,281.5148775577545
1104,281.7591347694397
1105,282.0306453704834
1106,282.27520394325256
1107,282.55441665649414
1108,282.7906379699707
1109,283.0482566356659
1110,283.2779836654663
1111,283.5198874473572
1112,283.76563787460327
1113,284.01468539237976
1114,284.2714087963104
1115,284.5070734024048
1116,284.75078415870667
1117,285.0180206298828
1118,285.2689049243927
1119,285.52261185646057
1120,285.7729024887085
1121,286.0070593357086
1122,286.2620723247528
1123,286.4997456073761
1124,286.7171850204468
1125,286.9338617324829
1126,287.17501759529114
1127,287.4137969017029
1128,287.6609468460083
1129,287.9011266231537
1130,288.1582238674164
1131,288.4227635860443
1132,288.7010428905487
1133,288.9358870983124
1134,289.1691474914551
1135,289.41439986228943
1136,289.6569528579712
1137,289.9038665294647
1138,290.135329246521
1139,290.3805012702942
1140,290.6461613178253
1141,290.8835518360138
1142,291.121479511261
1143,291.36294388771057
1144,291.62397742271423
1145,291.85536456108093
1146,292.1062319278717
1147,292.3220362663269
1148,292.56448101997375
1149,292.8170337677002
1150,293.04726123809814
1151,293.2649190425873
1152,293.49712586402893
1153,293.7402946949005
1154,293.9765672683716
1155,294.21222972869873
1156,294.46526765823364
1157,294.7225127220154
1158,294.98397636413574
1159,295.24351739883423
1160,295.4922504425049
1161,295.71203446388245
1162,295.9488546848297
1163,296.18006706237793
1164,296.43196082115173
1165,296.7314040660858
1166,296.9568877220154
1167,297.219673871994
1168,297.4657332897186
1169,297.72699904441833
1170,297.97592854499817
1171,298.2351734638214
1172,298.4876744747162
1173,298.72726559638977
1174,298.97084188461304
1175,299.2201488018036
1176,299.4887275695801
1177,299.7376425266266
1178,299.97266364097595
1179,300.21181201934814
1180,300.4524276256561
1181,300.7089903354645
1182,300.98625445365906
1183,301.2491705417633
1184,301.54792046546936
1185,301.7942008972168
1186,302.05397391319275
1187,302.3153860569
1188,302.5632514953613
1189,302.8240804672241
1190,303.09853649139404
1191,303.33057141304016
1192,303.60059118270874
1193,303.8623294830322
1194,304.1183023452759
1195,304.3689045906067
1196,304.62704062461853
1197,304.8770341873169
1198,305.14157485961914
1199,305.38938999176025
1200,305.67162227630615
1201,305.9181594848633
1202,306.1409287452698
1203,306.3779938220978
1204,306.6231679916382
1205,306.85514736175537
1206,307.1128993034363
1207,307.33901858329773
1208,307.58452248573303
1209,307.8584246635437
1210,308.08894062042236
1211,308.3235194683075
1212,308.56438088417053
1213,308.81434440612793
1214,309.13213992118835
1215,309.3819053173065
1216,309.6244535446167
1217,309.8800621032715
1218,310.1019082069397
1219,310.3432228565216
1220,310.5948808193207
1221,310.80108428001404
1222,311.0286953449249
1223,311.2486217021942
1224,311.486291885376
1225,311.73781871795654
1226,311.96140575408936
1227,312.1994433403015
1228,312.4282648563385
1229,312.65721559524536
1230,312.8846323490143
1231,313.10707688331604
1232,313.33635330200195
1233,313.5681264400482
1234,313.8068654537201
1235,314.02883744239807
1236,314.2528784275055
1237,314.5116226673126
1238,314.73368883132935
1239,314.9874675273895
1240,315.1827654838562
1241,315.4146234989166
1242,315.6289322376251
1243,315.8528325557709
1244,316.0972397327423
1245,316.3267674446106
1246,316.5648491382599
1247,316.7967035770416
1248,317.04776668548584
1249,317.28852796554565
1250,317.5205636024475
1251,317.7605528831482
1252,317.9962661266327
1253,318.23152136802673
1254,318.4578516483307
1255,318.690865278244
1256,318.95934104919434
1257,319.19586634635925
1258,319.4222192764282
1259,319.6623730659485
1260,319.89211344718933
1261,320.124320268631
1262,320.3430860042572
1263,320.57687306404114
1264,320.8219950199127
1265,321.05789732933044
1266,321.2806499004364
1267,321.5255241394043
1268,321.7520809173584
1269,322.0056519508362
1270,322.2216007709503
1271,322.4619777202606
1272,322.7089915275574
1273,322.9702262878418
1274,323.2146327495575
1275,323.4493546485901
1276,323.66022276878357
1277,323.8905246257782
1278,324.12644267082214
1279,324.3579134941101
1280,324.59220600128174
1281,324.84282970428467
1282,325.07821798324585
1283,325.3009650707245
1284,325.5314905643463
1285,325.7791209220886
1286,326.063148021698
1287,326.2880644798279
1288,326.5151541233063
1289,326.76793217658997
1290,326.98476338386536
1291,327.22087478637695
1292,327.4336807727814
1293,327.68430352211
1294,327.92219710350037
1295,328.12144899368286
1296,328.36046838760376
1297,328.59725427627563
1298,328.8573703765869
1299,329.05854630470276
1300,329.2995343208313
1301,329.5141327381134
1302,329.7787375450134
1303,330.00445914268494
1304,330.23560404777527
1305,330.4621727466583
1306,330.70260667800903
1307,330.92747592926025
1308,331.1426467895508
1309,331.39215874671936
1310,331.5913767814636
1311,331.8283095359802
1312,332.05525851249695
1313,332.28563380241394
1314,332.50641417503357
1315,332.7520182132721
1316,333.0043239593506
1317,333.2565381526947
1318,333.45616722106934
1319,333.7230978012085
1320,333.933616399765
1321,334.1773087978363
1322,334.3999743461609
1323,334.6232180595398
1324,334.85620617866516
1325,335.08967566490173
1326,335.32406210899353
1327,335.56343483924866
1328,335.78710317611694
1329,335.9945890903473
1330,336.28711700439453
1331,336.5265233516693
1332,336.7707884311676
1333,337.00847864151
1334,337.2449195384979
1335,337.46990036964417
1336,337.7099552154541
1337,337.9453933238983
1338,338.20306158065796
1339,338.41060972213745
1340,338.65048265457153
1341,338.9169521331787
1342,339.1358058452606
1343,339.3640627861023
1344,339.60638666152954
1345,339.8517005443573
1346,340.0905122756958
1347,340.32677149772644
1348,340.5567584037781
1349,340.79851722717285
1350,341.01909923553467
1351,341.27757263183594
1352,341.46879744529724
1353,341.70071935653687
1354,341.9342186450958
1355,342.17130064964294
1356,342.4095027446747
1357,342.6229078769684
1358,342.8561849594116
1359,343.0901143550873
1360,343.3621153831482
1361,343.6093466281891
1362,343.87684059143066
1363,344.1473560333252
1364,344.39924597740173
