,time [s]
0,0.1974928379058838
1,0.4520270824432373
2,0.7120258808135986
3,0.9555377960205078
4,1.240210771560669
5,1.4943559169769287
6,1.7686662673950195
7,2.023519277572632
8,2.301727294921875
9,2.5538599491119385
10,2.8068435192108154
11,3.0530028343200684
12,3.291764736175537
13,3.5907142162323
14,3.8274030685424805
15,4.051445007324219
16,4.314114093780518
17,4.5477190017700195
18,4.784773588180542
19,5.029489994049072
20,5.325088024139404
21,5.55652928352356
22,5.791001558303833
23,6.02776575088501
24,6.294053792953491
25,6.55377984046936
26,6.811996221542358
27,7.042671203613281
28,7.313434839248657
29,7.563912868499756
30,7.826232433319092
31,8.082269668579102
32,8.34385347366333
33,8.621185779571533
34,8.859405994415283
35,9.113153457641602
36,9.334985256195068
37,9.585166454315186
38,9.847269773483276
39,10.118988513946533
40,10.346833229064941
41,10.606816530227661
42,10.882055521011353
43,11.10499119758606
44,11.383083581924438
45,11.602700233459473
46,11.878230333328247
47,12.11146092414856
48,12.34783935546875
49,12.616158962249756
50,12.88418984413147
51,13.102093935012817
52,13.331969022750854
53,13.5814950466156
54,13.828373908996582
55,14.083245038986206
56,14.33527660369873
57,14.5680251121521
58,14.842584371566772
59,15.075326204299927
60,15.365749835968018
61,15.628015279769897
62,15.901663303375244
63,16.149109363555908
64,16.419193029403687
65,16.697556018829346
66,16.970309734344482
67,17.270750045776367
68,17.507182121276855
69,17.76249861717224
70,18.040027856826782
71,18.272492170333862
72,18.51265025138855
73,18.7487952709198
74,19.021169662475586
75,19.252317667007446
76,19.47949504852295
77,19.738441228866577
78,19.954613208770752
79,20.181448221206665
80,20.418551683425903
81,20.646580696105957
82,20.90903663635254
83,21.13891077041626
84,21.384716033935547
85,21.6285183429718
86,21.88902735710144
87,22.105494022369385
88,22.34101963043213
89,22.573508501052856
90,22.812085151672363
91,23.020432233810425
92,23.28257417678833
93,23.493406057357788
94,23.742213249206543
95,23.998679637908936
96,24.247705936431885
97,24.519826889038086
98,24.744776964187622
99,25.027997255325317
100,25.309223175048828
101,25.552777528762817
102,25.81957745552063
103,26.051992893218994
104,26.319144010543823
105,26.580472946166992
106,26.814112663269043
107,27.090880870819092
108,27.355964422225952
109,27.584864616394043
110,27.871713638305664
111,28.095104932785034
112,28.347909927368164
113,28.634294271469116
114,28.87189531326294
115,29.121941566467285
116,29.372445344924927
117,29.670153856277466
118,29.893945693969727
119,30.188945531845093
120,30.468591451644897
121,30.734201908111572
122,30.95944356918335
123,31.229309797286987
124,31.475441932678223
125,31.73976755142212
126,32.00841212272644
127,32.25973200798035
128,32.51849126815796
129,32.78457069396973
130,33.06594753265381
131,33.29584217071533
132,33.559035301208496
133,33.82998585700989
134,34.09433197975159
135,34.38246560096741
136,34.631916999816895
137,34.908214807510376
138,35.199846029281616
139,35.4648973941803
140,35.69661521911621
141,35.95098686218262
142,36.21426272392273
143,36.45946192741394
144,36.69112229347229
145,36.90968990325928
146,37.160390853881836
147,37.42134928703308
148,37.65776062011719
149,37.90730547904968
150,38.179070234298706
151,38.40375113487244
152,38.679447174072266
153,38.922741651535034
154,39.17503881454468
155,39.428072929382324
156,39.72838020324707
157,39.98744750022888
158,40.23303723335266
159,40.44109797477722
160,40.699501276016235
161,40.95686888694763
162,41.17979693412781
163,41.441272497177124
164,41.66027021408081
165,41.90814161300659
166,42.16337442398071
167,42.39055848121643
168,42.63088941574097
169,42.87181329727173
170,43.12477993965149
171,43.34492611885071
172,43.57283329963684
173,43.83328723907471
174,44.09066963195801
175,44.320712089538574
176,44.57171678543091
177,44.82601046562195
178,45.07362771034241
179,45.3117151260376
180,45.549423694610596
181,45.79756236076355
182,46.05827212333679
