,total loss,total squered residual,total normalisation error,total orthogonalisation error
0,43500040.0,6435.5537109375,0.00206182012334466,0.03128904104232788
1,34180248.0,5682.8310546875,0.0031130583956837654,0.03204065188765526
2,21910778.0,4531.7861328125,0.0014908566372469068,0.05242694169282913
3,13327753.0,3517.334228515625,0.003809333546087146,0.06059557944536209
4,9671146.0,2985.352783203125,0.00573729770258069,0.09344415366649628
5,7295787.5,2583.7470703125,0.008693970739841461,0.13814598321914673
6,5628927.5,2262.517333984375,0.010421156883239746,0.17009684443473816
7,4562570.0,2032.150390625,0.01158634852617979,0.20451340079307556
8,3713327.0,1827.323486328125,0.00794943980872631,0.24896597862243652
9,3252784.0,1705.76220703125,0.00848732516169548,0.29778602719306946
10,2861460.0,1596.6163330078125,0.00812496617436409,0.3500670790672302
11,2456046.0,1473.508544921875,0.006125357933342457,0.3953457474708557
12,2192429.0,1388.4283447265625,0.005376326851546764,0.4304482042789459
13,1985239.0,1317.37744140625,0.0038027092814445496,0.47751227021217346
14,1762546.375,1237.89208984375,0.007482212968170643,0.48399031162261963
15,1589178.75,1172.1798095703125,0.008036145009100437,0.4885687232017517
16,1429345.5,1109.1976318359375,0.008876425214111805,0.4741067886352539
17,1285928.375,1047.388671875,0.008890891447663307,0.5242322683334351
18,1179543.375,1002.7777099609375,0.012494655326008797,0.4594663977622986
19,1041864.0,938.1235961914062,0.01457851193845272,0.4871649444103241
20,964919.875,902.5343017578125,0.009833098389208317,0.4489781856536865
21,898596.375,868.6083984375,0.010090730153024197,0.44173020124435425
22,844998.375,841.371337890625,0.010662153363227844,0.42053231596946716
23,783618.9375,809.4215698242188,0.007187908515334129,0.40516844391822815
24,772170.6875,804.0015258789062,0.010382554493844509,0.38268399238586426
25,707922.75,768.432861328125,0.009077953174710274,0.3689199686050415
26,648848.4375,733.8941650390625,0.009305949322879314,0.33560168743133545
27,595954.4375,701.1347045898438,0.01454522367566824,0.33674952387809753
28,586741.25,695.8198852539062,0.011649414896965027,0.31618526577949524
29,571255.5,686.03369140625,0.014991139993071556,0.31271564960479736
30,512823.90625,648.2440795898438,0.0191950686275959,0.30634206533432007
31,505376.3125,643.6448364257812,0.023516010493040085,0.27711594104766846
32,490660.40625,633.3485107421875,0.022095536813139915,0.28138720989227295
33,485544.4375,630.2127685546875,0.02224685251712799,0.2727615237236023
34,452539.28125,606.4539794921875,0.024039974436163902,0.2769281566143036
35,458872.9375,610.7826538085938,0.03184029832482338,0.29484307765960693
36,425986.9375,588.0368041992188,0.025576453655958176,0.24860116839408875
37,423109.125,586.6194458007812,0.03137083351612091,0.2489049732685089
38,412986.8125,578.4209594726562,0.033850815147161484,0.24240833520889282
39,393378.40625,562.9439697265625,0.034640468657016754,0.2594861388206482
40,359500.65625,536.1275634765625,0.03259100764989853,0.23796343803405762
41,363042.4375,540.7919311523438,0.034224264323711395,0.21504110097885132
42,358436.4375,536.2911376953125,0.03330298513174057,0.2331249713897705
43,348725.28125,528.2700805664062,0.0373421274125576,0.2403877079486847
44,331409.90625,513.527587890625,0.0333586148917675,0.23173990845680237
45,328676.03125,511.8148193359375,0.030800653621554375,0.21559107303619385
46,314224.71875,499.2334899902344,0.036270759999752045,0.21785284578800201
47,303801.8125,490.0632019042969,0.04396425187587738,0.2230442315340042
48,302063.09375,489.2089538574219,0.03797334060072899,0.20849303901195526
49,292601.28125,480.67755126953125,0.03324617072939873,0.20713332295417786
50,283431.90625,472.50634765625,0.03753536939620972,0.20900610089302063
51,283311.1875,472.80181884765625,0.03478986769914627,0.20135745406150818
52,283917.46875,472.944580078125,0.04225161671638489,0.20905517041683197
53,268868.84375,458.74969482421875,0.04171670973300934,0.21181118488311768
54,266846.96875,458.2698059082031,0.04572359099984169,0.18408453464508057
55,278487.28125,469.087158203125,0.035689566284418106,0.191226065158844
56,267532.21875,458.19573974609375,0.03637317568063736,0.19722333550453186
57,255328.296875,447.6226806640625,0.04222212731838226,0.17646004259586334
58,251281.84375,443.32757568359375,0.042603544890880585,0.18825645744800568
59,253608.234375,445.79095458984375,0.043484240770339966,0.18000046908855438
60,261624.078125,453.4627380371094,0.04310113191604614,0.1877571940422058
61,247802.765625,440.5030212402344,0.04894960671663284,0.17256319522857666
62,246053.03125,438.39202880859375,0.05344949662685394,0.18688149750232697
63,237757.8125,430.340576171875,0.05225277319550514,0.18442696332931519
64,238028.328125,430.8787536621094,0.04999033361673355,0.18060772120952606
65,221681.703125,414.319091796875,0.04893045127391815,0.16242247819900513
66,228561.734375,421.8087158203125,0.05131911858916283,0.1686297208070755
67,218935.859375,411.28631591796875,0.05177846550941467,0.16997221112251282
68,212248.078125,405.4333801269531,0.05258156731724739,0.1481620818376541
69,212949.640625,406.08892822265625,0.05564050376415253,0.16176065802574158
70,211148.96875,404.85888671875,0.04929669573903084,0.14340943098068237
71,209263.96875,401.5618896484375,0.052731286734342575,0.15968377888202667
72,206773.21875,399.52520751953125,0.05883440375328064,0.16289521753787994
73,198983.4375,391.68035888671875,0.061827145516872406,0.15978601574897766
74,200109.71875,392.8741455078125,0.07073280960321426,0.14808201789855957
75,196165.40625,388.6197814941406,0.06313413381576538,0.13983267545700073
76,204220.90625,397.8408203125,0.07588864117860794,0.13760218024253845
77,191376.078125,383.4617919921875,0.07235091924667358,0.14394764602184296
78,186141.0625,377.194580078125,0.07331278175115585,0.15700125694274902
79,184584.640625,375.4405517578125,0.07278715074062347,0.1545800119638443
80,182588.0625,374.41558837890625,0.08471512794494629,0.12681786715984344
81,178088.25,368.89935302734375,0.0717894583940506,0.13590209186077118
82,181435.203125,373.11785888671875,0.08365532755851746,0.13605444133281708
83,177410.484375,368.54742431640625,0.08087385445833206,0.13185200095176697
84,181318.9375,372.7955017089844,0.07960127294063568,0.14048396050930023
85,175563.5,366.84478759765625,0.09762008488178253,0.12166926264762878
86,168681.34375,358.09820556640625,0.09992715716362,0.13476690649986267
87,171657.875,362.7004699707031,0.09318313002586365,0.11785504221916199
88,171409.875,361.9789123535156,0.09558019042015076,0.13067728281021118
89,171688.03125,362.1437072753906,0.10423675179481506,0.13303126394748688
90,173257.359375,364.032958984375,0.10145489126443863,0.12686900794506073
91,163795.34375,353.7310791015625,0.10207061469554901,0.121095210313797
92,161679.609375,350.96917724609375,0.11870285123586655,0.12480439245700836
93,161987.875,350.76715087890625,0.10546380281448364,0.1406284123659134
94,156661.765625,344.74273681640625,0.09617902338504791,0.12142805755138397
95,152940.765625,339.65692138671875,0.11096975207328796,0.1370638608932495
96,153666.265625,341.46075439453125,0.11105750501155853,0.120612233877182
97,157808.875,346.3420104980469,0.11048673838376999,0.13026511669158936
98,156074.9375,344.4214172363281,0.11536197364330292,0.1263892650604248
99,150315.03125,337.26495361328125,0.11813411116600037,0.12347915768623352
100,150254.046875,337.2981872558594,0.12447626888751984,0.12988540530204773
101,145427.890625,331.4805908203125,0.14009924232959747,0.11942259967327118
102,142889.421875,328.111328125,0.13490614295005798,0.12130167335271835
103,142434.78125,327.96478271484375,0.14336909353733063,0.10949460417032242
104,143557.78125,328.45526123046875,0.13171344995498657,0.1410311758518219
105,138365.421875,322.3187255859375,0.12866081297397614,0.12078189104795456
106,139793.3125,324.37939453125,0.14457015693187714,0.11581981927156448
107,135122.03125,318.4527893066406,0.1427193284034729,0.11265009641647339
108,134004.5625,316.5707702636719,0.1540355533361435,0.13126163184642792
109,135199.4375,317.7120056152344,0.1453130692243576,0.14162950217723846
110,135521.34375,319.1773986816406,0.1554991900920868,0.11690385639667511
111,131811.96875,314.0594177246094,0.150772362947464,0.1272781640291214
112,130829.0625,313.39520263671875,0.15392310917377472,0.10791219770908356
113,128345.203125,308.7820129394531,0.1586841493844986,0.12970562279224396
114,128964.5859375,310.3261413574219,0.1758119761943817,0.12262234836816788
115,131022.765625,313.1097717285156,0.17277409136295319,0.12161999940872192
116,127934.0390625,309.1619567871094,0.18540166318416595,0.10848353058099747
117,126824.2578125,307.31689453125,0.17474345862865448,0.12003066390752792
118,122666.296875,301.9752502441406,0.17472457885742188,0.12424501776695251
119,124088.75,303.8616638183594,0.1860937625169754,0.12805001437664032
120,121408.265625,299.5698547363281,0.1715543568134308,0.13072757422924042
121,119915.671875,298.2976379394531,0.18796181678771973,0.11748486757278442
122,119725.0390625,298.59814453125,0.1965201199054718,0.10138963162899017
123,120035.5625,298.4830322265625,0.2128271460533142,0.11655320227146149
124,124773.6171875,305.8768005371094,0.21272337436676025,0.10999228060245514
125,117824.1484375,295.8532409667969,0.2187209129333496,0.11003358662128448
126,115907.1875,292.8244323730469,0.20696470141410828,0.11268243193626404
127,110125.96875,284.6632080078125,0.21244989335536957,0.11511031538248062
128,114228.1171875,290.84857177734375,0.2108180969953537,0.11150716245174408
129,116486.828125,294.46044921875,0.2271045297384262,0.10228654742240906
130,113075.4921875,288.72698974609375,0.20734533667564392,0.12186744809150696
131,108068.7734375,281.3193359375,0.23604914546012878,0.12135970592498779
132,109991.65625,284.69207763671875,0.23538918793201447,0.11293300986289978
133,109626.4296875,284.1033020019531,0.22311392426490784,0.11751209199428558
134,112009.6328125,287.67376708984375,0.24341364204883575,0.11915181577205658
135,103096.0625,274.29583740234375,0.2294050008058548,0.11462458223104477
136,107518.0859375,281.5995178222656,0.2523888051509857,0.10402470827102661
137,104831.171875,276.9035949707031,0.26070117950439453,0.1153891384601593
138,101020.65625,271.36444091796875,0.25893598794937134,0.11363688856363297
139,103124.96875,274.9652099609375,0.24576157331466675,0.10980046540498734
140,107555.7734375,281.3713073730469,0.2500985860824585,0.11656101047992706
141,103405.9765625,275.7081298828125,0.2574835419654846,0.1066431850194931
142,98788.296875,267.8453369140625,0.2837948501110077,0.1168501004576683
143,95221.5859375,263.3006896972656,0.2580840587615967,0.1034918874502182
144,96712.2890625,265.27099609375,0.26061397790908813,0.10660230368375778
145,99958.3984375,270.09185791015625,0.28327128291130066,0.11396937072277069
146,97307.3671875,266.3914794921875,0.2799395024776459,0.10279177129268646
147,97571.984375,266.86431884765625,0.3005835711956024,0.10348790138959885
148,95046.703125,263.7471008300781,0.28075116872787476,0.09276211261749268
149,98289.4453125,268.7324523925781,0.29380905628204346,0.09083283692598343
150,90694.5703125,256.2319030761719,0.2920520603656769,0.09771135449409485
151,91612.21875,257.9712219238281,0.29011428356170654,0.09540949761867523
152,93054.1328125,259.7375183105469,0.2891418933868408,0.11496318131685257
153,88382.765625,252.71009826660156,0.29813098907470703,0.09711258113384247
154,91056.265625,257.1842041015625,0.30597054958343506,0.10014927387237549
155,91012.3984375,256.922607421875,0.30202701687812805,0.103279247879982
156,87285.4296875,251.31280517578125,0.3124074935913086,0.0908985584974289
157,87704.8359375,251.81680297851562,0.3216209411621094,0.09683266282081604
158,87645.4140625,251.67002868652344,0.31402233242988586,0.10063952207565308
159,89664.6796875,254.70867919921875,0.337321013212204,0.10475612431764603
160,85331.5234375,248.14633178710938,0.31975772976875305,0.09492585062980652
161,89604.015625,255.20968627929688,0.3202396333217621,0.09586574137210846
162,83447.9375,245.12786865234375,0.32686904072761536,0.08991814404726028
163,85301.3984375,247.81893920898438,0.338489830493927,0.10637056082487106
164,85408.171875,247.7165985107422,0.33197399973869324,0.10699503123760223
165,86046.1171875,250.00115966796875,0.31850460171699524,0.0837019756436348
166,84307.609375,246.80377197265625,0.34576040506362915,0.09059424698352814
167,85763.1484375,248.91970825195312,0.3595639169216156,0.09924384206533432
168,85073.671875,247.5341339111328,0.351345956325531,0.10552384704351425
169,81877.3125,242.95114135742188,0.35031694173812866,0.08713433146476746
170,82705.8828125,244.12445068359375,0.34883615374565125,0.09415777027606964
171,79035.2109375,238.03558349609375,0.33864861726760864,0.09903562068939209
172,80880.9609375,241.1527862548828,0.35606786608695984,0.09483443945646286
173,80628.9921875,240.71182250976562,0.35776790976524353,0.09750545024871826
174,81253.96875,242.01535034179688,0.36503830552101135,0.08627092838287354
175,80825.09375,241.68353271484375,0.36450767517089844,0.07612434774637222
176,81511.3671875,242.3992919921875,0.36946171522140503,0.09110897779464722
177,79779.21875,239.55873107910156,0.367310106754303,0.09156545996665955
178,77178.6640625,235.14462280273438,0.36830976605415344,0.0952197015285492
179,77778.078125,236.05560302734375,0.36689454317092896,0.09077739715576172
180,76902.609375,234.5623321533203,0.38520240783691406,0.08892370760440826
181,79223.7265625,238.8707275390625,0.3718043863773346,0.09682376682758331
182,73980.515625,229.17648315429688,0.3919293284416199,0.09942112863063812
183,74355.2734375,230.15567016601562,0.3932768404483795,0.0922907292842865
184,74132.890625,230.04415893554688,0.38109052181243896,0.0864512175321579
185,77084.296875,234.99302673339844,0.4071318209171295,0.09380447864532471
186,77563.9140625,236.0629425048828,0.3954867720603943,0.08466322720050812
187,73655.671875,229.74868774414062,0.4048689007759094,0.07702162861824036
188,70232.734375,223.22280883789062,0.3956488370895386,0.08357121795415878
189,75340.5859375,232.77963256835938,0.4172667860984802,0.07659396529197693
190,71845.59375,226.35391235351562,0.4232562184333801,0.07941761612892151
191,70926.71875,224.1575927734375,0.4163114130496979,0.09123937785625458
192,70876.09375,224.31910705566406,0.4132671356201172,0.08414104580879211
193,69540.4609375,221.9884033203125,0.43398839235305786,0.0838681235909462
194,70115.609375,222.91175842285156,0.4215024709701538,0.09136368334293365
195,70568.671875,224.1632843017578,0.44390204548835754,0.07365091145038605
196,68932.4296875,221.00180053710938,0.41170474886894226,0.0796613022685051
197,69036.5703125,221.66445922851562,0.4211014211177826,0.07545572519302368
198,67130.7265625,218.0866241455078,0.4351723790168762,0.0764537826180458
199,67291.6015625,218.56504821777344,0.4276207387447357,0.07816224545240402
200,68794.4921875,220.8162078857422,0.434393972158432,0.08705081790685654
201,66173.1015625,215.8906707763672,0.4490657448768616,0.08668399602174759
202,66597.765625,217.11349487304688,0.44817662239074707,0.07583443820476532
203,67401.0390625,219.03823852539062,0.4261043965816498,0.0703035220503807
204,65698.0390625,215.58331298828125,0.4384530186653137,0.07640703022480011
205,67836.0546875,219.77474975585938,0.44808638095855713,0.07298615574836731
206,64779.5546875,214.0041046142578,0.44812247157096863,0.06635185331106186
207,65864.3984375,216.27059936523438,0.44451531767845154,0.07502022385597229
208,64418.80859375,213.52255249023438,0.463469922542572,0.07221412658691406
209,67484.6796875,218.9505157470703,0.4433756470680237,0.08171965181827545
210,62136.8515625,208.9222869873047,0.4533007740974426,0.0749899297952652
211,64673.39453125,213.61631774902344,0.4604642987251282,0.08266162127256393
212,63435.34375,211.6706085205078,0.4879344403743744,0.06742604076862335
213,60829.8515625,206.6199951171875,0.4617692232131958,0.07217248529195786
214,63105.21875,210.79824829101562,0.459236204624176,0.07871512323617935
215,60127.36328125,205.24659729003906,0.4713435769081116,0.07049094885587692
216,63598.3671875,212.2216033935547,0.4432581961154938,0.07419252395629883
217,57218.75,199.69229125976562,0.462016224861145,0.06673918664455414
218,59796.29296875,204.83587646484375,0.4813777804374695,0.06643866002559662
219,59308.5546875,203.88919067382812,0.47808870673179626,0.0667719691991806
220,58955.984375,202.95809936523438,0.47620558738708496,0.06950206309556961
221,58534.2421875,202.38526916503906,0.47159111499786377,0.0679616704583168
222,58130.16015625,201.93795776367188,0.49717581272125244,0.06292750686407089
223,59375.89453125,204.25526428222656,0.4764944612979889,0.06600155681371689
224,56713.515625,198.864501953125,0.5021129250526428,0.06717407703399658
225,57203.265625,199.93873596191406,0.47570744156837463,0.0713479071855545
226,59532.87890625,204.62289428710938,0.4887642562389374,0.061854686588048935
227,55317.48046875,196.23313903808594,0.48271018266677856,0.06566467881202698
228,55435.09765625,196.2896270751953,0.4903676509857178,0.06524809449911118
229,53668.98828125,192.4310302734375,0.47976261377334595,0.07179073244333267
230,54789.71875,195.1729736328125,0.47406479716300964,0.0634184405207634
231,55002.359375,195.38510131835938,0.4936405420303345,0.06404624879360199
232,54698.0,194.35140991210938,0.48485153913497925,0.0799487978219986
233,54350.09765625,194.41290283203125,0.49674931168556213,0.058644261211156845
234,57550.578125,200.83274841308594,0.4825539290904999,0.06130954250693321
235,53650.19140625,192.75543212890625,0.48290321230888367,0.06714090704917908
236,55326.24609375,196.6438751220703,0.49600750207901,0.05916091799736023
237,52894.484375,191.26007080078125,0.4884229302406311,0.06734687089920044
238,54560.64453125,195.14212036132812,0.48556867241859436,0.06333401799201965
239,52262.37109375,189.97647094726562,0.5038827657699585,0.06440123915672302
240,53128.84375,191.712158203125,0.5050912499427795,0.06616820394992828
241,55069.73046875,196.0203094482422,0.498582124710083,0.06416952610015869
242,50887.12890625,187.30783081054688,0.4986156225204468,0.05914787948131561
243,53258.58984375,192.5240936279297,0.49273502826690674,0.06108231469988823
244,52768.109375,191.15594482421875,0.5026189088821411,0.06617742776870728
245,54010.453125,193.89588928222656,0.4873490035533905,0.06780847907066345
246,52480.52734375,190.78677368164062,0.5241815447807312,0.06167548522353172
247,51121.046875,187.79598999023438,0.5097922086715698,0.06483123451471329
248,50038.54296875,185.76242065429688,0.4987424612045288,0.05531363561749458
249,51093.28515625,188.0218505859375,0.509071946144104,0.06394273042678833
250,51162.73046875,188.49160766601562,0.4862444996833801,0.05571885034441948
251,49405.58203125,184.80702209472656,0.5175259709358215,0.05116787180304527
252,49961.80078125,185.87152099609375,0.48878639936447144,0.05904624983668327
253,50993.20703125,188.17654418945312,0.5075916647911072,0.049691952764987946
254,45463.640625,175.54440307617188,0.5014445781707764,0.05643540248274803
255,48148.9140625,181.60055541992188,0.5175833702087402,0.06089766323566437
256,49779.37109375,185.98989868164062,0.5014970302581787,0.04537219554185867
257,47992.51171875,182.0450439453125,0.48187169432640076,0.04431572183966637
258,48682.109375,182.98548889160156,0.5223399996757507,0.06145922839641571
259,48947.09765625,183.87698364257812,0.5160892009735107,0.05259351059794426
260,48200.359375,182.1859588623047,0.521229088306427,0.04958280920982361
261,49545.1796875,185.28285217285156,0.5031890869140625,0.05066839978098869
262,48673.4765625,183.2056884765625,0.5153173208236694,0.05268371105194092
263,47883.2421875,181.75375366210938,0.4937093257904053,0.052116863429546356
264,45951.58984375,177.53009033203125,0.5169419050216675,0.04908765107393265
265,44200.23828125,173.19219970703125,0.5041835904121399,0.05726625397801399
266,46221.36328125,178.08145141601562,0.5137816667556763,0.05258037894964218
267,46758.3359375,179.17300415039062,0.5369144082069397,0.05127498507499695
268,46054.95703125,178.04171752929688,0.5138989090919495,0.04431920498609543
269,48325.07421875,183.04266357421875,0.50754314661026,0.05365367233753204
270,47115.08984375,180.633056640625,0.5149534344673157,0.04346846789121628
271,46700.85546875,179.41058349609375,0.5189443230628967,0.04814312234520912
272,44667.65625,174.7018280029297,0.5083228349685669,0.048279546201229095
273,46641.4453125,179.3284149169922,0.5359943509101868,0.052793242037296295
274,47703.9296875,181.81304931640625,0.5067648887634277,0.042980968952178955
275,47375.453125,180.8524932861328,0.5126473903656006,0.04733416810631752
276,45478.59375,176.6729278564453,0.5175635814666748,0.05018039047718048
277,44848.2265625,175.52806091308594,0.5140922665596008,0.044627845287323
278,43135.55078125,171.44561767578125,0.5219037532806396,0.04871559515595436
279,46060.84375,178.09469604492188,0.527411162853241,0.053709954023361206
280,43296.37109375,172.0981903076172,0.5098434090614319,0.04083823412656784
281,43857.77734375,173.07516479492188,0.5168864130973816,0.05175040289759636
282,42972.4609375,171.49554443359375,0.4916435182094574,0.03917554393410683
283,43843.4296875,173.6156005859375,0.5061792135238647,0.03966902196407318
284,44516.7578125,174.9921875,0.5229155421257019,0.04164901375770569
285,42581.875,170.4808807373047,0.5161934494972229,0.04356473311781883
286,43033.48046875,171.29837036132812,0.4953455328941345,0.04888145625591278
287,44616.796875,175.55300903320312,0.5065094232559204,0.038403257727622986
288,42699.3828125,170.71829223632812,0.5318966507911682,0.04742637276649475
289,41247.62890625,167.40090942382812,0.5165679454803467,0.04160840064287186
290,43965.1875,173.92332458496094,0.4983614683151245,0.044322669506073
291,44790.015625,175.8148956298828,0.5003222227096558,0.04739770293235779
292,41747.98046875,168.8360137939453,0.5134422183036804,0.040606725960969925
293,41185.2265625,167.76303100585938,0.5151420831680298,0.03827095031738281
294,42398.01171875,170.267822265625,0.5160607695579529,0.04740848019719124
295,42471.72265625,170.7398223876953,0.5104340314865112,0.03811169043183327
296,41544.1640625,168.30020141601562,0.5039738416671753,0.04775000736117363
297,40775.796875,166.64540100097656,0.516844630241394,0.03965810313820839
298,41487.2734375,168.24090576171875,0.5214862823486328,0.043867845088243484
