,total loss,total squered residual,total normalisation error,total orthogonalisation error
78,76901.328125,231.38674926757812,0.12985120713710785,0.305755078792572
79,79321.5625,235.23965454101562,0.14906874299049377,0.31904080510139465
80,80216.890625,236.99488830566406,0.13862793147563934,0.317480206489563
81,79423.7578125,235.51852416992188,0.13499511778354645,0.3129535913467407
82,74070.8203125,226.4086151123047,0.1426500380039215,0.31086668372154236
83,73281.96875,224.79930114746094,0.13900914788246155,0.31473398208618164
84,73397.703125,225.35025024414062,0.14301368594169617,0.3073771595954895
85,74237.7890625,226.7099151611328,0.13613641262054443,0.3147241175174713
86,72606.0078125,224.12860107421875,0.14983323216438293,0.3027057647705078
87,70218.953125,221.19166564941406,0.13878704607486725,0.2747660279273987
88,71502.53125,222.8130645751953,0.16193422675132751,0.29378843307495117
89,68964.59375,217.8966522216797,0.15256598591804504,0.2864695191383362
90,68497.0234375,217.682861328125,0.13768643140792847,0.2803264856338501
91,66391.3046875,213.1647491455078,0.14962953329086304,0.2960604727268219
92,65121.90625,210.384765625,0.15834757685661316,0.30162128806114197
93,66932.484375,214.81117248535156,0.14438068866729736,0.2852606773376465
94,65749.890625,212.27110290527344,0.15640583634376526,0.28841787576675415
95,66846.578125,215.08316040039062,0.14550398290157318,0.2769562602043152
96,62734.1953125,206.29739379882812,0.14321592450141907,0.3003140687942505
97,65730.703125,213.26528930664062,0.1574374884366989,0.26542943716049194
98,62589.296875,205.6031494140625,0.15703798830509186,0.3110276758670807
99,60814.16796875,203.25059509277344,0.149633526802063,0.2860991358757019
100,64152.8046875,209.78297424316406,0.156106099486351,0.27982640266418457
101,62431.00390625,207.17572021484375,0.14746133983135223,0.26143762469291687
102,59230.046875,200.1881103515625,0.15242305397987366,0.28093624114990234
103,61077.59765625,203.51075744628906,0.150590717792511,0.28866660594940186
104,60899.69140625,204.10035705566406,0.15749406814575195,0.26671406626701355
105,57283.515625,197.3419952392578,0.1562815010547638,0.26458030939102173
106,59412.328125,201.19227600097656,0.14691290259361267,0.26794058084487915
107,60076.0546875,203.1956787109375,0.15495018661022186,0.2537108063697815
108,59814.7734375,201.52220153808594,0.16239649057388306,0.27571049332618713
109,56471.90625,195.58352661132812,0.15482038259506226,0.2585787773132324
110,57271.453125,197.96847534179688,0.15729039907455444,0.24607734382152557
111,56286.51171875,194.42063903808594,0.15791678428649902,0.27846628427505493
112,56097.7890625,194.29129028320312,0.1606951504945755,0.27645236253738403
113,56283.75390625,194.49195861816406,0.15748001635074615,0.27746641635894775
114,57126.6875,197.5027618408203,0.16199025511741638,0.25696539878845215
115,54204.671875,189.8718719482422,0.15610793232917786,0.2900673449039459
116,52868.71484375,189.3275146484375,0.15405067801475525,0.23472675681114197
117,51512.33203125,186.31776428222656,0.15609711408615112,0.24059933423995972
118,53101.1171875,188.4161376953125,0.1575317531824112,0.272386759519577
119,52456.6328125,187.60362243652344,0.15781663358211517,0.2540554404258728
120,53927.19140625,190.6141815185547,0.16645050048828125,0.26882922649383545
121,53159.55859375,188.6043701171875,0.16597822308540344,0.2702854573726654
122,51500.109375,185.8665313720703,0.15826763212680817,0.2512516677379608
123,52286.2421875,187.70249938964844,0.16297383606433868,0.25327467918395996
124,50127.41015625,183.0054473876953,0.15979433059692383,0.2518487870693207
125,49043.76953125,180.5370330810547,0.16668552160263062,0.25500667095184326
126,50531.98046875,183.40164184570312,0.15792527794837952,0.2704187035560608
127,48492.91015625,180.2149658203125,0.15312650799751282,0.23513618111610413
128,48926.00390625,181.15306091308594,0.15705379843711853,0.23556137084960938
129,46654.55078125,175.6597900390625,0.15334728360176086,0.24610060453414917
130,48458.88671875,179.91928100585938,0.1618092954158783,0.24268345534801483
131,48915.890625,180.50448608398438,0.1675262451171875,0.2582469582557678
132,48625.81640625,179.3778533935547,0.16700328886508942,0.2677340805530548
133,47756.62890625,178.01303100585938,0.16596068441867828,0.24458099901676178
134,46339.453125,175.62997436523438,0.17141316831111908,0.2320275902748108
135,46883.5703125,176.70680236816406,0.15968501567840576,0.24084743857383728
136,46850.87890625,176.14639282226562,0.16394320130348206,0.2491496503353119
137,45967.28515625,174.16146850585938,0.17117133736610413,0.2533491253852844
138,44506.0625,171.06564331054688,0.17195382714271545,0.2451416552066803
139,45254.13671875,172.6106719970703,0.1719943732023239,0.25073784589767456
140,45055.5703125,172.7272491455078,0.16377978026866913,0.236852765083313
141,43356.03125,169.17489624023438,0.17363783717155457,0.22558379173278809
142,43645.8359375,168.96160888671875,0.17846690118312836,0.2471994310617447
143,43005.328125,167.41070556640625,0.1694854199886322,0.2551281452178955
144,43325.61328125,167.75160217285156,0.16240817308425903,0.26479795575141907
145,42685.296875,166.56048583984375,0.16784176230430603,0.25675714015960693
146,44489.890625,172.1033172607422,0.1857646256685257,0.22244304418563843
147,42875.87890625,167.4649200439453,0.173735111951828,0.24105700850486755
148,42952.07421875,168.18118286132812,0.1669015884399414,0.2346135675907135
149,41289.7734375,164.42355346679688,0.15725091099739075,0.23365221917629242
150,41612.265625,164.83352661132812,0.16843929886817932,0.2358376383781433
151,41264.09765625,163.94949340820312,0.17356203496456146,0.24256153404712677
152,40306.31640625,161.83018493652344,0.18155772984027863,0.23697274923324585
153,40731.9609375,162.65023803710938,0.17930968105793,0.23687151074409485
154,41281.6875,164.76376342773438,0.17462939023971558,0.22516405582427979
155,39608.71875,160.6457977294922,0.17775776982307434,0.22346699237823486
156,41645.625,165.01922607421875,0.18232667446136475,0.240234375
157,39417.4453125,159.57485961914062,0.17817917466163635,0.23975804448127747
158,39273.0546875,159.2089080810547,0.1759789139032364,0.24425581097602844
159,39721.92578125,160.72373962402344,0.17880332469940186,0.23286648094654083
160,38524.890625,157.43557739257812,0.17245805263519287,0.24147868156433105
161,37944.6640625,156.62677001953125,0.17501363158226013,0.22714602947235107
162,39742.5546875,160.366943359375,0.17767459154129028,0.24378234148025513
163,37811.234375,156.60061645507812,0.1844232976436615,0.21794335544109344
164,39391.63671875,160.38784790039062,0.180909663438797,0.22409385442733765
165,37905.72265625,156.30429077148438,0.18404759466648102,0.23210105299949646
166,37925.36328125,156.4800262451172,0.18282048404216766,0.22799856960773468
167,35970.4609375,152.51014709472656,0.173059344291687,0.20220933854579926
168,37921.48828125,157.16226196289062,0.18214678764343262,0.21134914457798004
169,36689.84765625,153.63583374023438,0.18199652433395386,0.21964260935783386
170,36837.61328125,154.4304656982422,0.18656852841377258,0.21553047001361847
171,37832.86328125,156.4619140625,0.18270143866539001,0.22615960240364075
172,37055.25,154.80117797851562,0.18267932534217834,0.22010137140750885
173,35184.44921875,150.29876708984375,0.17851591110229492,0.21830759942531586
174,37040.13671875,155.16848754882812,0.18294566869735718,0.2127756029367447
175,35306.9921875,150.14906311035156,0.178487628698349,0.22549580037593842
176,36878.90625,154.8550567626953,0.184678316116333,0.21238544583320618
177,36354.8671875,152.25927734375,0.18487653136253357,0.23843452334403992
178,34554.76953125,149.04225158691406,0.18808025121688843,0.20753325521945953
179,35451.5234375,150.84988403320312,0.18456506729125977,0.22019289433956146
180,34190.75390625,147.91307067871094,0.18102529644966125,0.21151946485042572
181,33464.32421875,146.36184692382812,0.18284279108047485,0.20041070878505707
182,33945.7734375,146.81753540039062,0.18510006368160248,0.2207029163837433
183,33930.734375,147.80592346191406,0.1826278567314148,0.203750342130661
184,34658.875,149.44671630859375,0.1882152110338211,0.20653381943702698
185,34692.17578125,150.48033142089844,0.18541641533374786,0.1843596249818802
186,33260.16015625,146.4497528076172,0.17269617319107056,0.18890398740768433
187,31594.611328125,141.6409912109375,0.17963357269763947,0.19926758110523224
188,33377.3203125,146.9814910888672,0.18572913110256195,0.18671730160713196
189,32476.01953125,144.42727661132812,0.1895841807126999,0.17960010468959808
190,33276.8671875,145.1582489013672,0.2052169144153595,0.21730640530586243
191,32359.408203125,144.04696655273438,0.18709403276443481,0.1885928213596344
192,32242.451171875,143.41220092773438,0.19544319808483124,0.1943550854921341
193,31214.69921875,140.9839630126953,0.1897333860397339,0.189059779047966
194,32249.421875,142.8392791748047,0.19152694940567017,0.21218334138393402
195,32446.83984375,143.9046630859375,0.19297033548355103,0.2032076120376587
196,31952.314453125,142.64666748046875,0.18057982623577118,0.2029620260000229
197,32715.103515625,145.00772094726562,0.18878120183944702,0.1979396641254425
198,30916.591796875,140.53231811523438,0.18763777613639832,0.18191632628440857
199,31550.423828125,141.6318359375,0.194338858127594,0.19713734090328217
200,31601.599609375,141.99571228027344,0.18568038940429688,0.1951175332069397
201,31345.638671875,141.30599975585938,0.19380785524845123,0.19014409184455872
202,30497.0625,139.62327575683594,0.18648186326026917,0.1737378090620041
203,29422.71875,136.8876953125,0.18865519762039185,0.170028954744339
204,30379.810546875,139.60531616210938,0.19874244928359985,0.17538833618164062
205,30076.36328125,137.93460083007812,0.19300581514835358,0.19204309582710266
206,29679.47265625,137.12152099609375,0.19405964016914368,0.18032489717006683
207,31138.650390625,142.36134338378906,0.18798580765724182,0.1581180989742279
208,29902.67578125,138.05032348632812,0.18703356385231018,0.17949995398521423
209,30043.845703125,138.5505828857422,0.19399388134479523,0.17504814267158508
210,29761.451171875,137.88946533203125,0.1993103325366974,0.17418119311332703
211,28597.552734375,134.3136749267578,0.18851742148399353,0.178721085190773
212,29230.10546875,135.95989990234375,0.19931791722774506,0.18097716569900513
213,29643.1484375,137.24057006835938,0.19113808870315552,0.1782502830028534
214,28479.095703125,134.3041534423828,0.194736510515213,0.17306415736675262
215,28070.40625,132.9994354248047,0.20297771692276,0.17732860147953033
216,27410.15234375,131.63504028320312,0.1855902224779129,0.16719503700733185
217,28364.005859375,134.3567352294922,0.1940353512763977,0.1641893982887268
218,27470.84765625,132.30653381347656,0.19878581166267395,0.15479928255081177
219,27913.443359375,133.50537109375,0.19836834073066711,0.15789851546287537
220,27185.552734375,130.87071228027344,0.1921699345111847,0.1677263081073761
221,28263.70703125,133.82298278808594,0.20295557379722595,0.17758482694625854
222,27065.5625,130.10498046875,0.2023354470729828,0.17329511046409607
223,27272.458984375,131.06954956054688,0.21125003695487976,0.16657190024852753
224,26903.33203125,130.30389404296875,0.19985616207122803,0.16541321575641632
225,27329.640625,131.5930938720703,0.20010045170783997,0.15938517451286316
226,26436.9453125,128.19216918945312,0.19523006677627563,0.17448844015598297
227,27627.943359375,132.27810668945312,0.19528824090957642,0.16456389427185059
228,27258.04296875,131.7110137939453,0.1845242977142334,0.1574784219264984
229,26107.2578125,127.62261962890625,0.20465214550495148,0.17121721804141998
230,26033.75,127.90902709960938,0.19343295693397522,0.16065767407417297
231,26320.66015625,128.52157592773438,0.1970708966255188,0.16293546557426453
232,25639.83984375,126.82213592529297,0.20498837530612946,0.15583832561969757
233,24255.10546875,122.59513092041016,0.19524046778678894,0.153367280960083
234,25799.017578125,127.16948699951172,0.19279739260673523,0.1634317934513092
235,26134.791015625,128.5371551513672,0.19278249144554138,0.1520547866821289
236,24316.15234375,123.21562194824219,0.20467282831668854,0.14397460222244263
237,25145.177734375,125.51583862304688,0.19942989945411682,0.1517370641231537
238,25890.0546875,128.24212646484375,0.1992417424917221,0.14527824521064758
239,25644.408203125,127.28714752197266,0.2037857323884964,0.14924287796020508
240,26383.51171875,129.4124755859375,0.21930241584777832,0.14937908947467804
241,25266.38671875,126.45846557617188,0.19855254888534546,0.14217375218868256
242,24544.890625,124.11834716796875,0.1981208175420761,0.1439012885093689
243,24195.111328125,122.68360137939453,0.202551007270813,0.14757883548736572
244,24972.59765625,125.75127410888672,0.20790278911590576,0.13406135141849518
245,25441.798828125,126.80747985839844,0.20131823420524597,0.14783097803592682
246,24943.96875,125.24151611328125,0.1989915817975998,0.1488460898399353
247,23894.939453125,122.249755859375,0.1967768371105194,0.13677777349948883
248,23900.65234375,122.50984191894531,0.21092763543128967,0.13584008812904358
249,24180.47265625,123.59764862060547,0.20507284998893738,0.13248896598815918
250,24100.9140625,123.06793212890625,0.20515388250350952,0.1356011927127838
251,23168.814453125,120.49330139160156,0.2033587098121643,0.12887181341648102
252,22698.2890625,118.73420715332031,0.2010926604270935,0.13604524731636047
253,23178.166015625,120.35492706298828,0.20215453207492828,0.13421744108200073
254,22738.87890625,118.68254852294922,0.20560303330421448,0.1358909010887146
255,23281.685546875,120.98406219482422,0.2217385172843933,0.12721912562847137
256,23078.13671875,119.61294555664062,0.21774807572364807,0.14526881277561188
257,22775.044921875,118.8539810180664,0.2008419930934906,0.1420452892780304
258,22658.3671875,118.91140747070312,0.22233885526657104,0.12596333026885986
259,22111.939453125,116.98252868652344,0.2201460599899292,0.1334039568901062
260,22828.072265625,120.02120971679688,0.21053731441497803,0.11843565106391907
261,23098.65234375,120.48219299316406,0.21571534872055054,0.1250244826078415
262,22802.48828125,119.36699676513672,0.21566253900527954,0.1300799548625946
263,22557.81640625,119.08804321289062,0.2058771550655365,0.1224532350897789
264,23001.265625,120.18545532226562,0.2087509036064148,0.12939421832561493
265,22278.140625,117.92745971679688,0.21322700381278992,0.12338260561227798
266,22869.8203125,119.61937713623047,0.20762506127357483,0.13274063169956207
267,22341.025390625,117.98060607910156,0.2136681228876114,0.12831278145313263
268,21880.8046875,117.45669555664062,0.21389172971248627,0.10534561425447464
269,22966.806640625,121.27983093261719,0.20371361076831818,0.102809838950634
270,21771.548828125,116.72833251953125,0.20317396521568298,0.11863619089126587
271,22229.583984375,117.92938232421875,0.20792922377586365,0.12285061925649643
272,22733.8359375,119.59304809570312,0.2040754109621048,0.12488783150911331
273,21197.154296875,115.04945373535156,0.21410736441612244,0.11103986203670502
274,20475.392578125,111.9815444946289,0.2112681120634079,0.12797042727470398
275,20928.970703125,113.90099334716797,0.21259096264839172,0.12141197174787521
276,20764.283203125,114.17764282226562,0.205256849527359,0.10009370744228363
277,21232.806640625,115.03285217285156,0.21269047260284424,0.11180153489112854
278,21423.224609375,116.57315826416016,0.21625296771526337,0.09496685862541199
279,20979.97265625,114.83171844482422,0.22831623256206512,0.10165084898471832
280,19924.69921875,110.84632110595703,0.21819494664669037,0.11261498928070068
281,20734.990234375,113.82107543945312,0.21724626421928406,0.10917036235332489
282,20360.267578125,112.29551696777344,0.2094317376613617,0.11645640432834625
283,20505.630859375,113.04716491699219,0.20353880524635315,0.1109437569975853
284,20597.05859375,113.71586608886719,0.23106606304645538,0.09782636165618896
285,20238.986328125,112.20603942871094,0.21567818522453308,0.10681244730949402
286,21349.029296875,115.31450653076172,0.21812838315963745,0.12321817874908447
287,21005.54296875,115.159423828125,0.21465688943862915,0.10254022479057312
288,20120.0390625,111.74246978759766,0.2056390941143036,0.11235947161912918
289,19921.59765625,111.29291534423828,0.21532434225082397,0.1051451563835144
290,19441.935546875,109.51960754394531,0.21759648621082306,0.10700660943984985
291,20324.005859375,112.56629943847656,0.2196466028690338,0.10257448256015778
292,20318.5234375,111.87220001220703,0.20777016878128052,0.1215834766626358
293,19124.193359375,108.37663269042969,0.216430202126503,0.11030326783657074
294,19392.478515625,109.4878158569336,0.220650315284729,0.10515151917934418
295,19116.505859375,108.61087799072266,0.21665598452091217,0.10062568634748459
296,19284.193359375,109.76103973388672,0.20797881484031677,0.09136335551738739
297,19474.837890625,109.91394805908203,0.21196767687797546,0.10528139024972916
298,19699.68359375,110.54849243164062,0.2097095549106598,0.10477152466773987
299,19550.53125,110.94178771972656,0.21808835864067078,0.08676304668188095
300,18527.767578125,106.85514831542969,0.21347996592521667,0.09322559833526611
301,18338.828125,106.0406265258789,0.21136099100112915,0.10072153061628342
302,18516.4140625,107.03826141357422,0.21710103750228882,0.09222932159900665
303,18642.431640625,107.16989135742188,0.20594686269760132,0.10246823728084564
304,18304.208984375,105.95624542236328,0.21933415532112122,0.0967046320438385
305,18956.654296875,108.72139739990234,0.21635045111179352,0.09109114110469818
306,17964.314453125,105.16156768798828,0.22665081918239594,0.0858699232339859
307,18487.712890625,106.88838195800781,0.21851134300231934,0.09343256056308746
308,18434.82421875,106.81929779052734,0.22658562660217285,0.09163111448287964
309,18193.919921875,105.85678100585938,0.22717085480690002,0.09287872910499573
310,18411.22265625,107.26469421386719,0.22604858875274658,0.07880227267742157
311,18206.333984375,106.24345397949219,0.22088190913200378,0.0843006819486618
312,18545.87109375,107.4286117553711,0.21436958014965057,0.08965283632278442
313,17208.279296875,102.80711364746094,0.22466619312763214,0.08375377953052521
314,17625.953125,104.40132904052734,0.21527254581451416,0.08415766805410385
315,19150.25,109.7345962524414,0.22243748605251312,0.08678120374679565
316,18047.54296875,105.92667388916016,0.21257977187633514,0.08175582438707352
317,17133.75,102.30575561523438,0.22483229637145996,0.09274831414222717
318,18229.13671875,106.57405853271484,0.22123831510543823,0.08270508050918579
319,17165.8984375,103.23145294189453,0.2179076373577118,0.07285944372415543
320,17859.921875,105.29214477539062,0.20724040269851685,0.08407987654209137
321,18004.373046875,105.57141876220703,0.2098846137523651,0.08947837352752686
322,17195.013671875,102.63358306884766,0.23651981353759766,0.08502563834190369
323,17564.28515625,104.09226989746094,0.21622905135154724,0.0886562168598175
324,17574.357421875,104.2457504272461,0.2127574235200882,0.08668093383312225
325,16520.01953125,100.09837341308594,0.2307237982749939,0.08265574276447296
326,17110.44140625,103.22622680664062,0.2158414125442505,0.07076764106750488
327,16638.046875,100.9296875,0.229950949549675,0.08097171783447266
328,16677.505859375,100.96629333496094,0.2192005068063736,0.08312496542930603
329,16078.748046875,99.03968811035156,0.2160802185535431,0.07125619798898697
330,17153.177734375,103.13248443603516,0.22151361405849457,0.0730714499950409
331,16266.60546875,99.72506713867188,0.22437897324562073,0.07249715924263
332,17100.810546875,103.06354522705078,0.2245568335056305,0.07810179889202118
333,16218.0205078125,99.5034408569336,0.20577119290828705,0.08194341510534286
334,16959.986328125,102.60149383544922,0.22137916088104248,0.07558783143758774
335,16749.642578125,101.83096313476562,0.23223677277565002,0.06969799846410751
336,16457.0546875,100.70783233642578,0.22124454379081726,0.07258236408233643
337,17010.314453125,102.89279174804688,0.23292335867881775,0.06585659086704254
338,16465.72265625,100.05601501464844,0.21748411655426025,0.09306430071592331
339,15709.177734375,97.53237915039062,0.21985194087028503,0.08033022284507751
340,16233.74609375,100.03109741210938,0.22023382782936096,0.07066568732261658
341,15656.255859375,97.56015014648438,0.23380349576473236,0.07234493643045425
342,16025.498046875,99.31805419921875,0.22858157753944397,0.06617038697004318
343,15830.6279296875,98.58280944824219,0.22127610445022583,0.06791437417268753
344,16108.220703125,99.3581314086914,0.22619491815567017,0.07253669202327728
345,15912.380859375,98.99420928955078,0.21048232913017273,0.06802481412887573
346,16417.197265625,100.81816864013672,0.2262762486934662,0.06894593685865402
347,16234.7822265625,99.98271179199219,0.24081361293792725,0.07209795713424683
348,15676.181640625,97.75879669189453,0.23230233788490295,0.0760154128074646
349,15561.75390625,97.74849700927734,0.2246706783771515,0.0658251941204071
350,15105.2958984375,95.65895080566406,0.22497840225696564,0.07531994581222534
351,15408.9912109375,97.06298828125,0.23427864909172058,0.06845984607934952
352,14846.7021484375,95.01103973388672,0.22373968362808228,0.06030815467238426
353,14757.5751953125,94.37881469726562,0.22195856273174286,0.06957904249429703
354,15364.310546875,97.01336669921875,0.22500896453857422,0.07207667827606201
355,14590.0751953125,93.86763763427734,0.22406065464019775,0.06389815360307693
356,14986.2822265625,95.67765045166016,0.2241324931383133,0.06285227090120316
357,14413.345703125,93.208251953125,0.21994557976722717,0.0679522380232811
358,14876.8037109375,95.41881561279297,0.22670355439186096,0.056355249136686325
359,14860.2744140625,95.13320922851562,0.23225842416286469,0.06832234561443329
360,15634.7978515625,97.82203674316406,0.22860810160636902,0.07612420618534088
361,14191.0166015625,92.56523895263672,0.22567126154899597,0.06030566990375519
362,14689.46484375,94.34332275390625,0.22602622210979462,0.06728765368461609
363,14481.0498046875,93.69037628173828,0.2287723869085312,0.05950815975666046
364,14795.06640625,94.65580749511719,0.22180427610874176,0.07046480476856232
365,14364.5927734375,92.92539978027344,0.22981935739517212,0.06940048187971115
366,13761.6767578125,91.16608428955078,0.22387588024139404,0.055154189467430115
367,14480.7841796875,93.83944702148438,0.2400001585483551,0.05969094857573509
368,14713.1240234375,94.5469970703125,0.23044678568840027,0.06761032342910767
369,14655.134765625,94.89922332763672,0.2357245683670044,0.05083407461643219
370,13855.2509765625,91.2419204711914,0.24823115766048431,0.06160202622413635
371,14140.3115234375,92.64376831054688,0.2378489077091217,0.05747024342417717
372,13952.9140625,91.6111831665039,0.23554882407188416,0.060700856149196625
373,14248.875,92.78203582763672,0.23702198266983032,0.06452928483486176
374,13350.1630859375,89.39055633544922,0.23274856805801392,0.06011085957288742
375,13818.890625,91.45591735839844,0.23786601424217224,0.05543939024209976
376,14490.287109375,94.24732208251953,0.235911563038826,0.0543852373957634
377,13307.380859375,89.28460693359375,0.24919550120830536,0.05026237666606903
378,13774.6376953125,91.06237030029297,0.22908657789230347,0.058536820113658905
379,14245.5478515625,93.05363464355469,0.2345598042011261,0.05789320915937424
380,13442.05078125,89.70256042480469,0.2322860062122345,0.06036376953125
381,13608.267578125,90.51376342773438,0.24915878474712372,0.053086522966623306
382,13214.826171875,89.06681060791016,0.23201237618923187,0.05573194846510887
383,13716.103515625,91.01716613769531,0.24572063982486725,0.05508725717663765
384,12991.029296875,88.11019897460938,0.23661446571350098,0.055919498205184937
385,13103.2724609375,88.9978256225586,0.2395959496498108,0.042093824595212936
386,12877.95703125,87.78174591064453,0.2470630705356598,0.05128025636076927
387,13894.4189453125,91.65882110595703,0.23818987607955933,0.06293129175901413
388,13125.0205078125,88.47492980957031,0.23868411779403687,0.0614490881562233
389,12843.1689453125,87.63756561279297,0.24340061843395233,0.05132904648780823
390,13575.8876953125,91.06724548339844,0.24497012794017792,0.04195310175418854
391,13016.638671875,88.55864715576172,0.25431352853775024,0.0464177280664444
392,12966.8310546875,88.46430969238281,0.23793433606624603,0.04490333050489426
393,12486.119140625,86.40489959716797,0.22764399647712708,0.04893551394343376
394,12699.060546875,86.9722900390625,0.2378656566143036,0.05463946610689163
395,12969.892578125,88.2822265625,0.22909876704216003,0.048295024782419205
396,13169.74609375,89.26715087890625,0.24154967069625854,0.046256713569164276
397,12738.7451171875,87.82560729980469,0.23810943961143494,0.03737976402044296
398,12794.7490234375,87.85926818847656,0.2310018688440323,0.045276790857315063
399,12846.0166015625,87.74337768554688,0.253237247467041,0.054928313940763474
400,12914.3095703125,88.25955963134766,0.25582635402679443,0.04525364190340042
401,12874.3447265625,87.73318481445312,0.2574307322502136,0.05047667771577835
