WR,WE,WA,WB
64.5876235961914,0.038863860070705414,0.09658607840538025,0.00820989441126585
124.29827880859375,0.03583686426281929,0.27754640579223633,0.09553901106119156
123.67585754394531,0.036086972802877426,0.27308154106140137,0.09428387135267258
124.65253448486328,0.035977620631456375,0.26707032322883606,0.09127485752105713
123.06057739257812,0.03572440892457962,0.2632463872432709,0.09116265177726746
121.00091552734375,0.035963211208581924,0.2641317844390869,0.09203564375638962
120.39360809326172,0.035396430641412735,0.26566508412361145,0.09455600380897522
120.39273071289062,0.035765767097473145,0.25682249665260315,0.09058906137943268
119.92224884033203,0.035872090607881546,0.2526118755340576,0.08734246343374252
120.40522003173828,0.03564688563346863,0.25293371081352234,0.09241968393325806
117.83470916748047,0.03534046187996864,0.2435569018125534,0.08423423767089844
117.59130096435547,0.035238027572631836,0.2454017698764801,0.08570022135972977
116.27998352050781,0.03532527759671211,0.2394944429397583,0.08239980787038803
117.45683288574219,0.035293612629175186,0.2449045330286026,0.08595527708530426
114.68801879882812,0.03502430394291878,0.23739105463027954,0.08255264163017273
114.3364486694336,0.03465624153614044,0.22637027502059937,0.07936690002679825
114.83574676513672,0.03510868549346924,0.2265022099018097,0.07990094274282455
114.48248291015625,0.034842368215322495,0.22540202736854553,0.08069358766078949
113.24302673339844,0.03506460413336754,0.22119297087192535,0.08049201220273972
110.28256225585938,0.03486095741391182,0.2140132486820221,0.07555200904607773
110.23409271240234,0.03463689982891083,0.2126024216413498,0.07433860003948212
112.7249755859375,0.03460888937115669,0.21776887774467468,0.07666904479265213
110.0176010131836,0.03442993387579918,0.21183407306671143,0.07504762709140778
109.50557708740234,0.034309640526771545,0.21345436573028564,0.0761556476354599
112.37596893310547,0.034454453736543655,0.21251943707466125,0.07698831707239151
109.2320556640625,0.03431345149874687,0.20701850950717926,0.07297876477241516
108.62590789794922,0.034050509333610535,0.2054426670074463,0.07494857907295227
109.212890625,0.03433629125356674,0.19673140347003937,0.06868167966604233
107.72747802734375,0.03391522914171219,0.20091713964939117,0.07163169234991074
108.31322479248047,0.03411554545164108,0.20150355994701385,0.07239542156457901
106.98148345947266,0.03365884721279144,0.20124153792858124,0.07295744866132736
104.08136749267578,0.0337950624525547,0.20053571462631226,0.07211334258317947
104.58114624023438,0.03357408568263054,0.194914773106575,0.07072114944458008
106.21835327148438,0.033411454409360886,0.19573648273944855,0.07013803720474243
104.01702117919922,0.0335826575756073,0.18995752930641174,0.06784963607788086
103.5560073852539,0.03372763842344284,0.18123266100883484,0.06620245426893234
104.8775634765625,0.03316175937652588,0.18478047847747803,0.06669385731220245
101.11619567871094,0.0331786572933197,0.18097549676895142,0.06531035155057907
99.46283721923828,0.03302795812487602,0.18106359243392944,0.06685113161802292
100.77265930175781,0.03309237211942673,0.18187598884105682,0.06462368369102478
99.63250732421875,0.0329691506922245,0.17816980183124542,0.0654539093375206
100.57498931884766,0.03316879644989967,0.17529425024986267,0.06784375756978989
100.15886688232422,0.03261689841747284,0.17764624953269958,0.06718325614929199
100.43524169921875,0.03291841968894005,0.17043788731098175,0.06256884336471558
100.31136322021484,0.03285092115402222,0.1734258085489273,0.0639571100473404
100.24343872070312,0.032782234251499176,0.17795443534851074,0.06808528304100037
98.04714965820312,0.03269707038998604,0.16833478212356567,0.06355293840169907
99.62816619873047,0.03257240355014801,0.16560393571853638,0.0632842555642128
98.41161346435547,0.03237228840589523,0.1682470142841339,0.0645025372505188
95.61390686035156,0.032325197011232376,0.1660117208957672,0.06270279735326767
99.52336883544922,0.0322423093020916,0.16309420764446259,0.06260056793689728
96.5330581665039,0.03218913450837135,0.17034240067005157,0.06826566904783249
98.3196792602539,0.032052215188741684,0.1650042086839676,0.06573175638914108
98.35565948486328,0.032208263874053955,0.16201189160346985,0.0637274757027626
97.07670593261719,0.03203986957669258,0.16938678920269012,0.06815361231565475
96.0970458984375,0.031950026750564575,0.1624240130186081,0.06460316479206085
96.336669921875,0.03186602517962456,0.1601698100566864,0.06452113389968872
94.60308837890625,0.03200352564454079,0.16129755973815918,0.06524914503097534
92.6666030883789,0.0318719781935215,0.15711909532546997,0.06267933547496796
94.18318939208984,0.03178013116121292,0.1550276279449463,0.06091491878032684
95.13941192626953,0.03162094205617905,0.15642082691192627,0.06503342092037201
94.72830200195312,0.03152885660529137,0.15314443409442902,0.06144273281097412
95.15534973144531,0.031498391181230545,0.15829585492610931,0.0679055005311966
93.01445770263672,0.03132714331150055,0.15555651485919952,0.06531980633735657
95.06717681884766,0.03127380460500717,0.16095273196697235,0.07076044380664825
96.8278579711914,0.031220266595482826,0.158489391207695,0.06982384622097015
94.30318450927734,0.03113487921655178,0.15773983299732208,0.06939281523227692
92.68926239013672,0.031002409756183624,0.1599324345588684,0.07279003411531448
96.44743347167969,0.03112242929637432,0.1600155532360077,0.07407299429178238
96.79698944091797,0.030915645882487297,0.15905602276325226,0.07410336285829544
94.62488555908203,0.0307235699146986,0.15932941436767578,0.0751456543803215
95.64730072021484,0.03064475953578949,0.1589764803647995,0.07352712005376816
93.62959289550781,0.030614642426371574,0.1578366756439209,0.07729478180408478
96.52510070800781,0.03067944385111332,0.16269178688526154,0.08151176571846008
96.0717544555664,0.030729955062270164,0.15839843451976776,0.07945200055837631
96.13777160644531,0.03035697713494301,0.16236260533332825,0.08535638451576233
96.38064575195312,0.030559128150343895,0.16347546875476837,0.08581206947565079
96.26165008544922,0.030272750183939934,0.16886821389198303,0.08950772136449814
97.44078826904297,0.030178705230355263,0.16424454748630524,0.08988833427429199
96.17742919921875,0.030193261802196503,0.1688329428434372,0.09667469561100006
96.39990997314453,0.030048774555325508,0.1709907501935959,0.09712330251932144
98.47684478759766,0.029688557609915733,0.16771690547466278,0.09880859404802322
99.13471984863281,0.02993498370051384,0.17455385625362396,0.1084330752491951
98.7144775390625,0.029976975172758102,0.17907658219337463,0.11294108629226685
103.48030853271484,0.029855815693736076,0.18185144662857056,0.12410876899957657
101.88385772705078,0.029522622004151344,0.18623283505439758,0.1250724196434021
100.07147979736328,0.02954055368900299,0.19135618209838867,0.13574214279651642
103.18041229248047,0.029798593372106552,0.19107922911643982,0.14545604586601257
107.80268859863281,0.02951788157224655,0.19764594733715057,0.1523970365524292
109.56255340576172,0.029588624835014343,0.2019965499639511,0.17258107662200928
110.4481201171875,0.029459387063980103,0.2098076045513153,0.1873261034488678
110.6887435913086,0.02924330160021782,0.21015320718288422,0.20231993496418
111.52635192871094,0.029185554012656212,0.21741485595703125,0.24026714265346527
112.84183502197266,0.02905206009745598,0.21900586783885956,0.2681903541088104
117.16812896728516,0.029101934283971786,0.22556264698505402,0.3074478209018707
116.4860610961914,0.028800159692764282,0.2391703724861145,0.4076032340526581
118.38927459716797,0.02877824194729328,0.24752222001552582,0.5032023787498474
115.18869018554688,0.028750000521540642,0.2438838630914688,0.7615123987197876
118.32010650634766,0.028512461110949516,0.2523132264614105,1.2744579315185547
116.92180633544922,0.028438303619623184,0.2534629702568054,3.029345750808716
115.33325958251953,0.028396278619766235,0.2420165091753006,10
118.10243225097656,0.028384165838360786,0.24752666056156158,10
117.87394714355469,0.028364328667521477,0.250223308801651,10
118.07418060302734,0.028343023732304573,0.25934526324272156,10
121.70098114013672,0.028342735022306442,0.26223042607307434,10
124.37734985351562,0.02815975248813629,0.2696816623210907,10
124.19634246826172,0.028071576729416847,0.2810837924480438,10
127.19245910644531,0.02809055708348751,0.2864852547645569,10
126.94524383544922,0.027814578264951706,0.2832433581352234,10
126.72996520996094,0.027590015903115273,0.3046080768108368,10
133.08590698242188,0.027809305116534233,0.3106929063796997,10
138.07461547851562,0.027610326185822487,0.33383408188819885,10
140.0051727294922,0.027655871585011482,0.34646111726760864,10
139.35885620117188,0.027331167832016945,0.3529617488384247,10
140.7049560546875,0.027339983731508255,0.37300440669059753,10
150.3772430419922,0.027353791519999504,0.40475592017173767,10
154.1528778076172,0.027231823652982712,0.43129995465278625,10
158.49449157714844,0.027031954377889633,0.45254793763160706,10
162.83401489257812,0.026869749650359154,0.4984283447265625,10
165.34494018554688,0.026760419830679893,0.5223816633224487,10
177.4930877685547,0.02657289430499077,0.5745815634727478,10
186.38751220703125,0.026688342913985252,0.6617398858070374,10
196.48287963867188,0.0265856571495533,0.7714064717292786,10
203.29470825195312,0.026120783761143684,0.8962711095809937,10
217.96527099609375,0.026028132066130638,1.0807015895843506,10
233.1859893798828,0.02597854658961296,1.3560495376586914,10
255.2957305908203,0.025925327092409134,1.712797999382019,10
274.9374084472656,0.02564394101500511,2.6622486114501953,10
297.74029541015625,0.025642305612564087,4.109076976776123,10
327.30462646484375,0.025209780782461166,10,10
361.5614013671875,0.025086645036935806,10,10
360.8350524902344,0.025319678708910942,10,10
369.71820068359375,0.025586841627955437,10,10
380.15679931640625,0.02545950561761856,10,10
374.818115234375,0.02540367655456066,10,10
379.480224609375,0.025379201397299767,10,10
386.752197265625,0.025284452363848686,10,10
375.578857421875,0.025145774707198143,10,10
383.7163391113281,0.025324340909719467,10,10
387.1390075683594,0.025346020236611366,10,10
385.1328430175781,0.025121860206127167,10,10
388.7756042480469,0.025201616808772087,10,10
391.8865661621094,0.02529286965727806,10,10
397.80084228515625,0.025017311796545982,10,10
405.11322021484375,0.02504228614270687,10,10
394.2213439941406,0.024986179545521736,10,10
412.04840087890625,0.025115186348557472,10,10
402.8526916503906,0.025092916563153267,10,10
412.6090393066406,0.02501961775124073,10,10
412.90350341796875,0.02478809282183647,10,10
418.30535888671875,0.024949410930275917,10,10
