,Time[s],R-term,A-term,B-term,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9
11,2.080913543701172,445.2807922363281,0.3031530976295471,3.5538127422332764,1.8747061491012573,3.4851036071777344,3.303035259246826,5.442105770111084,1.9368356466293335,4.622137546539307,7.0005574226379395,4.2203240394592285,3.8280868530273438,6.630308628082275
12,2.2532172203063965,414.56976318359375,0.296428918838501,3.7454111576080322,1.9200876951217651,3.2153944969177246,3.5991616249084473,5.6877007484436035,2.1830906867980957,4.718385696411133,7.271494388580322,4.064866065979004,3.8002068996429443,6.555795669555664
13,2.459183692932129,391.86376953125,0.33528071641921997,4.112751483917236,2.009460210800171,3.1471261978149414,3.8643553256988525,5.815262794494629,2.393090009689331,4.913177013397217,7.529036045074463,3.8595619201660156,3.8226099014282227,6.511088848114014
14,2.612123489379883,386.5572814941406,0.2873443365097046,4.467067718505859,2.2609903812408447,3.0441734790802,3.9706952571868896,5.768946170806885,2.5283596515655518,5.079008102416992,8.288808822631836,3.614981174468994,3.586270809173584,6.015987873077393
15,2.7429237365722656,368.7532653808594,0.28983741998672485,4.65336275100708,2.6752421855926514,3.032599449157715,4.097201347351074,5.875519752502441,2.911259412765503,5.14567756652832,8.128753662109375,3.468477249145508,3.6831154823303223,6.015775680541992
16,2.8729796409606934,345.20849609375,0.3061830997467041,4.979024887084961,3.151113510131836,2.9367992877960205,4.078845977783203,5.772103309631348,3.3250033855438232,5.360522270202637,7.961736679077148,3.299546957015991,3.5379040241241455,5.729842185974121
17,2.9913930892944336,326.27069091796875,0.33767643570899963,5.268536567687988,3.808936834335327,2.9219141006469727,3.9572339057922363,5.694088459014893,3.6465158462524414,5.364892959594727,7.87531042098999,3.1187641620635986,3.589080810546875,5.676492214202881
18,3.142669439315796,304.84454345703125,0.38711151480674744,5.357943058013916,4.116082191467285,2.8577616214752197,3.6398067474365234,5.673978805541992,3.685356378555298,5.22857141494751,8.128878593444824,3.030433177947998,3.631730794906616,5.406608581542969
19,3.258779287338257,286.61663818359375,0.42015984654426575,5.386260509490967,4.303131103515625,2.631308078765869,3.308452844619751,6.356310844421387,4.087739944458008,5.075325012207031,8.673676490783691,2.7320749759674072,3.8367981910705566,5.220998287200928
20,3.374676465988159,272.4455261230469,0.5241422057151794,5.361013412475586,4.213021755218506,2.467170000076294,3.0222487449645996,6.7852864265441895,4.562278747558594,4.909177780151367,9.445801734924316,2.424891233444214,4.085964679718018,5.365511894226074
21,3.498004913330078,248.58831787109375,0.694129228591919,5.47845983505249,4.248768329620361,2.3492472171783447,2.5343260765075684,7.5043511390686035,4.543154239654541,4.838230609893799,10.2235689163208,2.16524338722229,4.676519870758057,5.33477783203125
22,3.6125242710113525,231.3996124267578,0.8011780977249146,5.443554401397705,4.235302925109863,2.182252883911133,2.108896493911743,8.412628173828125,4.903942108154297,4.634303092956543,10.884490966796875,2.094562292098999,4.898715496063232,5.297104835510254
23,3.740262985229492,211.77908325195312,0.9823522567749023,5.657138824462891,4.315999984741211,2.037902355194092,1.659772515296936,8.98697566986084,4.941201210021973,4.529236316680908,11.511635780334473,2.0501630306243896,5.281768798828125,4.971487998962402
24,3.8587541580200195,198.07366943359375,1.197870135307312,5.6366682052612305,4.5302205085754395,1.7913192510604858,1.3850598335266113,9.66866683959961,5.178120136260986,4.325642108917236,12.039122581481934,2.065281391143799,5.5670247077941895,4.877566337585449
25,3.9833521842956543,185.15768432617188,1.394331932067871,5.448503017425537,4.914992809295654,1.695273756980896,1.2587484121322632,10.148710250854492,5.538630485534668,3.7420380115509033,11.930264472961426,2.162639617919922,6.102217674255371,4.748791694641113
26,4.105297803878784,176.57516479492188,1.6644842624664307,5.330895900726318,5.035478115081787,1.4256157875061035,1.1855292320251465,10.645210266113281,5.799804210662842,3.4081671237945557,11.966816902160645,2.178213119506836,6.805970191955566,4.763716697692871
27,4.232224464416504,168.01602172851562,1.8451550006866455,5.12466287612915,5.039870738983154,1.2409671545028687,1.2182307243347168,10.963229179382324,5.871898651123047,3.320171356201172,12.33885383605957,2.2094664573669434,7.296235084533691,4.655586242675781
28,4.3598175048828125,162.50396728515625,1.8514153957366943,4.921919822692871,4.9929118156433105,1.1638661623001099,1.2248692512512207,11.321690559387207,6.108182907104492,3.306764841079712,12.398406028747559,2.270516872406006,7.2491888999938965,4.657036781311035
29,4.540693521499634,160.83363342285156,1.8627855777740479,4.628514289855957,4.911968231201172,1.0734823942184448,1.219104290008545,11.595561027526855,5.974351406097412,3.5077261924743652,12.394699096679688,2.393437147140503,7.365291595458984,4.374425411224365
30,4.7280566692352295,163.93875122070312,1.8698232173919678,4.459233283996582,4.732138156890869,1.0350401401519775,1.2898317575454712,11.926473617553711,5.92106294631958,3.7089929580688477,12.414725303649902,2.4941461086273193,7.67869234085083,4.311173915863037
31,4.930048942565918,164.5421142578125,1.934725046157837,4.510385990142822,4.4952616691589355,0.9612239599227905,1.4315521717071533,12.166085243225098,5.962037563323975,3.8081207275390625,12.551214218139648,2.47660231590271,8.289365768432617,4.2838134765625
32,5.125706195831299,167.22994995117188,1.931558609008789,4.582893371582031,4.70568323135376,0.9267825484275818,1.5700823068618774,11.839180946350098,5.812901973724365,4.03980827331543,12.707693099975586,2.4166297912597656,8.569743156433105,4.074432849884033
33,5.856281042098999,164.10113525390625,1.985205888748169,4.426440238952637,4.646361827850342,0.8981015682220459,1.5134655237197876,12.138921737670898,5.746246337890625,4.368886947631836,13.202959060668945,2.3315298557281494,8.611729621887207,4.153813362121582
34,5.984560251235962,158.92901611328125,2.0485763549804688,4.252079010009766,4.674395561218262,0.9438990354537964,1.2988253831863403,12.039399147033691,5.622642993927002,4.176165580749512,13.692720413208008,2.2583627700805664,8.631790161132812,4.171452045440674
35,6.10367488861084,155.937255859375,2.199044704437256,4.155759811401367,4.978072166442871,0.9461037516593933,1.377935528755188,11.81876277923584,5.542044639587402,3.9300336837768555,13.67966365814209,2.2277047634124756,8.796744346618652,4.090313911437988
36,6.221376180648804,151.78085327148438,2.164285898208618,4.201695442199707,5.276698589324951,0.934027373790741,1.3499979972839355,11.413180351257324,5.456780910491943,3.5160746574401855,13.896788597106934,2.2294137477874756,8.803993225097656,4.026443958282471
37,6.339963674545288,151.0660858154297,2.1600208282470703,4.088104248046875,5.392938613891602,0.9347996711730957,1.2950074672698975,11.47464656829834,5.4981279373168945,3.8909404277801514,13.950553894042969,2.2033965587615967,8.71494197845459,4.042598247528076
38,6.455628395080566,148.74127197265625,2.1907880306243896,4.248640537261963,5.439242839813232,0.9216880202293396,1.3349143266677856,11.39222526550293,5.535323619842529,4.0404372215271,13.914485931396484,2.242396831512451,8.627999305725098,3.927595615386963
39,6.573737859725952,148.03895568847656,2.3169357776641846,4.089034557342529,5.7344255447387695,0.9038531184196472,1.3375886678695679,11.46291732788086,5.755919456481934,3.765066385269165,13.78017807006836,2.2150940895080566,8.433300971984863,3.874514102935791
40,6.694225072860718,143.51077270507812,2.420450210571289,3.895890712738037,5.6552581787109375,0.9348124265670776,1.3813685178756714,11.454096794128418,5.896279335021973,3.8384487628936768,13.84492301940918,2.1824615001678467,8.553750991821289,3.761139392852783
41,6.810814380645752,147.43919372558594,2.476449966430664,3.734774589538574,5.7738165855407715,0.9208624958992004,1.4430915117263794,11.473031044006348,5.904051303863525,4.238171577453613,13.617841720581055,2.179683208465576,8.514192581176758,3.7552382946014404
42,6.925097942352295,146.4695281982422,2.5498456954956055,3.7668771743774414,5.733694553375244,0.8447914719581604,1.422006607055664,11.012908935546875,5.9081621170043945,4.279827117919922,13.506081581115723,2.2311835289001465,8.607057571411133,3.642047643661499
43,7.0397789478302,146.37088012695312,2.673802375793457,3.706017017364502,6.216120719909668,0.8491047620773315,1.4319512844085693,10.92842960357666,5.987257957458496,4.3255615234375,13.507558822631836,2.2044084072113037,8.704463005065918,3.706584930419922
44,7.168354034423828,140.0180206298828,2.8513383865356445,3.6914515495300293,6.588611602783203,0.8715578317642212,1.3521466255187988,10.926097869873047,6.088978290557861,5.274803161621094,13.565770149230957,2.1491260528564453,8.731090545654297,3.54313588142395
45,7.296289920806885,137.9968719482422,2.8563830852508545,3.8307151794433594,6.573810577392578,0.8795749545097351,1.371701717376709,10.600540161132812,6.107317924499512,4.245296001434326,13.727882385253906,2.297574996948242,8.608868598937988,3.4963784217834473
46,7.455797433853149,132.02728271484375,2.940505027770996,3.4819788932800293,6.784091949462891,0.8749964237213135,1.3780784606933594,10.38003921508789,6.399227142333984,5.519675254821777,13.823838233947754,2.21427845954895,8.472630500793457,3.337977647781372
47,7.647409677505493,124.15869140625,3.0302882194519043,3.4099087715148926,6.629732131958008,0.8879128694534302,1.3773090839385986,10.228450775146484,6.599708557128906,5.492264747619629,14.045928955078125,2.2604522705078125,8.519454002380371,3.2195217609405518
48,7.859221696853638,128.26406860351562,2.918875217437744,3.4743282794952393,6.490056991577148,0.9157588481903076,1.342076063156128,9.697846412658691,6.723720550537109,5.240966320037842,13.815593719482422,2.15934681892395,8.262490272521973,3.098907470703125
49,8.071095705032349,125.47107696533203,2.9567172527313232,3.5839614868164062,6.1161088943481445,0.8731985688209534,1.3595422506332397,9.294855117797852,6.707198143005371,6.095752239227295,13.568265914916992,2.1616063117980957,8.447640419006348,3.0965120792388916
50,8.262408018112183,120.82266235351562,2.945016622543335,3.569894790649414,6.702727317810059,0.8777735829353333,1.3520841598510742,9.073639869689941,6.833392143249512,4.657524585723877,13.417289733886719,2.0801048278808594,8.239968299865723,2.920912742614746
51,8.466328382492065,120.19125366210938,2.9936671257019043,3.3934545516967773,6.4191765785217285,0.873867928981781,1.3312464952468872,9.02966022491455,6.730605602264404,5.935713768005371,13.131528854370117,2.0778403282165527,8.339607238769531,2.795255661010742
52,8.59805154800415,117.02889251708984,3.052185535430908,3.4256293773651123,6.243699550628662,0.8437694311141968,1.387694239616394,8.90213680267334,6.889371871948242,5.875502109527588,13.09658145904541,2.121567487716675,8.36695384979248,2.857348918914795
53,8.718514204025269,111.47569274902344,3.1755259037017822,3.534377098083496,6.359224796295166,0.8535292148590088,1.3455655574798584,8.888307571411133,6.941833019256592,5.176681041717529,13.075864791870117,2.167465925216675,8.420445442199707,2.8652400970458984
54,8.910295724868774,116.52737426757812,3.0782089233398438,3.326463222503662,6.169930458068848,0.8054724335670471,1.3206630945205688,8.797563552856445,6.93874454498291,5.297571659088135,13.057046890258789,2.2308261394500732,8.226871490478516,2.7627174854278564
55,9.104197263717651,113.62730407714844,3.130981683731079,3.368058204650879,6.428135395050049,0.8287275433540344,1.2890737056732178,8.752965927124023,7.021896839141846,5.769989967346191,12.909581184387207,2.1851534843444824,8.235821723937988,2.7241785526275635
56,9.299979209899902,116.4288330078125,3.1431257724761963,3.205904960632324,6.974611282348633,0.8051873445510864,1.2711302042007446,8.701963424682617,6.7867302894592285,5.10415506362915,13.119135856628418,2.1146087646484375,7.94703483581543,2.715686798095703
57,9.489856481552124,114.8846435546875,3.2156896591186523,3.237103223800659,7.279268741607666,0.7788569927215576,1.2159905433654785,8.53203296661377,6.7794013023376465,5.201447010040283,13.296831130981445,2.1355819702148438,7.802684307098389,2.6451783180236816
58,9.763370513916016,113.19820404052734,3.2626709938049316,3.3083839416503906,7.624204158782959,0.8020968437194824,1.209134817123413,8.585814476013184,6.827899932861328,5.41944694519043,13.383167266845703,2.0888655185699463,7.864079475402832,2.7727737426757812
59,9.902329921722412,109.5477066040039,3.294386386871338,3.2378973960876465,7.5981316566467285,0.8172679543495178,1.1460280418395996,8.451742172241211,6.773621559143066,5.080244541168213,13.325268745422363,2.0796918869018555,7.729294300079346,2.7355074882507324
60,10.037070274353027,105.78541564941406,3.343791961669922,3.155734062194824,7.14038610458374,0.804418683052063,1.1237425804138184,8.317304611206055,6.624862194061279,6.375820636749268,13.562978744506836,2.049168825149536,7.868553638458252,2.664844512939453
61,10.165048122406006,105.94043731689453,3.3304595947265625,3.093853235244751,7.7349677085876465,0.8138206005096436,1.117079734802246,8.205517768859863,6.493533134460449,6.494058132171631,13.498822212219238,1.9888665676116943,7.840219974517822,2.6329269409179688
62,10.282660961151123,102.22074890136719,3.357588768005371,3.2176029682159424,7.840203285217285,0.8189288973808289,1.1047955751419067,8.1011962890625,6.2626543045043945,6.894927024841309,13.382530212402344,2.043754816055298,7.799343109130859,2.5231542587280273
63,10.471401453018188,102.25827026367188,3.306084156036377,3.33374285697937,7.7999114990234375,0.7774426341056824,1.121434211730957,8.16159439086914,6.283442497253418,7.927533149719238,13.512818336486816,1.9659184217453003,7.7290520668029785,2.5607235431671143
64,10.666625261306763,101.49678802490234,3.3066608905792236,3.7369041442871094,8.859356880187988,0.8001703023910522,1.0834623575210571,8.078186988830566,6.269317626953125,5.05550479888916,13.52479362487793,1.9396519660949707,7.624838352203369,2.6091737747192383
65,10.863012075424194,98.32420349121094,3.402639389038086,3.236114025115967,8.964117050170898,0.8080331087112427,1.0588464736938477,8.02307415008545,6.467140197753906,7.527055740356445,13.737025260925293,1.9676542282104492,7.680004119873047,2.558518409729004
66,11.10005235671997,94.22213745117188,3.462001085281372,3.3909897804260254,8.981701850891113,0.8161051869392395,1.080207347869873,8.143733978271484,6.5186004638671875,8.147499084472656,13.819602012634277,2.0114762783050537,7.703588962554932,2.5841798782348633
67,11.28860855102539,95.60769653320312,3.346283435821533,4.069167613983154,9.331219673156738,0.8175114989280701,1.022889256477356,8.159693717956543,6.295739650726318,4.850748538970947,13.756135940551758,2.018404722213745,7.437956809997559,2.5136682987213135
68,11.46875786781311,98.20054626464844,3.3469300270080566,3.568758487701416,6.6155009269714355,0.8153985738754272,1.0367480516433716,8.151532173156738,6.425172805786133,8.250577926635742,13.755481719970703,2.0859107971191406,7.492736339569092,2.44108510017395
69,11.589211463928223,99.6568832397461,3.302978515625,3.689350128173828,7.178297519683838,0.8204542398452759,1.0335445404052734,8.278517723083496,6.641796112060547,7.753814220428467,13.48031997680664,2.052457094192505,7.422262668609619,2.3681459426879883
70,11.728861093521118,99.3333740234375,3.2309250831604004,4.118110656738281,7.662820816040039,0.826919674873352,0.9862769842147827,8.377166748046875,6.468472957611084,5.184866905212402,13.473919868469238,2.0344858169555664,7.444315433502197,2.432560920715332
71,11.857042074203491,97.42436218261719,3.3008267879486084,3.331784248352051,8.19092845916748,0.8349090814590454,0.9863834977149963,8.42416763305664,6.525506496429443,7.506124019622803,13.630372047424316,2.0175416469573975,7.520007133483887,2.4101338386535645
72,11.975031614303589,100.12626647949219,3.0703773498535156,4.17940616607666,6.523962497711182,0.8636404871940613,1.0107536315917969,8.60499095916748,6.487592697143555,5.029402732849121,13.76450252532959,2.089994192123413,7.453014373779297,2.4517362117767334
73,12.097280979156494,100.92817687988281,3.1249475479125977,3.7814741134643555,8.04643440246582,0.827876091003418,0.9631577134132385,8.5365571975708,6.51184606552124,5.622213363647461,13.646389961242676,2.036053419113159,7.456125259399414,2.3708419799804688
74,12.22428274154663,98.23332214355469,3.2155604362487793,3.6246607303619385,9.445818901062012,0.8334177136421204,0.9201091527938843,8.617673873901367,6.38395881652832,4.410400867462158,13.841978073120117,2.11946702003479,7.321698188781738,2.4410176277160645
75,12.347194194793701,98.21142578125,3.0884907245635986,3.5970523357391357,9.533231735229492,0.8927496671676636,0.8916397094726562,8.531150817871094,6.4347052574157715,4.388458728790283,13.855323791503906,2.107550859451294,7.2990546226501465,2.3853201866149902
76,12.473493576049805,99.96005249023438,3.112916946411133,3.356322765350342,9.005703926086426,0.9384655356407166,0.9088426828384399,8.487226486206055,6.53060245513916,5.653703689575195,13.55077838897705,2.071568012237549,7.228058338165283,2.325953483581543
77,12.587676048278809,95.98146057128906,3.1152164936065674,3.5799765586853027,9.236499786376953,0.9022168517112732,0.8956190943717957,8.433354377746582,6.351977348327637,5.538767337799072,13.84168529510498,2.166243314743042,7.364448547363281,2.3243212699890137
78,12.722745895385742,93.81280517578125,3.236464023590088,3.304440498352051,9.911065101623535,0.900387167930603,0.8947162628173828,8.493874549865723,6.381955146789551,5.485691070556641,13.790264129638672,2.1403820514678955,7.290815353393555,2.3819756507873535
79,12.835474491119385,94.63002014160156,3.2722482681274414,3.515106678009033,10.149246215820312,0.8670220971107483,0.8939648866653442,8.381856918334961,6.43664026260376,5.036328315734863,13.718034744262695,2.196343421936035,7.122377872467041,2.3118815422058105
80,12.95167589187622,97.88574981689453,3.3464369773864746,3.192953109741211,9.898141860961914,0.8734205365180969,0.9420948028564453,8.469609260559082,6.533194541931152,6.452091217041016,13.614794731140137,2.1329851150512695,7.057041168212891,2.361466884613037
81,13.067762851715088,100.35179901123047,3.1933298110961914,3.336334705352783,10.12071704864502,0.8286065459251404,0.9423011541366577,8.514423370361328,6.596889019012451,6.77961540222168,13.44188404083252,2.1535000801086426,7.010458946228027,2.3261842727661133
82,13.183341026306152,101.61941528320312,3.2416181564331055,3.200118064880371,10.448196411132812,0.8386027216911316,0.9537935853004456,8.58079719543457,6.505687713623047,6.606097221374512,13.505745887756348,2.176530361175537,7.120092391967773,2.35337495803833
83,13.297544479370117,101.83384704589844,3.2769994735717773,3.152428150177002,11.418479919433594,0.8479731678962708,0.8960239887237549,8.51154899597168,6.574808597564697,5.570323944091797,13.596538543701172,2.207692861557007,6.849519729614258,2.3321428298950195
84,13.43990182876587,106.00822448730469,3.2821710109710693,3.074399948120117,10.962736129760742,0.8245210647583008,0.9278155565261841,8.525362968444824,6.566987037658691,5.670124530792236,13.509604454040527,2.1975808143615723,6.949466228485107,2.3845245838165283
85,13.62645173072815,106.17424011230469,3.212139368057251,3.012608528137207,11.592035293579102,0.8318483233451843,0.9147149920463562,8.510177612304688,6.714010238647461,6.371856689453125,13.910024642944336,2.2851126194000244,6.849897861480713,2.328552722930908
86,13.808794736862183,107.32699584960938,3.305387496948242,3.023810625076294,11.19171142578125,0.8854570984840393,0.9354202747344971,8.715580940246582,6.60443115234375,6.314726829528809,13.870959281921387,2.280479907989502,6.8328704833984375,2.347740888595581
87,13.986769676208496,106.67561340332031,3.3071231842041016,3.0367636680603027,12.467996597290039,0.8132966756820679,0.9636765718460083,8.629791259765625,6.710855007171631,5.75501012802124,14.058520317077637,2.215780019760132,6.932358741760254,2.387648582458496
88,14.164815187454224,102.868408203125,3.408801794052124,3.1210315227508545,11.654901504516602,0.8477914333343506,0.9655789732933044,8.545740127563477,6.678645610809326,6.122618198394775,14.117932319641113,2.253493547439575,6.885082244873047,2.322852849960327
89,14.339393854141235,102.19192504882812,3.492854595184326,3.028360366821289,12.278240203857422,0.8563055396080017,0.9881327152252197,8.505250930786133,6.72069787979126,6.893389701843262,14.303727149963379,2.2139391899108887,6.714257717132568,2.3572754859924316
90,14.51447081565857,100.9322509765625,3.6526880264282227,3.123551845550537,11.969680786132812,0.8079529404640198,0.9483135938644409,8.594499588012695,6.69801664352417,7.337518215179443,14.10869026184082,2.2410290241241455,6.726611137390137,2.2985031604766846
91,14.67186164855957,102.31490325927734,3.5782470703125,2.98730206489563,12.84140396118164,0.83555006980896,0.9833855032920837,8.590879440307617,6.5925469398498535,7.275441646575928,14.266912460327148,2.1493782997131348,6.434194564819336,2.318930149078369
92,14.864159345626831,104.47264099121094,3.508876323699951,2.927414655685425,12.590241432189941,0.8575868606567383,0.9665682315826416,8.24919319152832,6.508562088012695,7.945828437805176,14.07000732421875,2.177166700363159,6.435863018035889,2.2091526985168457
93,15.064067840576172,102.83952331542969,3.485058069229126,2.862351417541504,13.307826042175293,0.8324956893920898,0.9566107988357544,8.123473167419434,6.43532657623291,7.764548301696777,14.334932327270508,2.1948235034942627,6.369305610656738,2.253316640853882
94,15.239521026611328,104.93058013916016,3.500178098678589,2.9749388694763184,12.904179573059082,0.85932457447052,0.9753699898719788,8.204564094543457,6.387655735015869,7.205301761627197,14.11954402923584,2.1584935188293457,6.401371002197266,2.229574203491211
95,15.445223331451416,99.73453521728516,3.4902994632720947,2.8202877044677734,13.259797096252441,0.8367291688919067,0.9542538523674011,8.109203338623047,6.3930535316467285,7.933174133300781,14.095003128051758,2.1802380084991455,6.573087692260742,2.173567295074463
96,15.645586252212524,101.48516845703125,3.436992883682251,2.86161470413208,12.898271560668945,0.8386721014976501,0.9690817594528198,8.043342590332031,6.408969879150391,7.452613830566406,14.003992080688477,2.169039726257324,6.612990379333496,2.181088447570801
97,15.774173021316528,101.70030975341797,3.4170961380004883,2.825092077255249,13.561657905578613,0.8759259581565857,0.9706957340240479,7.978086471557617,6.3679890632629395,6.599196910858154,13.90099811553955,2.1208136081695557,6.691989421844482,2.137251138687134
98,15.893867254257202,104.20673370361328,3.33491849899292,2.7546205520629883,13.674176216125488,0.8500981330871582,0.9611845016479492,7.934755802154541,6.470391273498535,6.643065452575684,13.711277961730957,2.1260573863983154,6.508857250213623,2.1166932582855225
99,16.01104736328125,103.68338012695312,3.4286322593688965,2.833099365234375,13.34018611907959,0.8406733870506287,1.0021390914916992,8.089225769042969,6.391082286834717,7.012470722198486,13.7096586227417,2.174689769744873,6.697997093200684,2.1402220726013184
100,16.123801469802856,100.66423797607422,3.5446534156799316,2.775799512863159,13.120758056640625,0.8539082407951355,0.968741238117218,8.058259963989258,6.338452339172363,7.106628894805908,13.702176094055176,2.2342300415039062,6.434993267059326,2.1451079845428467
101,16.234729051589966,97.76941680908203,3.5585134029388428,2.903939723968506,13.447328567504883,0.8416860103607178,0.8984857797622681,8.034802436828613,6.371048927307129,6.696722030639648,13.6132230758667,2.335402727127075,6.381711483001709,2.126704692840576
102,16.367431163787842,96.87651062011719,3.5558905601501465,2.8443071842193604,13.083088874816895,0.8028802275657654,0.9328088760375977,8.094447135925293,6.497194766998291,7.638974189758301,13.691461563110352,2.2599434852600098,6.609316825866699,2.154398202896118
103,16.537165641784668,95.29901123046875,3.648129463195801,2.978748321533203,13.020943641662598,0.7860549092292786,0.9220702648162842,8.221789360046387,6.602907657623291,7.281763553619385,13.60237979888916,2.254807949066162,6.534761428833008,2.1675174236297607
104,16.722144842147827,97.90117645263672,3.630359649658203,2.8367366790771484,12.876932144165039,0.8112025260925293,0.8726237416267395,8.07620620727539,6.499275207519531,6.869511604309082,13.3914213180542,2.2406461238861084,6.612528324127197,2.096430778503418
105,16.89788031578064,96.18281555175781,3.6532998085021973,2.8802847862243652,13.10689926147461,0.8187727928161621,0.8680713176727295,8.122953414916992,6.492367267608643,6.513708591461182,13.575369834899902,2.238180637359619,6.340374946594238,2.12251353263855
106,17.09131956100464,97.11207580566406,3.6562161445617676,2.969498634338379,13.138834953308105,0.791741132736206,0.8648684620857239,8.212249755859375,6.515139102935791,6.856698989868164,13.621926307678223,2.1991169452667236,6.325437068939209,2.1149609088897705
107,17.26720380783081,95.70853424072266,3.6502678394317627,2.833195924758911,13.349662780761719,0.8023338317871094,0.860643208026886,8.281649589538574,6.456695556640625,7.106334209442139,13.593810081481934,2.217592239379883,6.444368362426758,2.094113826751709
108,17.492663621902466,99.28950500488281,3.695085048675537,2.775022268295288,13.033529281616211,0.8494242429733276,0.8651880621910095,8.31270694732666,6.35119104385376,6.667606830596924,13.458328247070312,2.271679639816284,6.419518947601318,2.0839664936065674
109,17.628508806228638,95.64282989501953,3.7528421878814697,2.8286542892456055,12.990370750427246,0.7915765047073364,0.8743888139724731,8.28307819366455,6.451145172119141,7.161723613739014,13.628616333007812,2.2648885250091553,6.591723918914795,2.134601593017578
110,17.74225664138794,96.68592071533203,3.7512340545654297,2.828737258911133,12.33261489868164,0.7519035935401917,0.8782207369804382,8.287229537963867,6.410703659057617,6.987923622131348,13.528162956237793,2.2720117568969727,6.855741024017334,2.1243855953216553
111,17.855422496795654,96.66598510742188,3.8067116737365723,2.8258423805236816,11.970998764038086,0.7502197027206421,0.8639563322067261,8.380414962768555,6.331912517547607,6.7926788330078125,13.532639503479004,2.335294723510742,6.758992671966553,2.0579538345336914
112,17.970901250839233,92.15644836425781,3.8781824111938477,2.8075947761535645,12.289288520812988,0.7634211182594299,0.8352742195129395,8.300193786621094,6.381533145904541,7.292253494262695,13.705825805664062,2.435079336166382,6.796656608581543,2.0330657958984375
113,18.09909963607788,94.05543518066406,3.828719139099121,2.9692625999450684,12.079301834106445,0.7676889300346375,0.844000518321991,8.249524116516113,6.485808372497559,7.118564128875732,13.70703125,2.2856638431549072,6.572710990905762,2.103652238845825
114,18.323818683624268,94.244384765625,3.844493865966797,2.8377602100372314,12.88904094696045,0.7472904324531555,0.8166757822036743,8.254826545715332,6.481104850769043,6.403046607971191,13.506695747375488,2.3257675170898438,6.579311847686768,2.0365958213806152
115,18.49742364883423,98.38191223144531,3.863711357116699,2.7803518772125244,11.735100746154785,0.7631314396858215,0.8109553456306458,8.23862361907959,6.493240833282471,6.684428691864014,13.35457706451416,2.366115093231201,6.862157344818115,1.9848296642303467
116,18.694138050079346,97.84530639648438,3.862307071685791,2.7443408966064453,12.39028263092041,0.7544516921043396,0.8258262872695923,8.217672348022461,6.4890313148498535,7.464946269989014,13.627331733703613,2.293052911758423,6.88511848449707,2.016380548477173
