,Time[s],R-term,A-term,B-term,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9
18,3.542285203933716,101.57244873046875,2.5611186027526855,5.804513931274414,0.7721467614173889,1.9668221473693848,4.901888847351074,4.168771743774414,1.4565832614898682,5.980865001678467,10.61703872680664,2.362790822982788,4.226322174072266,5.615161895751953
19,3.6270244121551514,98.82921600341797,2.7655811309814453,5.381467819213867,0.6803040504455566,2.1052072048187256,4.759921073913574,3.463864803314209,1.2953561544418335,6.13343620300293,10.864395141601562,2.3238472938537598,4.10462760925293,5.452558517456055
20,3.7113659381866455,94.03592681884766,2.718304395675659,5.099236488342285,0.7068610191345215,2.1518137454986572,4.598011016845703,3.2801098823547363,1.2297391891479492,6.220448970794678,10.863290786743164,2.0208740234375,4.127875804901123,5.38097620010376
21,3.7991394996643066,92.11337280273438,2.6962296962738037,4.973799705505371,0.7190318703651428,2.1563568115234375,4.3918890953063965,3.5739200115203857,1.156738042831421,6.296105861663818,10.358664512634277,1.6261929273605347,4.108815670013428,5.592539310455322
22,3.8979125022888184,84.90055847167969,2.979130744934082,5.273235321044922,0.7091511487960815,2.380375862121582,4.469824314117432,3.794858455657959,1.0531816482543945,6.2634100914001465,10.365338325500488,1.4565486907958984,4.061227798461914,5.9871416091918945
23,3.9839656352996826,84.43222045898438,2.7904458045959473,5.1606645584106445,0.7027063965797424,2.4805984497070312,4.195400714874268,3.8177895545959473,0.9882314205169678,6.214550971984863,10.110878944396973,1.5262213945388794,3.949446201324463,6.114834785461426
24,4.095202207565308,81.15839385986328,2.8856585025787354,5.451779365539551,0.6852598190307617,2.5756876468658447,4.155262470245361,3.4991347789764404,0.9186081290245056,6.255879878997803,9.941295623779297,1.5547919273376465,3.940877914428711,6.422223091125488
25,4.182501554489136,80.27674865722656,2.9173853397369385,5.227456092834473,0.7283746004104614,2.6615993976593018,4.080127239227295,3.381477117538452,0.8320302963256836,6.140678405761719,9.908358573913574,1.5487818717956543,3.8950374126434326,6.236092567443848
26,4.26904821395874,77.00949096679688,2.9581081867218018,5.113437652587891,0.7133580446243286,2.6076560020446777,4.124739170074463,3.4715452194213867,0.8185702562332153,6.185765266418457,9.928326606750488,1.6598762273788452,3.974383592605591,5.918358325958252
27,4.475196599960327,81.7471923828125,3.2877423763275146,5.058492660522461,0.7546911239624023,2.6791670322418213,4.168074607849121,3.5808637142181396,0.81602543592453,5.911499977111816,9.658303260803223,1.6752957105636597,4.005878448486328,5.610147476196289
28,4.560861825942993,83.61756134033203,3.509761333465576,4.753060817718506,0.8137250542640686,2.643587827682495,4.121620178222656,3.923530340194702,0.7463768124580383,5.668577194213867,9.492997169494629,2.0445804595947266,3.9190003871917725,5.533823490142822
29,4.644435882568359,74.26737976074219,3.984205722808838,4.703285217285156,0.750584602355957,2.647516965866089,4.126513481140137,4.253909111022949,0.6928526759147644,5.912993907928467,9.425895690917969,2.684723377227783,4.030539512634277,5.618260860443115
30,4.727825164794922,77.55055236816406,4.35664701461792,4.686401844024658,0.7892538905143738,2.6415836811065674,4.105384826660156,4.336918830871582,0.6310341954231262,5.870745658874512,9.32775592803955,3.442383289337158,4.175300598144531,5.82546854019165
31,4.812497854232788,77.21641540527344,4.526970863342285,4.474948406219482,0.816837728023529,2.57751727104187,3.9364407062530518,4.384631633758545,0.6256404519081116,5.502397060394287,9.08299732208252,3.1052708625793457,4.089508056640625,5.306001663208008
32,4.897795915603638,73.11409759521484,4.597818851470947,4.3710832595825195,0.7679811120033264,2.502530336380005,3.811753988265991,4.2947869300842285,0.6070390939712524,5.174561977386475,9.044730186462402,2.4337925910949707,4.072817325592041,5.481997966766357
33,4.983121871948242,76.33185577392578,4.678642272949219,4.373666763305664,0.7572146654129028,2.5194220542907715,3.7551040649414062,4.210247039794922,0.5870206952095032,4.822552680969238,8.972235679626465,2.230358362197876,4.097993850708008,5.4912943840026855
34,5.071539878845215,71.02961730957031,4.966484546661377,4.376646995544434,0.7404488921165466,2.465397834777832,3.740471363067627,4.143400192260742,0.5888506174087524,4.768058776855469,9.077705383300781,2.4418375492095947,4.118432521820068,5.7631635665893555
35,5.155317068099976,73.57476043701172,5.2695112228393555,3.9523754119873047,0.6918299198150635,2.3644540309906006,3.8333475589752197,4.09846305847168,0.5970759987831116,5.357705116271973,9.043951034545898,3.047229290008545,4.025851249694824,6.0622100830078125
36,5.2383527755737305,68.68495178222656,5.618379592895508,4.243597507476807,0.6722596883773804,2.3119659423828125,3.81854510307312,4.176042079925537,0.5659621953964233,5.651427268981934,8.978530883789062,4.142825603485107,4.076374053955078,6.210760116577148
37,5.322521209716797,79.4539566040039,5.878108024597168,3.8237762451171875,0.6678527593612671,2.291518211364746,3.8177525997161865,3.8870649337768555,0.5961774587631226,5.412745952606201,8.948310852050781,3.5384390354156494,4.149410247802734,6.029977798461914
38,5.406979322433472,77.10592651367188,5.946454048156738,4.019825458526611,0.6584120392799377,2.19636869430542,3.653597831726074,3.847001314163208,0.5966677069664001,5.177332401275635,8.88497257232666,2.8156237602233887,4.159952163696289,5.899626731872559
39,5.48996376991272,75.84947967529297,6.253087043762207,3.9407846927642822,0.6305384635925293,2.2344377040863037,3.687199831008911,3.7008159160614014,0.6097905039787292,5.0770978927612305,9.0084867477417,4.084229946136475,4.092132091522217,5.763954162597656
40,5.57900333404541,66.84242248535156,6.231314659118652,4.611906051635742,0.6266279816627502,2.142427444458008,3.6568362712860107,3.809711217880249,0.58368319272995,5.0979695320129395,9.060413360595703,4.42185640335083,3.996274709701538,5.651847839355469
41,5.670377016067505,72.75308227539062,6.249415874481201,3.910248279571533,0.5869733095169067,2.125767946243286,3.6277008056640625,3.6193184852600098,0.6152269244194031,5.413308620452881,8.965875625610352,4.105511665344238,4.017489433288574,5.693284034729004
42,5.753310918807983,63.06395721435547,6.007131576538086,4.997586727142334,0.6054319739341736,2.078294038772583,3.6585488319396973,3.7338595390319824,0.6003607511520386,5.59921407699585,9.01553726196289,1.9846439361572266,4.012884140014648,5.316168785095215
43,5.838217258453369,65.0735092163086,5.813294410705566,4.946439743041992,0.6125104427337646,2.0434672832489014,3.626880168914795,3.6743030548095703,0.6025192141532898,5.4708638191223145,9.038928985595703,1.97588312625885,4.010097026824951,4.7447614669799805
44,5.919565677642822,57.319000244140625,5.634598731994629,4.781979560852051,0.576449990272522,2.039114475250244,3.742213487625122,3.6865203380584717,0.6132377982139587,5.702724456787109,9.171956062316895,1.8743157386779785,3.7979514598846436,5.193844795227051
45,6.007482290267944,57.14347839355469,5.603385925292969,4.897592544555664,0.5814439058303833,2.093886375427246,3.7858245372772217,3.44928240776062,0.6001966595649719,5.676568508148193,9.164382934570312,1.8522896766662598,3.7549057006835938,4.626267910003662
46,6.094374656677246,60.8990364074707,5.579836845397949,4.998688220977783,0.5767456293106079,2.1404316425323486,3.7887136936187744,2.9166483879089355,0.5766295790672302,5.584874153137207,9.179104804992676,1.8960906267166138,3.753556966781616,4.39315938949585
47,6.178415536880493,61.5612907409668,5.384990692138672,4.7859344482421875,0.5842037200927734,2.0996315479278564,3.9052224159240723,3.0928425788879395,0.5914074182510376,5.349799156188965,9.169690132141113,2.248631000518799,3.6718194484710693,4.457640647888184
48,6.260692358016968,56.23655700683594,5.706230163574219,4.789503574371338,0.5602015256881714,2.137871503829956,4.008091449737549,3.4810140132904053,0.5931674242019653,5.766612529754639,9.483795166015625,2.6337478160858154,3.653745651245117,4.32874059677124
49,6.342684507369995,60.457427978515625,5.533687591552734,4.654792785644531,0.5879600048065186,2.1725027561187744,4.005509376525879,3.762822151184082,0.5807714462280273,5.7017822265625,9.420454025268555,2.592989444732666,3.6052169799804688,3.817143201828003
50,6.424500942230225,52.533653259277344,5.5008745193481445,4.720793724060059,0.5878995060920715,2.198178768157959,4.067211627960205,3.816847801208496,0.5876151323318481,5.736217975616455,9.636723518371582,2.703721761703491,3.5328404903411865,3.995009422302246
51,6.506316184997559,54.61353302001953,5.233867645263672,4.7910075187683105,0.5786690711975098,2.130101442337036,4.020425796508789,3.607025623321533,0.5898257493972778,5.869592189788818,9.524750709533691,2.52421498298645,3.4051718711853027,3.910771369934082
52,6.588522672653198,60.22001647949219,5.306635856628418,4.61274528503418,0.5929678678512573,2.2249276638031006,3.997764825820923,3.3985328674316406,0.5788711309432983,5.8379225730896,9.357598304748535,2.4261767864227295,3.2084226608276367,4.13692569732666
53,6.670345306396484,55.391693115234375,5.263077735900879,4.645131587982178,0.6023570895195007,2.271270275115967,3.956932306289673,3.449131965637207,0.5713882446289062,5.685919284820557,9.63635540008545,2.6806530952453613,3.1786811351776123,4.136817932128906
54,6.753446817398071,52.681724548339844,5.511830806732178,4.474582672119141,0.598307728767395,2.234938383102417,4.036908149719238,3.3846452236175537,0.5630946159362793,5.838802814483643,9.707161903381348,3.0510284900665283,3.1571011543273926,4.685430526733398
55,6.837845087051392,55.445709228515625,5.726433753967285,4.204021453857422,0.5844852328300476,2.195120334625244,4.126105785369873,3.6285243034362793,0.584008514881134,5.8376359939575195,9.833988189697266,3.2717745304107666,3.19077467918396,4.5739545822143555
56,6.922767400741577,53.5723762512207,6.056992530822754,4.3826904296875,0.5758475661277771,2.281789779663086,4.205599784851074,3.5571014881134033,0.5559428930282593,5.825235843658447,9.803289413452148,3.5226733684539795,3.3132994174957275,4.846708297729492
57,7.015737771987915,54.85935592651367,6.268338203430176,4.1811747550964355,0.5778130292892456,2.195385456085205,4.192659854888916,3.6525261402130127,0.5716424584388733,5.830650329589844,9.942355155944824,3.27085542678833,3.219305992126465,4.834259986877441
58,7.100572109222412,56.519371032714844,6.16433048248291,3.961634635925293,0.5905816555023193,2.185180425643921,4.285813331604004,3.524691343307495,0.5630255937576294,5.652508735656738,9.98469352722168,2.9383389949798584,3.2008607387542725,5.050122261047363
59,7.183766603469849,59.18537139892578,6.041562080383301,3.9832730293273926,0.5947493314743042,2.1465606689453125,4.256490230560303,3.4666101932525635,0.5476831793785095,5.597907543182373,10.093911170959473,2.905041217803955,3.3009932041168213,4.89420223236084
60,7.267170429229736,57.352928161621094,6.283874034881592,3.87831449508667,0.5671914219856262,2.127857208251953,4.262182712554932,3.7263331413269043,0.5938968658447266,5.9877214431762695,10.3181791305542,3.212686061859131,3.426961660385132,4.870526313781738
61,7.350343465805054,60.70525360107422,6.354946613311768,3.7323479652404785,0.5788547992706299,2.1346938610076904,4.213412284851074,3.6854166984558105,0.5788035988807678,6.347853660583496,10.237273216247559,3.723109006881714,3.633892297744751,5.390077114105225
62,7.433631658554077,65.24121856689453,6.117471694946289,4.005822658538818,0.5903304219245911,2.145230770111084,4.199116230010986,3.594344139099121,0.5843702554702759,6.335897922515869,10.156026840209961,3.0790629386901855,3.627082347869873,5.539592266082764
63,7.518171787261963,69.89332580566406,6.343973636627197,3.6968295574188232,0.6014138460159302,2.155123710632324,4.205036163330078,3.5615077018737793,0.6034578680992126,6.450303077697754,10.263688087463379,4.213286399841309,3.6925711631774902,5.323546409606934
64,7.601392030715942,67.78791046142578,6.156608581542969,4.664015769958496,0.6001465320587158,2.145939588546753,4.213237762451172,3.5429799556732178,0.5815247297286987,6.220378398895264,9.958191871643066,2.8898608684539795,3.65606427192688,4.926265716552734
65,7.685760259628296,71.3912353515625,6.321888446807861,4.239084720611572,0.6082634925842285,2.1682465076446533,4.231925964355469,3.3788716793060303,0.5807514190673828,6.528870105743408,10.060431480407715,3.2904651165008545,3.5798819065093994,3.5493061542510986
66,7.771520137786865,67.24868774414062,5.477965831756592,4.868464946746826,0.6097379922866821,2.0971271991729736,4.118235111236572,3.5385799407958984,0.5778337121009827,6.341830730438232,10.10953140258789,2.0830821990966797,3.373842716217041,3.8719520568847656
67,7.861307859420776,57.479400634765625,5.2408037185668945,5.915521621704102,0.6204630136489868,2.2221148014068604,4.26436185836792,3.6403958797454834,0.5715563297271729,6.109935283660889,10.244678497314453,1.5151190757751465,3.360621213912964,3.880974531173706
68,7.94502329826355,61.78135299682617,4.883432865142822,5.393479347229004,0.6299352049827576,2.2528598308563232,4.319769859313965,3.414337635040283,0.562333881855011,6.664532661437988,9.915654182434082,1.3824492692947388,3.2927424907684326,4.196369171142578
69,8.034154891967773,56.70403289794922,4.714134216308594,5.1253228187561035,0.6164336800575256,2.3213796615600586,4.477095127105713,3.4380760192871094,0.5781557559967041,6.883798122406006,9.718072891235352,1.43027925491333,3.294863224029541,4.818488597869873
70,8.117839097976685,53.95125961303711,4.310944080352783,5.2333173751831055,0.6170647144317627,2.270350933074951,4.525788307189941,3.627362012863159,0.5497985482215881,6.888628959655762,10.011906623840332,1.5324716567993164,3.288020372390747,3.9649224281311035
71,8.200280666351318,54.04245376586914,4.38974666595459,5.031800270080566,0.6288835406303406,2.2839369773864746,4.679437160491943,3.8434581756591797,0.5386480093002319,6.755930423736572,9.846076011657715,1.4837167263031006,3.2720279693603516,4.033473491668701
72,8.282863140106201,60.41464614868164,4.385849952697754,5.110881805419922,0.6290359497070312,2.274121046066284,4.653222560882568,3.8445732593536377,0.5732351541519165,6.589901924133301,9.840991020202637,1.569517970085144,3.1858949661254883,2.930386781692505
73,8.36577820777893,60.21465301513672,4.559431076049805,4.83241605758667,0.6332741975784302,2.26084566116333,4.818770408630371,3.9834201335906982,0.5594775080680847,6.748822212219238,9.686410903930664,1.6029762029647827,3.183053493499756,3.8567287921905518
74,8.44966197013855,60.08196258544922,4.559254169464111,4.798195838928223,0.6584182381629944,2.2632648944854736,4.901673316955566,3.9498989582061768,0.5874859690666199,7.072781085968018,9.845314025878906,1.732354998588562,3.2086689472198486,4.155314922332764
75,8.532503366470337,58.71247482299805,4.787234306335449,5.113635540008545,0.6399750709533691,2.2751686573028564,5.01034688949585,4.138513565063477,0.5800244808197021,6.7598466873168945,9.953237533569336,1.7635632753372192,3.3014681339263916,4.217939853668213
76,8.615351438522339,56.7055549621582,5.309700012207031,4.7046051025390625,0.6584810614585876,2.3723723888397217,4.972997665405273,4.147871494293213,0.5959550142288208,7.206652641296387,9.819295883178711,1.8228633403778076,3.394343137741089,5.321054458618164
77,8.69966173171997,62.00872039794922,5.309843063354492,4.704278945922852,0.6539750695228577,2.3842153549194336,4.933383464813232,4.048115253448486,0.5851321220397949,7.028773784637451,9.895084381103516,1.9108768701553345,3.4923455715179443,4.204391002655029
78,8.783407211303711,60.93101119995117,5.3045525550842285,4.5330352783203125,0.6398625373840332,2.3692007064819336,4.850460052490234,4.357720851898193,0.6149818897247314,6.824120044708252,10.013626098632812,2.092474937438965,3.558006763458252,4.661042213439941
79,8.867734432220459,63.65064239501953,5.1382155418396,4.245689868927002,0.6630261540412903,2.438459873199463,4.702886581420898,4.214862823486328,0.63240647315979,6.901442050933838,9.932913780212402,2.641324758529663,3.7356300354003906,4.231809139251709
80,8.952589273452759,61.854251861572266,5.314052104949951,4.2053728103637695,0.6234002709388733,2.4304943084716797,4.59568977355957,4.372710227966309,0.6459463834762573,7.085582256317139,10.080026626586914,2.907829999923706,3.7696051597595215,4.901750087738037
81,9.040445804595947,64.70093536376953,5.564720630645752,4.265834331512451,0.6580454111099243,2.4795291423797607,4.536323070526123,4.127773761749268,0.6546766757965088,6.971188068389893,10.181580543518066,3.1308341026306152,3.838618040084839,4.372920513153076
82,9.123074769973755,61.919189453125,5.884758949279785,4.147852897644043,0.6671895384788513,2.4776577949523926,4.417779922485352,3.8696696758270264,0.6515770554542542,7.02003812789917,10.241588592529297,3.5718820095062256,4.0074591636657715,4.264462947845459
83,9.20519757270813,59.27302932739258,5.763674736022949,3.945394277572632,0.6595831513404846,2.411564350128174,4.242755889892578,3.959113121032715,0.6859985589981079,7.09598445892334,10.492549896240234,3.3804118633270264,3.855253219604492,3.842543125152588
84,9.288101434707642,59.61882019042969,5.698856353759766,3.9675936698913574,0.6993845105171204,2.3291735649108887,4.109958648681641,4.009095668792725,0.6651899218559265,6.940486431121826,10.638330459594727,3.0165622234344482,3.7298104763031006,4.064140796661377
85,9.370325565338135,60.498390197753906,5.666145324707031,3.9737319946289062,0.6759213805198669,2.2977283000946045,3.9612655639648438,3.8602983951568604,0.6662589907646179,6.975180149078369,10.66556453704834,2.459242820739746,3.6855266094207764,3.7295589447021484
86,9.452770471572876,55.73823547363281,5.967331886291504,3.814842700958252,0.6784199476242065,2.310152530670166,3.926409959793091,3.8948259353637695,0.6524618268013,7.099257946014404,10.878618240356445,2.279095411300659,3.808903217315674,3.9421942234039307
87,9.536160707473755,55.33576583862305,5.889031410217285,4.072529315948486,0.6976281404495239,2.235452890396118,3.9222512245178223,3.7657248973846436,0.6671428084373474,7.1564812660217285,10.946277618408203,2.779191493988037,3.7436001300811768,3.980823278427124
88,9.619704723358154,55.597694396972656,5.939953804016113,3.782754421234131,0.6720718741416931,2.244811534881592,3.9286229610443115,3.3829739093780518,0.667529284954071,7.154926776885986,10.950225830078125,3.382143020629883,3.8113417625427246,4.164883136749268
89,9.70247483253479,62.37549591064453,5.904401779174805,3.8796231746673584,0.6484312415122986,2.204235792160034,3.992469310760498,3.0846338272094727,0.646812915802002,7.299362659454346,11.072574615478516,3.478649616241455,3.797682046890259,3.865725040435791
90,9.785386323928833,57.580902099609375,6.1202850341796875,3.6127123832702637,0.7051261067390442,2.1833317279815674,4.210659980773926,3.411803960800171,0.6497050523757935,7.415931701660156,11.155943870544434,4.076995849609375,3.8869807720184326,4.576931476593018
91,9.877653121948242,69.39330291748047,6.622481346130371,3.8287763595581055,0.6793676614761353,2.1792845726013184,4.22781229019165,3.7241294384002686,0.6481665372848511,7.5577311515808105,11.277058601379395,3.367457628250122,3.796675205230713,5.261630058288574
92,9.965749979019165,62.458984375,6.161600112915039,3.835698127746582,0.6736389994621277,2.1043477058410645,4.234372138977051,3.8205811977386475,0.6236752867698669,7.325977802276611,11.257890701293945,2.915489673614502,3.6878767013549805,4.887996673583984
93,10.059221982955933,65.0570068359375,6.347944259643555,3.578918933868408,0.6605789661407471,2.085310220718384,4.288478374481201,3.721024751663208,0.6332868337631226,7.120861530303955,11.141870498657227,3.581012487411499,3.737365245819092,3.7615225315093994
94,10.143103837966919,62.8677978515625,6.465732574462891,3.4860987663269043,0.6720845699310303,2.0963079929351807,4.495317459106445,3.6618173122406006,0.6443389654159546,7.447975158691406,11.125411033630371,3.877578020095825,3.6928718090057373,4.9457292556762695
95,10.225314140319824,60.28543472290039,6.447477340698242,3.811556577682495,0.6647980809211731,2.0943236351013184,4.481191635131836,3.7161922454833984,0.6205325126647949,7.436050891876221,11.108059883117676,2.8881003856658936,3.65608811378479,3.51596736907959
96,10.307833194732666,59.73844909667969,6.065397262573242,3.8292644023895264,0.6761966943740845,2.099552869796753,4.602822303771973,3.7651166915893555,0.6565791964530945,7.49678897857666,11.099733352661133,3.080443859100342,3.483355760574341,3.1620304584503174
97,10.392849922180176,54.59486770629883,5.932889461517334,3.4902751445770264,0.6735750436782837,2.0932462215423584,4.666189193725586,3.6973419189453125,0.6128966808319092,7.796307563781738,11.003763198852539,3.061300039291382,3.485691785812378,3.742089033126831
98,10.478803396224976,58.50634765625,5.97654914855957,3.660686492919922,0.6488606929779053,2.0750529766082764,4.691278457641602,3.698598623275757,0.6034844517707825,7.892530918121338,10.926634788513184,3.0032780170440674,3.421998977661133,3.4141385555267334
99,10.565221786499023,55.83020782470703,5.822602272033691,3.637449264526367,0.6414794921875,2.0946767330169678,4.743049144744873,3.7931015491485596,0.612606942653656,7.725018501281738,10.89681339263916,3.130513906478882,3.3142402172088623,4.778675556182861
100,10.648961544036865,53.70903015136719,5.9939680099487305,3.39871883392334,0.6421709060668945,2.108748435974121,4.6665358543396,3.832794666290283,0.5956557989120483,7.7257561683654785,10.881462097167969,3.4370670318603516,3.2423346042633057,5.059640884399414
101,10.734802484512329,57.127262115478516,6.24281120300293,3.8090319633483887,0.631562352180481,2.0701003074645996,4.62445592880249,3.6841225624084473,0.5841349363327026,7.528989791870117,10.732006072998047,3.3577146530151367,3.1923282146453857,5.096620082855225
102,10.820718765258789,57.238319396972656,6.2365827560424805,3.596083164215088,0.636906623840332,2.061101198196411,4.609206199645996,3.736881971359253,0.6019388437271118,7.717961311340332,10.741630554199219,3.1877083778381348,3.075188159942627,4.74817419052124
103,10.924277544021606,59.007450103759766,6.431363105773926,3.233567953109741,0.6355234384536743,2.041811943054199,4.514374256134033,3.8022890090942383,0.6021292209625244,7.637932300567627,10.836606979370117,3.0428969860076904,3.0279359817504883,4.518320083618164
104,11.045042276382446,56.92877197265625,6.561205863952637,3.6352250576019287,0.6256454586982727,2.021223545074463,4.4858856201171875,3.541773796081543,0.5812196135520935,7.826507568359375,10.799248695373535,3.3181326389312744,3.049306631088257,4.322237014770508
105,11.159957885742188,55.49359130859375,6.472627639770508,3.499518871307373,0.6200306415557861,1.9886082410812378,4.414684772491455,3.6807749271392822,0.6138042211532593,7.836850643157959,10.881767272949219,3.2486422061920166,2.954684019088745,3.9736146926879883
106,11.263395071029663,51.73086929321289,6.527012825012207,3.290989398956299,0.6195682287216187,1.9964630603790283,4.461674213409424,3.598175287246704,0.6070293188095093,7.796005725860596,10.77153205871582,3.2841641902923584,2.9707374572753906,4.503525733947754
107,11.365528106689453,55.02519226074219,6.628335952758789,3.221531391143799,0.6166292428970337,1.9765377044677734,4.463552951812744,3.5052340030670166,0.6026377081871033,7.992664337158203,10.8374605178833,3.239163637161255,2.9838926792144775,4.4074201583862305
108,11.46743392944336,52.092681884765625,6.68450927734375,3.4134228229522705,0.6083621978759766,1.9717761278152466,4.467726707458496,3.402703046798706,0.5952863097190857,7.898222923278809,10.780755996704102,3.6285598278045654,2.945134162902832,5.325648784637451
109,11.570700883865356,53.249549865722656,6.665489196777344,3.4992308616638184,0.6149899959564209,1.9243533611297607,4.408852577209473,3.3359885215759277,0.599520742893219,7.865677833557129,10.598379135131836,3.402074098587036,2.8950607776641846,5.560789108276367
110,11.676636695861816,49.287353515625,6.879453659057617,3.8774514198303223,0.6203937530517578,1.9578062295913696,4.430099964141846,3.33363938331604,0.6102064251899719,7.863272190093994,10.780378341674805,2.4007375240325928,2.851541757583618,4.124772071838379
111,11.78136682510376,48.19707107543945,6.948587417602539,3.7615883350372314,0.5943658947944641,1.9750964641571045,4.42537784576416,3.4051177501678467,0.6062213182449341,7.856126308441162,10.758157730102539,3.335283041000366,2.856940269470215,3.849205493927002
112,11.894865989685059,50.59672546386719,6.805668830871582,3.650587797164917,0.5931501984596252,1.9192508459091187,4.329431533813477,3.1211345195770264,0.6077045798301697,7.661125659942627,10.531147003173828,3.232957363128662,2.753532648086548,3.9346184730529785
113,12.097437381744385,52.11519241333008,6.647305011749268,3.6498351097106934,0.603434145450592,1.9463683366775513,4.385092258453369,3.1923916339874268,0.6128621697425842,7.874353408813477,10.627025604248047,2.899837017059326,2.6572835445404053,4.242903709411621
114,12.24896502494812,49.35871124267578,6.720964431762695,3.266402244567871,0.6091831922531128,1.9512180089950562,4.322336673736572,3.365102767944336,0.6035551428794861,7.74454927444458,10.696892738342285,3.3788559436798096,2.7007949352264404,4.21068811416626
115,12.38142704963684,49.1578483581543,6.594364643096924,3.7501111030578613,0.5984426140785217,1.9138888120651245,4.3362812995910645,3.3186635971069336,0.597949206829071,7.896054267883301,10.639904975891113,3.071678638458252,2.705827236175537,5.170711517333984
