,Time[s],R-term,A-term,B-term,e0,e1,e2,e3,e4
26,6.932493209838867,342.4411315917969,0.09805956482887268,0.1991327404975891,7.632526874542236,8.106364250183105,7.44451379776001,10.938125610351562,9.866903305053711
27,7.12117075920105,331.5292053222656,0.09843506664037704,0.19163568317890167,7.538283348083496,8.154203414916992,7.293604373931885,10.83559513092041,9.833208084106445
28,7.439695119857788,324.4678955078125,0.10037200897932053,0.18960051238536835,7.374807357788086,7.781534671783447,7.2177863121032715,10.787699699401855,9.869470596313477
29,7.711676359176636,316.9449462890625,0.09423267096281052,0.18445295095443726,7.227469444274902,7.839766979217529,7.110752582550049,10.22829532623291,9.700289726257324
30,7.870723247528076,307.846923828125,0.10451595485210419,0.19156551361083984,7.2085041999816895,7.635712146759033,7.07045316696167,10.2259521484375,9.61556625366211
31,8.047443628311157,297.68798828125,0.10357855260372162,0.17113345861434937,6.926609516143799,7.646957874298096,6.926583290100098,10.151597023010254,9.641209602355957
32,8.224471807479858,293.3302307128906,0.10204803943634033,0.1706979125738144,6.741256237030029,7.394242763519287,6.994289875030518,10.028250694274902,9.629477500915527
33,8.40119743347168,282.0464782714844,0.10823692381381989,0.1731763780117035,6.685068130493164,7.219254493713379,6.8491058349609375,9.832643508911133,9.585165977478027
34,8.591175317764282,280.1226501464844,0.11133430153131485,0.16794773936271667,6.53921365737915,7.172633171081543,6.709845066070557,9.664121627807617,9.629317283630371
35,8.774545192718506,269.9499206542969,0.11586619913578033,0.1625673472881317,6.468287467956543,7.082003116607666,6.761146068572998,9.53282356262207,9.576004028320312
36,8.954405784606934,261.89013671875,0.11345090717077255,0.1620672345161438,6.193366050720215,7.041726112365723,6.676143169403076,9.466622352600098,9.287510871887207
37,9.149563074111938,265.8588562011719,0.12699133157730103,0.1642579436302185,6.16534423828125,7.132221221923828,6.710755348205566,9.536836624145508,9.506476402282715
38,9.326283693313599,251.4609375,0.11085881292819977,0.1628369390964508,6.133216857910156,6.975855350494385,6.612216472625732,9.488053321838379,9.423419952392578
39,9.510592699050903,250.07717895507812,0.12502777576446533,0.16183242201805115,6.003847599029541,6.965268611907959,6.560723781585693,9.59736156463623,9.394244194030762
40,9.69997262954712,237.71705627441406,0.13537777960300446,0.1512313336133957,5.88326358795166,6.758603572845459,6.480835437774658,9.394391059875488,9.417534828186035
41,9.875053405761719,235.0529327392578,0.13346652686595917,0.15384182333946228,5.943167209625244,6.766246795654297,6.42608118057251,9.29814338684082,9.370838165283203
42,10.053990840911865,229.99574279785156,0.14712724089622498,0.1617431789636612,5.566882133483887,6.821146011352539,6.397987365722656,9.28482723236084,9.236668586730957
43,10.245924472808838,229.60455322265625,0.12851615250110626,0.16154257953166962,5.500834941864014,6.761072635650635,6.318215847015381,9.198809623718262,9.302464485168457
44,10.413826704025269,222.90609741210938,0.16197536885738373,0.16574062407016754,5.375362873077393,6.673197269439697,6.181036949157715,9.257079124450684,9.310367584228516
45,10.592496871948242,216.4004669189453,0.1476447582244873,0.1527445912361145,5.310762405395508,6.639855861663818,6.2563347816467285,9.19884967803955,9.346311569213867
46,10.776675462722778,215.03709411621094,0.15482103824615479,0.16307233273983002,5.161443710327148,6.675382614135742,6.222509860992432,9.26758861541748,9.27235221862793
47,10.966702222824097,218.19497680664062,0.16211794316768646,0.15853409469127655,5.154565334320068,6.620267391204834,6.087891578674316,9.196362495422363,9.239413261413574
48,11.142257928848267,211.10011291503906,0.17496585845947266,0.1529335230588913,5.012192726135254,6.769461631774902,6.094240188598633,9.085472106933594,9.240407943725586
49,11.355298042297363,208.85302734375,0.16918019950389862,0.15147440135478973,5.08551025390625,6.648775577545166,6.153644561767578,8.965438842773438,9.249801635742188
50,11.557420015335083,205.78134155273438,0.17990948259830475,0.15215495228767395,4.828052997589111,6.548305034637451,6.069324970245361,9.057280540466309,9.276395797729492
51,11.75968861579895,200.19552612304688,0.18825781345367432,0.15364211797714233,4.835411071777344,6.527466773986816,5.962260723114014,9.135379791259766,9.190677642822266
52,11.965248107910156,197.17730712890625,0.19607357680797577,0.15769192576408386,4.789305210113525,6.607855319976807,5.997551441192627,9.047080993652344,9.100505828857422
53,12.16096544265747,192.7129364013672,0.1870843768119812,0.1479819118976593,4.620236396789551,6.517347812652588,5.921261787414551,8.939051628112793,9.222662925720215
54,12.34744930267334,192.66944885253906,0.207132026553154,0.14972548186779022,4.538450241088867,6.46877908706665,5.891176223754883,8.954625129699707,9.207754135131836
55,12.518356800079346,190.53384399414062,0.19722880423069,0.15173320472240448,4.48115348815918,6.512217998504639,5.944186210632324,8.984588623046875,9.061213493347168
56,12.697620391845703,192.5345458984375,0.2158278226852417,0.13644321262836456,4.430368423461914,6.435743808746338,5.8563385009765625,9.038578033447266,9.168620109558105
57,12.8779456615448,188.169921875,0.2328876554965973,0.1429729163646698,4.3094635009765625,6.558752059936523,5.795170307159424,8.841813087463379,9.015092849731445
58,13.058114290237427,184.47857666015625,0.21699613332748413,0.134200781583786,4.343077182769775,6.586427211761475,5.753048896789551,8.881436347961426,9.044941902160645
59,13.242250442504883,182.1658172607422,0.2369401454925537,0.14221327006816864,4.280263423919678,6.617552280426025,5.79065465927124,8.81233024597168,9.049249649047852
60,13.448543548583984,182.1024627685547,0.23191377520561218,0.1495109647512436,4.202815532684326,6.460389614105225,5.740185260772705,8.818615913391113,8.924236297607422
61,13.644970655441284,176.08343505859375,0.2338215708732605,0.15065284073352814,4.1520161628723145,6.511612892150879,5.759033203125,8.68234634399414,8.998047828674316
62,13.848610162734985,179.16384887695312,0.24538303911685944,0.14078807830810547,4.070791244506836,6.491382598876953,5.674812316894531,8.869895935058594,8.918252944946289
63,14.075995445251465,174.48043823242188,0.25905412435531616,0.13503697514533997,4.047789096832275,6.563720226287842,5.461291313171387,8.740165710449219,8.876106262207031
64,14.282501697540283,170.48275756835938,0.2520364820957184,0.14592644572257996,3.8631174564361572,6.577057361602783,5.621631622314453,8.642939567565918,8.993483543395996
65,14.472496509552002,170.00918579101562,0.26870235800743103,0.11794259399175644,3.8554611206054688,6.652011871337891,5.64673376083374,8.681884765625,8.917762756347656
66,14.663491249084473,169.54464721679688,0.2752419412136078,0.13001275062561035,3.8353607654571533,6.486014366149902,5.605549335479736,8.73105239868164,8.955388069152832
67,14.878759860992432,168.87510681152344,0.2811961770057678,0.1311958134174347,3.7354700565338135,6.531132221221924,5.518867492675781,8.754121780395508,9.001277923583984
68,15.14963173866272,166.48818969726562,0.2863474488258362,0.12720662355422974,3.7254486083984375,6.576910018920898,5.480589389801025,8.801556587219238,8.917349815368652
69,15.393373250961304,165.8611602783203,0.2767941653728485,0.11898308247327805,3.7888600826263428,6.535397529602051,5.500216484069824,8.60597038269043,8.864971160888672
70,15.655795812606812,161.70932006835938,0.3109121024608612,0.11386393010616302,3.6211061477661133,6.54212760925293,5.572800636291504,8.61645793914795,8.908799171447754
71,15.837281227111816,162.12368774414062,0.28965023159980774,0.12024470418691635,3.544095754623413,6.5417070388793945,5.530571937561035,8.516424179077148,8.717196464538574
72,16.006120920181274,158.85244750976562,0.30253055691719055,0.12607930600643158,3.568544864654541,6.569947719573975,5.434671401977539,8.629884719848633,8.813243865966797
73,16.182697534561157,159.80892944335938,0.30456793308258057,0.11737492680549622,3.458836317062378,6.484030246734619,5.4370574951171875,8.595608711242676,8.703100204467773
74,16.38758611679077,158.11329650878906,0.3013492226600647,0.11670394241809845,3.4722275733947754,6.54170036315918,5.470282554626465,8.5906343460083,8.63526725769043
75,16.582120180130005,159.81564331054688,0.3176565170288086,0.11020801216363907,3.4288856983184814,6.550868511199951,5.41014289855957,8.59831714630127,8.754250526428223
76,16.796466588974,156.00820922851562,0.3209037780761719,0.11031227558851242,3.3869192600250244,6.610187530517578,5.355823040008545,8.358041763305664,8.798285484313965
77,17.006229162216187,156.07550048828125,0.31740909814834595,0.10417051613330841,3.2901668548583984,6.528597354888916,5.388298511505127,8.509078979492188,8.71890640258789
78,17.24100375175476,152.7938690185547,0.31886690855026245,0.11739093065261841,3.305340051651001,6.460759162902832,5.421600341796875,8.519243240356445,8.714414596557617
79,17.456973552703857,154.0553436279297,0.3229534924030304,0.10624109208583832,3.3170933723449707,6.548707008361816,5.433158874511719,8.388812065124512,8.713679313659668
80,17.666305541992188,152.58485412597656,0.320809006690979,0.09946707636117935,3.23144268989563,6.519125461578369,5.422533988952637,8.528364181518555,8.564695358276367
81,17.876346349716187,150.84605407714844,0.33329835534095764,0.09777677804231644,3.2517778873443604,6.577147006988525,5.42372465133667,8.332403182983398,8.723482131958008
82,18.099512577056885,148.26510620117188,0.3127259612083435,0.09069652110338211,3.2444446086883545,6.417479991912842,5.292905330657959,8.35071086883545,8.69473934173584
83,18.309693574905396,149.5891571044922,0.3404149115085602,0.09329862147569656,3.1285505294799805,6.37179708480835,5.353211402893066,8.40207290649414,8.6314697265625
84,18.504959106445312,148.68197631835938,0.33464157581329346,0.08937415480613708,3.137193441390991,6.58848762512207,5.224025249481201,8.337748527526855,8.695199966430664
85,18.719823837280273,144.47052001953125,0.34530332684516907,0.09041380137205124,3.1522903442382812,6.440120220184326,5.283689022064209,8.32581901550293,8.621274948120117
86,18.940513610839844,144.15992736816406,0.3534587621688843,0.09090577065944672,3.0930750370025635,6.481283664703369,5.202803134918213,8.140101432800293,8.555108070373535
87,19.139272212982178,149.55410766601562,0.34950584173202515,0.08913479745388031,3.0170087814331055,6.490456581115723,5.192052841186523,8.245508193969727,8.63249397277832
88,19.3577299118042,141.74530029296875,0.3497786521911621,0.0962638333439827,3.023815155029297,6.555953502655029,5.181818962097168,8.200279235839844,8.485819816589355
89,19.54354953765869,139.17657470703125,0.35928866267204285,0.08783967047929764,2.9858038425445557,6.395933151245117,5.202584266662598,8.118311882019043,8.559006690979004
90,19.72935700416565,146.10787963867188,0.35713353753089905,0.0857010930776596,3.0120561122894287,6.464977741241455,5.215166091918945,8.063298225402832,8.492020606994629
91,19.959599256515503,142.41058349609375,0.353112131357193,0.07439284771680832,2.934978723526001,6.469307899475098,5.23715353012085,8.151959419250488,8.49967098236084
92,20.157211780548096,140.03062438964844,0.353611022233963,0.07750985026359558,2.938594102859497,6.44266939163208,5.187761306762695,8.038216590881348,8.410270690917969
93,20.361989498138428,137.42054748535156,0.376513808965683,0.07707273215055466,2.878232479095459,6.44606351852417,5.224792003631592,7.9804277420043945,8.392958641052246
94,20.55242109298706,137.2782440185547,0.3786025047302246,0.0762815922498703,2.820458173751831,6.353898048400879,5.187642574310303,8.028654098510742,8.476046562194824
95,20.760199069976807,138.93344116210938,0.3677569627761841,0.0777721256017685,2.8575689792633057,6.393134593963623,5.1299028396606445,8.021880149841309,8.47743034362793
96,20.96257996559143,134.51979064941406,0.3851942718029022,0.08027791231870651,2.834934949874878,6.330804824829102,5.168785095214844,7.948882102966309,8.43099594116211
97,21.167248964309692,136.1839599609375,0.3849668502807617,0.07749225199222565,2.715712308883667,6.447414875030518,5.123037338256836,7.990665912628174,8.390764236450195
98,21.351933240890503,134.96102905273438,0.3801235258579254,0.07203458249568939,2.7614712715148926,6.408116817474365,5.112515926361084,7.979593753814697,8.337064743041992
99,21.53899121284485,132.0223846435547,0.38915836811065674,0.0658591166138649,2.742990255355835,6.326725959777832,5.049728870391846,7.990505218505859,8.305631637573242
100,21.735614776611328,133.1890106201172,0.3784884810447693,0.07122384756803513,2.677454710006714,6.291384220123291,5.10493278503418,7.813765525817871,8.28149700164795
101,21.945186376571655,130.39547729492188,0.3915826678276062,0.05924718827009201,2.7217531204223633,6.3326311111450195,5.169776439666748,7.9281840324401855,8.495697975158691
102,22.17979645729065,129.29261779785156,0.39625731110572815,0.07331801950931549,2.634857177734375,6.279186248779297,5.146346569061279,7.754863262176514,8.403546333312988
103,22.399489164352417,132.9539337158203,0.39645346999168396,0.061783645302057266,2.6814627647399902,6.353367328643799,5.124776840209961,7.935333728790283,8.303598403930664
104,22.58215308189392,128.461669921875,0.40802010893821716,0.058047614991664886,2.6649270057678223,6.40590763092041,4.971349239349365,7.830192565917969,8.397599220275879
105,22.78143811225891,130.940673828125,0.3990362286567688,0.06617578864097595,2.6818408966064453,6.294636249542236,5.09277868270874,7.750525951385498,8.332154273986816
106,22.990724563598633,132.3755340576172,0.40653565526008606,0.061220064759254456,2.5937790870666504,6.262352466583252,5.030567646026611,7.885390758514404,8.327359199523926
107,23.319648265838623,129.47108459472656,0.4063259959220886,0.06432809680700302,2.594777822494507,6.266580581665039,5.003526210784912,7.778829574584961,8.249106407165527
108,23.569108963012695,126.01517486572266,0.422610342502594,0.06195932626724243,2.592435121536255,6.201601982116699,5.072905540466309,7.792776107788086,8.220603942871094
109,23.741424322128296,125.08831787109375,0.42458006739616394,0.06221694499254227,2.4671339988708496,6.182075023651123,5.094473838806152,7.725404262542725,8.281201362609863
110,23.94104290008545,126.94969177246094,0.4285362660884857,0.061665963381528854,2.512087106704712,6.192817687988281,5.104151725769043,7.811079025268555,8.18211841583252
111,24.125123500823975,121.92813110351562,0.4354126453399658,0.054179366677999496,2.514940023422241,6.27910852432251,5.008676528930664,7.657931327819824,8.150547981262207
112,24.30994987487793,122.40262603759766,0.40245482325553894,0.053720079362392426,2.4934680461883545,6.142611503601074,4.877357006072998,7.660810470581055,8.135452270507812
113,24.49200963973999,123.52610778808594,0.42187103629112244,0.055708661675453186,2.515150308609009,6.169958591461182,5.006763458251953,7.679616451263428,8.154488563537598
114,24.682138919830322,121.24987030029297,0.4326983094215393,0.060603611171245575,2.5031750202178955,6.107602119445801,5.098939895629883,7.648006439208984,8.12132740020752
115,24.87200951576233,119.92012786865234,0.4197831451892853,0.0595746785402298,2.4285922050476074,6.201672077178955,4.989992141723633,7.676671981811523,8.205028533935547
116,25.071710109710693,121.3778305053711,0.4233075976371765,0.04981956258416176,2.500495195388794,6.104990482330322,4.9692230224609375,7.7351884841918945,8.082565307617188
117,25.25625252723694,124.68665313720703,0.4410850405693054,0.05619075894355774,2.471896171569824,6.168674468994141,4.939758777618408,7.657920837402344,8.033809661865234
118,25.4324893951416,123.935791015625,0.4430968761444092,0.05137816444039345,2.474722385406494,6.07944917678833,4.936520576477051,7.670019626617432,8.082573890686035
119,25.61512565612793,120.92659759521484,0.43281683325767517,0.052278950810432434,2.391876459121704,6.1311259269714355,4.899598121643066,7.631267547607422,8.05820083618164
120,25.7973313331604,119.93341064453125,0.46250152587890625,0.06660828739404678,2.4301369190216064,6.020304203033447,4.950542449951172,7.744516849517822,8.222356796264648
121,25.978455543518066,119.65135955810547,0.44597870111465454,0.055745773017406464,2.388101100921631,5.9637451171875,4.855807781219482,7.571298599243164,8.092329025268555
122,26.163780450820923,117.66890716552734,0.4527653455734253,0.054153840988874435,2.4164621829986572,6.051183700561523,4.8806657791137695,7.6698479652404785,7.991655349731445
123,26.34778666496277,119.18843078613281,0.46575698256492615,0.04434894397854805,2.3594467639923096,6.046945571899414,4.962463855743408,7.624122619628906,8.026975631713867
124,26.524312019348145,116.7586669921875,0.44572752714157104,0.05094818025827408,2.3418972492218018,5.969463348388672,4.945951461791992,7.581390857696533,8.11322021484375
125,26.703688859939575,116.03990173339844,0.45740270614624023,0.04873782768845558,2.3502368927001953,5.967254638671875,4.85819149017334,7.511744499206543,7.899646282196045
126,26.893208503723145,115.3692398071289,0.4689413011074066,0.04794760048389435,2.335616111755371,5.857375621795654,4.927639961242676,7.552690029144287,8.01113224029541
127,27.076303005218506,114.6712417602539,0.4711255431175232,0.0546005517244339,2.3415122032165527,6.0416717529296875,4.873598575592041,7.494471073150635,8.044364929199219
128,27.267289638519287,114.05238342285156,0.47188645601272583,0.044801365584135056,2.305776357650757,5.92374324798584,4.958064556121826,7.54137659072876,8.103569030761719
129,27.436821460723877,113.80874633789062,0.46449434757232666,0.05435626208782196,2.3028054237365723,5.89181661605835,4.93183708190918,7.508785724639893,7.981025695800781
130,27.612675428390503,112.67936706542969,0.4849511384963989,0.04369889944791794,2.314182996749878,5.905509948730469,4.870725154876709,7.495179653167725,7.972600936889648
131,27.79134964942932,112.20850372314453,0.4719890356063843,0.04950195550918579,2.3080427646636963,5.843050003051758,4.879536151885986,7.4225544929504395,7.9438371658325195
132,27.97764229774475,112.20724487304688,0.4848601222038269,0.046453263610601425,2.328887462615967,5.837303161621094,4.8311309814453125,7.508541107177734,7.940320014953613
133,28.154510021209717,113.33802032470703,0.47960636019706726,0.045136235654354095,2.2957663536071777,5.791784763336182,4.844519138336182,7.532805442810059,7.9755425453186035
134,28.346876621246338,112.1744613647461,0.4731406271457672,0.04549020528793335,2.26741361618042,5.812404155731201,4.820146560668945,7.55301570892334,7.960175037384033
135,28.53658938407898,111.28813171386719,0.48125287890434265,0.046384166926145554,2.2892932891845703,5.758479118347168,4.884969711303711,7.603743553161621,7.974767208099365
136,28.717666149139404,107.68449401855469,0.48007217049598694,0.0486779622733593,2.2763447761535645,5.7836689949035645,4.856733322143555,7.450290679931641,7.863948822021484
137,28.902475833892822,110.76622772216797,0.5029417276382446,0.04620350897312164,2.2510454654693604,5.772194862365723,4.924410343170166,7.378955364227295,7.8896965980529785
138,29.080551862716675,109.2029800415039,0.4984337091445923,0.04233051836490631,2.271906852722168,5.820338726043701,4.861152648925781,7.297793865203857,7.832409381866455
139,29.264453411102295,108.47892761230469,0.49611085653305054,0.04797937348484993,2.1968390941619873,5.768299102783203,4.742834568023682,7.487940788269043,7.935466766357422
140,29.44639492034912,112.23497009277344,0.4786044657230377,0.03879188373684883,2.2764663696289062,5.668774127960205,4.845776081085205,7.375838756561279,7.904670715332031
141,29.638195991516113,109.5940170288086,0.4984202980995178,0.047671083360910416,2.26625394821167,5.653587341308594,4.818387031555176,7.362217903137207,7.753213882446289
142,29.824263095855713,108.28740692138672,0.5046750903129578,0.05021466314792633,2.193243980407715,5.677906513214111,4.831460952758789,7.4671430587768555,7.809695720672607
143,30.010613441467285,108.06977081298828,0.5021629333496094,0.04219118878245354,2.256873607635498,5.583238124847412,4.774677753448486,7.374258518218994,7.875070571899414
144,30.184531688690186,107.22364044189453,0.47853556275367737,0.035450421273708344,2.1997337341308594,5.613455295562744,4.789036750793457,7.412522315979004,7.8118205070495605
145,30.370726108551025,104.61394500732422,0.5010724067687988,0.03950842097401619,2.232642412185669,5.662295341491699,4.73390007019043,7.299446105957031,7.852505207061768
146,30.541297435760498,106.24429321289062,0.501166045665741,0.047265488654375076,2.216463565826416,5.585114479064941,4.729880332946777,7.354334354400635,7.895011901855469
147,30.70767831802368,105.78060913085938,0.49855199456214905,0.03595893085002899,2.1938090324401855,5.480193614959717,4.885182857513428,7.365403652191162,7.816008567810059
148,30.888796091079712,103.15756225585938,0.4953540563583374,0.042450159788131714,2.198538064956665,5.523496150970459,4.73646879196167,7.288711071014404,7.8156023025512695
149,31.06261706352234,102.34566497802734,0.49774929881095886,0.04078388959169388,2.2136592864990234,5.47673225402832,4.79995059967041,7.20737361907959,7.778752326965332
150,31.262388944625854,101.42369842529297,0.4906686842441559,0.03738049417734146,2.14996075630188,5.512447834014893,4.809713840484619,7.360655784606934,7.891590118408203
151,31.42647933959961,104.57022094726562,0.5042137503623962,0.040383581072092056,2.1743013858795166,5.531503200531006,4.69148588180542,7.2831130027771,7.792411804199219
152,31.60081195831299,101.33024597167969,0.52238929271698,0.0397963710129261,2.1772279739379883,5.429869174957275,4.770066738128662,7.392549991607666,7.793512344360352
153,31.778509616851807,103.72775268554688,0.4849568009376526,0.034790728241205215,2.1908135414123535,5.4346208572387695,4.790048599243164,7.254387378692627,7.699182510375977
154,31.95586323738098,100.25679016113281,0.5197885036468506,0.04496347904205322,2.1462831497192383,5.408544540405273,4.743095874786377,7.344136714935303,7.700308799743652
155,32.14798617362976,100.41236877441406,0.5221440196037292,0.04030218720436096,2.158696174621582,5.411347389221191,4.778134346008301,7.231459140777588,7.791101932525635
156,32.33780574798584,96.38666534423828,0.520293116569519,0.038812290877103806,2.1287169456481934,5.38224983215332,4.747720241546631,7.232325553894043,7.702030658721924
157,32.518017530441284,100.1656494140625,0.5023132562637329,0.038121066987514496,2.2144947052001953,5.393389701843262,4.7658514976501465,7.325690746307373,7.723100662231445
158,32.697242975234985,101.4512939453125,0.5093826651573181,0.03454797714948654,2.1563093662261963,5.401819229125977,4.666798114776611,7.231417655944824,7.7498297691345215
159,32.88462567329407,98.75558471679688,0.5056760907173157,0.039116717875003815,2.1634371280670166,5.319666862487793,4.70679235458374,7.155381202697754,7.706884384155273
160,33.06307315826416,100.77268981933594,0.5234626531600952,0.03650783374905586,2.12667179107666,5.2999749183654785,4.675814628601074,7.271689414978027,7.6681318283081055
161,33.2653226852417,98.11322021484375,0.4965359568595886,0.0334138497710228,2.1192548274993896,5.303821086883545,4.66710090637207,7.236758708953857,7.656609058380127
162,33.464884519577026,97.72018432617188,0.49229001998901367,0.03703072667121887,2.1576740741729736,5.261142253875732,4.707890033721924,7.238058567047119,7.5964131355285645
163,33.65549945831299,95.61639404296875,0.5072500109672546,0.04142013564705849,2.109891891479492,5.310282230377197,4.6873087882995605,7.263329029083252,7.6971282958984375
164,33.84782123565674,97.19595336914062,0.5114380717277527,0.03962896019220352,2.1610560417175293,5.127418518066406,4.727093696594238,7.195265769958496,7.659490585327148
165,34.02444767951965,97.79019165039062,0.5057372450828552,0.028612252324819565,2.1454877853393555,5.257026195526123,4.654412746429443,7.126577377319336,7.605912685394287
166,34.210373640060425,97.05422973632812,0.5099599361419678,0.029524367302656174,2.1467297077178955,5.1819844245910645,4.647525787353516,7.231013774871826,7.687294006347656
167,34.449665546417236,96.40960693359375,0.508309006690979,0.042826276272535324,2.1001064777374268,5.28088903427124,4.659896373748779,7.192235469818115,7.63238000869751
168,34.632704973220825,95.98267364501953,0.5163730382919312,0.03250672668218613,2.1031715869903564,5.176214218139648,4.549584865570068,7.233453273773193,7.545679569244385
169,34.818880796432495,97.52857971191406,0.5140258073806763,0.030022891238331795,2.1773369312286377,5.1692585945129395,4.609905242919922,7.112648010253906,7.467716693878174
170,35.0991644859314,96.25689697265625,0.5233606100082397,0.03537498787045479,2.1450860500335693,5.273314952850342,4.571317195892334,7.113356590270996,7.6122660636901855
171,35.27226424217224,93.25701904296875,0.5266233086585999,0.03858918696641922,2.127406358718872,5.1215410232543945,4.572871208190918,7.016360759735107,7.567607402801514
172,35.44250535964966,93.80050659179688,0.5048569440841675,0.03591545671224594,2.098327159881592,5.070375919342041,4.64035701751709,7.143024444580078,7.513262748718262
173,35.63210463523865,94.93833923339844,0.5124354362487793,0.03675001114606857,2.0710606575012207,5.100470066070557,4.626872539520264,7.154635906219482,7.527451515197754
174,35.81026029586792,96.08409118652344,0.5212241411209106,0.04167088121175766,2.128014326095581,5.092403411865234,4.6131062507629395,7.069884777069092,7.588596343994141
175,35.99061155319214,94.68182373046875,0.522003710269928,0.03348863124847412,2.0898854732513428,5.1275153160095215,4.636189937591553,7.167867183685303,7.50006103515625
176,36.17318606376648,94.34580993652344,0.5187740921974182,0.028628462925553322,2.116426706314087,5.032187461853027,4.501279830932617,7.078238487243652,7.479708194732666
177,36.35231161117554,90.56578826904297,0.5343155264854431,0.03271397948265076,2.1147687435150146,5.006725788116455,4.593027114868164,6.997901916503906,7.537553787231445
178,36.53175973892212,92.15336608886719,0.5252937078475952,0.03376433625817299,2.1143670082092285,4.996253490447998,4.543564319610596,7.071704864501953,7.519775390625
179,36.715516805648804,92.4794692993164,0.5450510382652283,0.03802679106593132,2.077707290649414,4.999338150024414,4.58849573135376,7.135443687438965,7.496335029602051
180,36.905487060546875,92.49674987792969,0.5222493410110474,0.0293644480407238,2.0590689182281494,4.976492881774902,4.6016387939453125,7.077633380889893,7.566349029541016
181,37.0776481628418,90.03759765625,0.5332887768745422,0.0261714905500412,2.0606040954589844,4.934677600860596,4.6336259841918945,7.0720086097717285,7.470889568328857
